import time: self [us] | cumulative | imported package
import time:      5040 |       5040 |               torch.optim.asgd
import time:      4607 |       4607 |               torch.optim.lbfgs
import time:      5785 |       5785 |               torch.optim.nadam
import time:      4893 |       4893 |               torch.optim.radam
import time:     16099 |      16099 |               torch.optim.rmsprop
import time:     37713 |      37713 |               torch.optim.rprop
import time:     31897 |      31897 |               torch.optim.sgd
import time:     18932 |      18932 |                 torch.optim._functional
import time:     22636 |      41568 |               torch.optim.sparse_adam
import time:      9339 |     228700 |             torch.optim
import time:      3286 |       3286 |               torch._environment
import time:      1049 |       1049 |                 gzip
import time:      5646 |       5646 |                   torch.profiler._utils
import time:     11241 |      16887 |                 torch.profiler._memory_profiler
import time:     10948 |      28883 |               torch.profiler.profiler
import time:      5191 |       5191 |               torch.profiler.itt
import time:      7390 |      44748 |             torch.profiler
import time:      5656 |       5656 |             torch.special
import time:      6214 |       6214 |               torch.xpu._utils
import time:      4533 |       4533 |               torch.xpu.streams
import time:      7283 |       7283 |               torch.xpu.memory
import time:      4031 |       4031 |               torch.xpu.random
import time:      8872 |      30932 |             torch.xpu
import time:     87202 |      87202 |                 torch.signal.windows.windows
import time:     79092 |     166294 |               torch.signal.windows
import time:     18441 |     184735 |             torch.signal
import time:     14929 |      14929 |             torch.ao
import time:     28793 |      28793 |                 torch.ao.nn
import time:     51252 |      51252 |                   torch.ao.nn.intrinsic.modules.fused
import time:     91835 |     143086 |                 torch.ao.nn.intrinsic.modules
import time:     64736 |     236614 |               torch.ao.nn.intrinsic
import time:     15078 |      15078 |                 torch.nn.intrinsic.modules.fused
import time:     37109 |      52187 |               torch.nn.intrinsic.modules
import time:     12294 |      12294 |                               torch.ao.nn.qat.modules.conv
import time:     12176 |      12176 |                               torch.ao.nn.qat.modules.embedding_ops
import time:     30968 |      30968 |                               torch.ao.nn.qat.modules.linear
import time:     14989 |      70426 |                             torch.ao.nn.qat.modules
import time:      8714 |      79139 |                           torch.ao.nn.qat
import time:     16052 |      95190 |                         torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:     13556 |      13556 |                         torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:      9541 |       9541 |                         torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:     19011 |     137295 |                       torch.ao.nn.intrinsic.qat.modules
import time:     13163 |     150458 |                     torch.ao.nn.intrinsic.qat
import time:     42543 |     193000 |                   torch.nn.intrinsic.qat.modules.conv_fused
import time:      8449 |       8449 |                   torch.nn.intrinsic.qat.modules.linear_fused
import time:      7442 |       7442 |                   torch.nn.intrinsic.qat.modules.linear_relu
import time:    113135 |     322025 |                 torch.nn.intrinsic.qat.modules
import time:     12260 |     334284 |               torch.nn.intrinsic.qat
import time:     29397 |      29397 |                                           torch.ao.nn.quantizable.modules.activation
import time:     11202 |      11202 |                                           torch.ao.nn.quantizable.modules.rnn
import time:     38260 |      78859 |                                         torch.ao.nn.quantizable.modules
import time:     36540 |     115398 |                                       torch.ao.nn.quantizable
import time:    108331 |     108331 |                                       torch.ao.nn.quantized.modules.activation
import time:     17647 |      17647 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:      7138 |       7138 |                                         torch.ao.nn.quantized.modules.utils
import time:     11810 |      18947 |                                       torch.ao.nn.quantized.modules.conv
import time:     23557 |      23557 |                                       torch.ao.nn.quantized.modules.dropout
import time:     17460 |      17460 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:     12258 |      12258 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:     11538 |      11538 |                                       torch.ao.nn.quantized.modules.linear
import time:      6999 |       6999 |                                       torch.ao.nn.quantized.modules.normalization
import time:     36917 |      36917 |                                       torch.ao.nn.quantized.modules.rnn
import time:     13674 |     382721 |                                     torch.ao.nn.quantized.modules
import time:        42 |     382762 |                                   torch.ao.nn.quantized.modules.utils
import time:     33943 |     416704 |                                 torch.ao.nn.quantized.functional
import time:     21276 |     437980 |                               torch.ao.nn.quantized
import time:     40633 |     478612 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:     50451 |      50451 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:     32903 |      32903 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:     10273 |      10273 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     27393 |     599630 |                           torch.ao.nn.intrinsic.quantized.modules
import time:     17004 |     616633 |                         torch.ao.nn.intrinsic.quantized
import time:     23756 |      23756 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:     11012 |      11012 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:      9340 |       9340 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     40853 |      84960 |                               torch.ao.nn.quantized.dynamic.modules
import time:     24017 |     108976 |                             torch.ao.nn.quantized.dynamic
import time:     43292 |     152268 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:    132271 |     284538 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     35652 |     936823 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     17581 |     954403 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     23172 |     977575 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     15331 |     992905 |                 torch.nn.intrinsic.quantized.dynamic
import time:     12216 |      12216 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:      8370 |       8370 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:      9358 |       9358 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     12203 |      42146 |                 torch.nn.intrinsic.quantized.modules
import time:     11057 |    1046107 |               torch.nn.intrinsic.quantized
import time:     16567 |    1685756 |             torch.nn.intrinsic
import time:     16081 |      16081 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     17018 |      33099 |                           torch.ao.nn.qat.dynamic.modules
import time:     10087 |      43185 |                         torch.ao.nn.qat.dynamic
import time:        14 |      43198 |                       torch.ao.nn.qat.dynamic.modules
import time:        24 |      43221 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     12184 |      55405 |                   torch.nn.qat.dynamic.modules.linear
import time:     25106 |      80511 |                 torch.nn.qat.dynamic.modules
import time:     12002 |      92512 |               torch.nn.qat.dynamic
import time:     75195 |      75195 |                 torch.nn.qat.modules.conv
import time:     30303 |      30303 |                 torch.nn.qat.modules.embedding_ops
import time:     42738 |      42738 |                 torch.nn.qat.modules.linear
import time:     29697 |     177931 |               torch.nn.qat.modules
import time:      9048 |     279489 |             torch.nn.qat
import time:     80687 |      80687 |               torch.nn.quantizable.modules
import time:     12612 |      93299 |             torch.nn.quantizable
import time:     52230 |      52230 |               torch.nn.quantized.dynamic
import time:     11323 |      11323 |               torch.nn.quantized.functional
import time:     30096 |      30096 |               torch.nn.quantized.modules
import time:     40305 |     133953 |             torch.nn.quantized
import time:     19710 |      19710 |             torch._size_docs
import time:     18325 |      18325 |             torch._storage_docs
import time:      5152 |       5152 |             torch._tensor_docs
import time:     25806 |      25806 |                           torch.ao.quantization.quant_type
import time:     31228 |      57034 |                         torch.ao.quantization.utils
import time:     46719 |     103752 |                       torch.ao.quantization.observer
import time:     29424 |     133176 |                     torch.ao.quantization.fake_quantize
import time:     13458 |      13458 |                       torch.ao.quantization.fuser_method_mappings
import time:     10462 |      23919 |                     torch.ao.quantization.fuse_modules
import time:     20921 |      20921 |                       torch.ao.quantization.pt2e
import time:      6867 |       6867 |                           torch.ao.ns
import time:     32467 |      39334 |                         torch.ao.ns.fx
import time:      9075 |       9075 |                         torch.ao.ns.fx.ns_types
import time:     36641 |      85050 |                       torch.ao.ns.fx.utils
import time:      5165 |       5165 |                                       torch._dispatch
import time:      6421 |      11586 |                                     torch._dispatch.python
import time:      6002 |       6002 |                                       torch.utils._backport_slots
import time:     27820 |      33821 |                                     torch._guards
import time:     39119 |      39119 |                                           torch._library.fake_profile
import time:      6157 |       6157 |                                                 torch._logging.structured
import time:      8771 |      14928 |                                               torch._logging._internal
import time:     10448 |      25375 |                                             torch._logging._registrations
import time:     18842 |      44217 |                                           torch._logging
import time:      7304 |       7304 |                                             torch.utils._mode_utils
import time:     10952 |      18256 |                                           torch._subclasses.meta_utils
import time:      6377 |       6377 |                                           torch.utils._stats
import time:     17883 |      17883 |                                             torch.fx.experimental.sym_node
import time:     17425 |      35307 |                                           torch._subclasses._fake_tensor_utils
import time:      6104 |       6104 |                                             torch._custom_op
import time:     11137 |      17240 |                                           torch._subclasses.fake_impls
import time:     14955 |     175468 |                                         torch._subclasses.fake_tensor
import time:      5531 |       5531 |                                         torch._subclasses.fake_utils
import time:     27824 |     208822 |                                       torch._subclasses
import time:        22 |     208844 |                                     torch._subclasses.meta_utils
import time:     15766 |     270015 |                                   torch.fx.passes.shape_prop
import time:      1208 |       1208 |                                   pydot
import time:     68186 |     339408 |                                 torch.fx.passes.graph_drawer
import time:      6365 |       6365 |                                 torch.fx.passes.graph_manipulation
import time:      8394 |       8394 |                                         torch.fx.passes.utils.matcher_utils
import time:     10853 |      19246 |                                       torch.fx.passes.utils.common
import time:     11283 |      30529 |                                     torch.fx.passes.utils
import time:      6305 |       6305 |                                     torch.fx.passes.tools_common
import time:      9664 |      46497 |                                   torch.fx.passes.split_utils
import time:      7990 |      54486 |                                 torch.fx.passes.net_min_base
import time:      7314 |       7314 |                                 torch.fx.passes.operator_support
import time:      6835 |       6835 |                                 torch.fx.passes.param_fetch
import time:     25130 |      25130 |                                 torch.fx.passes.reinplace
import time:     22152 |      22152 |                                   torch.fx._utils
import time:     50533 |      50533 |                                     torch.utils._thunk
import time:     17322 |      17322 |                                     torch.fx.experimental._backward_state
import time:     13377 |      81231 |                                   torch.fx.experimental.proxy_tensor
import time:     31067 |     134449 |                                 torch.fx.passes.runtime_assert
import time:     11239 |      11239 |                                 torch.fx.passes.split_module
import time:      6759 |       6759 |                                 torch.fx.passes.splitter_base
import time:     38371 |     630353 |                               torch.fx.passes
import time:      8519 |       8519 |                                 torch.fx.passes.infra.pass_base
import time:     10334 |      18852 |                               torch.fx.passes.infra.pass_manager
import time:     10329 |     659533 |                             torch.fx.passes.infra
import time:        21 |     659553 |                           torch.fx.passes.infra.pass_base
import time:     11299 |      11299 |                           torch.export.custom_ops
import time:      3885 |       3885 |                                 torch.export._tree_utils
import time:      7337 |       7337 |                                 torch.export.graph_signature
import time:      4897 |       4897 |                                       torch._custom_op.autograd
import time:      8157 |      13054 |                                     torch._custom_op.impl
import time:      2720 |      15773 |                                   torch._custom_ops
import time:     16194 |      16194 |                                             torch._higher_order_ops.schema
import time:     34203 |      34203 |                                                 numpy._core
import time:     38610 |      72813 |                                               numpy._core._multiarray_umath
import time:     51028 |     123841 |                                             torch._subclasses.functional_tensor
import time:     56389 |     196424 |                                           torch._higher_order_ops.utils
import time:     41634 |     238057 |                                         torch._higher_order_ops.base_hop
import time:     19825 |     257882 |                                       torch._higher_order_ops._invoke_quant
import time:     13588 |      13588 |                                       torch._higher_order_ops.aoti_call_delegate
import time:     18868 |      18868 |                                       torch._higher_order_ops.associative_scan
import time:      6186 |       6186 |                                       torch._higher_order_ops.auto_functionalize
import time:      4691 |       4691 |                                       torch._higher_order_ops.cond
import time:      7567 |       7567 |                                             torch._functorch._aot_autograd
import time:      9089 |      16655 |                                           torch._functorch._aot_autograd.utils
import time:      4834 |      21489 |                                         torch._higher_order_ops.torchbind
import time:      4336 |      25825 |                                       torch._higher_order_ops.effects
import time:      4467 |       4467 |                                       torch._higher_order_ops.executorch_call_delegate
import time:      4770 |       4770 |                                       torch._higher_order_ops.flat_apply
import time:      7016 |       7016 |                                             torch.testing._internal
import time:      9823 |      16838 |                                           torch.testing._internal.logging_tensor
import time:      5077 |      21915 |                                         torch.utils.checkpoint
import time:      6121 |      28035 |                                       torch._higher_order_ops.flex_attention
import time:      3868 |       3868 |                                       torch._higher_order_ops.foreach_map
import time:     17879 |      17879 |                                       torch._higher_order_ops.hints_wrap
import time:     13002 |      13002 |                                       torch._higher_order_ops.invoke_subgraph
import time:      6447 |       6447 |                                       torch._higher_order_ops.map
import time:      5366 |       5366 |                                       torch._higher_order_ops.out_dtype
import time:      9792 |       9792 |                                       torch._higher_order_ops.run_const_graph
import time:     35154 |      35154 |                                       torch._higher_order_ops.scan
import time:      5182 |       5182 |                                       torch._higher_order_ops.strict_mode
import time:      9423 |       9423 |                                       torch._higher_order_ops.while_loop
import time:      5842 |       5842 |                                       torch._higher_order_ops.wrap
import time:      5860 |     482118 |                                     torch._higher_order_ops
import time:        24 |     482141 |                                   torch._higher_order_ops.flat_apply
import time:      6407 |     504321 |                                 torch._export.wrappers
import time:     11154 |      11154 |                                 torch._export.utils
import time:      5656 |     532350 |                               torch._export
import time:        50 |     532400 |                             torch._export.utils
import time:      4953 |     537352 |                           torch.export.decomp_utils
import time:     28496 |      28496 |                               torch._export.verifier
import time:     43205 |      71701 |                             torch.export.exported_program
import time:     36050 |     107751 |                           torch.export.dynamic_shapes
import time:     33877 |      33877 |                             torch.export._remove_effect_tokens_pass
import time:     29401 |      63277 |                           torch.export.unflatten
import time:     13827 |    1393058 |                         torch.export
import time:     56839 |      56839 |                         torch.fx.passes.utils.source_matcher_utils
import time:     10550 |    1460445 |                       torch.ao.quantization.pt2e.graph_utils
import time:     33052 |    1599466 |                     torch.ao.quantization.pt2e._numeric_debugger
import time:     36501 |      36501 |                     torch.ao.quantization.pt2e.export_utils
import time:     36315 |      36315 |                     torch.ao.quantization.qconfig
import time:     34935 |      34935 |                     torch.ao.quantization.qconfig_mapping
import time:     15500 |      15500 |                             torch.ao.nn.quantized.reference.modules.utils
import time:     21345 |      36844 |                           torch.ao.nn.quantized.reference.modules.conv
import time:     13618 |      13618 |                           torch.ao.nn.quantized.reference.modules.linear
import time:     12460 |      12460 |                           torch.ao.nn.quantized.reference.modules.rnn
import time:     13237 |      13237 |                           torch.ao.nn.quantized.reference.modules.sparse
import time:     23778 |      99934 |                         torch.ao.nn.quantized.reference.modules
import time:     70277 |     170211 |                       torch.ao.nn.quantized.reference
import time:      9266 |       9266 |                               torch.ao.nn.sparse.quantized.linear
import time:     11013 |      11013 |                               torch.ao.nn.sparse.quantized.utils
import time:     38991 |      59268 |                             torch.ao.nn.sparse.quantized.dynamic.linear
import time:    102919 |     162187 |                           torch.ao.nn.sparse.quantized.dynamic
import time:     24374 |     186561 |                         torch.ao.nn.sparse.quantized
import time:     12373 |     198933 |                       torch.ao.nn.sparse
import time:      6679 |       6679 |                       torch.ao.quantization.stubs
import time:     62870 |     438691 |                     torch.ao.quantization.quantization_mappings
import time:      6735 |       6735 |                     torch.ao.quantization.quantize
import time:      8029 |       8029 |                     torch.ao.quantization.quantize_jit
import time:     10059 |    2327822 |                   torch.ao.quantization
import time:        82 |    2327904 |                 torch.ao.quantization.fake_quantize
import time:     15817 |    2343720 |               torch.quantization.fake_quantize
import time:      6074 |       6074 |               torch.quantization.fuse_modules
import time:      6156 |       6156 |               torch.quantization.fuser_method_mappings
import time:      4954 |       4954 |               torch.quantization.observer
import time:      5548 |       5548 |               torch.quantization.qconfig
import time:      6711 |       6711 |               torch.quantization.quant_type
import time:      5129 |       5129 |               torch.quantization.quantization_mappings
import time:      4784 |       4784 |               torch.quantization.quantize
import time:      6014 |       6014 |               torch.quantization.quantize_jit
import time:      4430 |       4430 |               torch.quantization.stubs
import time:      5832 |    2399348 |             torch.quantization
import time:      4064 |       4064 |             torch.quasirandom
import time:      5793 |       5793 |             torch.multiprocessing._atfork
import time:      3876 |       3876 |             torch._lobpcg
import time:      4528 |       4528 |                 torch.masked._docs
import time:      5297 |       5297 |                       torch.masked.maskedtensor.core
import time:     11010 |      16306 |                     torch.masked.maskedtensor.binary
import time:      7578 |       7578 |                     torch.masked.maskedtensor.passthrough
import time:      9102 |       9102 |                       torch.masked.maskedtensor.creation
import time:      7035 |      16136 |                     torch.masked.maskedtensor.reductions
import time:      8266 |       8266 |                     torch.masked.maskedtensor.unary
import time:      7722 |      56006 |                   torch.masked.maskedtensor
import time:        23 |      56029 |                 torch.masked.maskedtensor.core
import time:      7997 |      68553 |               torch.masked._ops
import time:      6650 |      75203 |             torch.masked
import time:      5304 |       5304 |             torch.utils.dlpack
import time:      5454 |       5454 |               torch._functorch.batch_norm_replacement
import time:      9771 |       9771 |                 torch.fx.experimental.const_fold
import time:      5512 |      15283 |               torch._functorch.eager_transforms
import time:      5329 |       5329 |               torch._functorch.functional_call
import time:     13917 |      39982 |             torch.func
import time:      5179 |       5179 |                       torch.utils._content_store
import time:      7048 |      12226 |                     torch._prims.debug_prims
import time:      5735 |       5735 |                     torch._prims.rng_prims
import time:      8724 |       8724 |                     torch._prims_common.wrappers
import time:  10387596 |   10414279 |                   torch._prims
import time:     31399 |   10445678 |                 torch._decomp.decompositions
import time:     10503 |      10503 |                   torch._refs._conversions
import time:      8167 |       8167 |                   torch._refs.fft
import time:     12898 |      12898 |                   torch._refs.linalg
import time:      9122 |       9122 |                     torch._refs.nn
import time:     19153 |      28275 |                   torch._refs.nn.functional
import time:     39023 |      39023 |                   torch._refs.special
import time:     35414 |     134277 |                 torch._refs
import time:      7359 |   10587313 |               torch._decomp
import time:      8085 |       8085 |                 torch.utils._config_module
import time:     12783 |      20868 |               torch.fx.experimental._config
import time:     71561 |   10679741 |             torch._meta_registrations
import time:     14152 |      14152 |               torch.compiler.config
import time:      7360 |      21512 |             torch.compiler
import time:   1286543 |   25373461 |           torch
import time:      6956 |       6956 |                           torchmetrics.__about__
import time:      8316 |       8316 |                             PIL._version
import time:      9003 |      17319 |                           PIL
import time:      6704 |       6704 |                                           torchmetrics.utilities.exceptions
import time:     10795 |      10795 |                                                 scipy._lib._testutils
import time:     11448 |      22243 |                                               scipy._lib
import time:     12051 |      34293 |                                             scipy._lib.deprecation
import time:      5601 |       5601 |                                             scipy.__config__
import time:      6753 |       6753 |                                             scipy.version
import time:      6251 |       6251 |                                             scipy._distributor_init
import time:     12065 |      12065 |                                             scipy._lib._pep440
import time:      5978 |       5978 |                                               scipy._lib._ccallback_c
import time:      6667 |      12645 |                                             scipy._lib._ccallback
import time:      2579 |       2579 |                                             modulefinder
import time:      7251 |       7251 |                                               torchvision._internally_replaced_utils
import time:     26158 |      33409 |                                             torchvision.extension
import time:    209531 |     209531 |                                             torchvision._meta_registrations
import time:      1260 |       1260 |                                                             xml
import time:       738 |       1998 |                                                           xml.parsers
import time:       205 |        205 |                                                           pyexpat
import time:       852 |       3054 |                                                         xml.parsers.expat
import time:      8016 |      11069 |                                                       defusedxml.common
import time:      7255 |      18324 |                                                     defusedxml
import time:       694 |        694 |                                                       xml.etree
import time:       749 |        749 |                                                       xml.etree.ElementPath
import time:       101 |        101 |                                                       _elementtree
import time:      1647 |       3190 |                                                     xml.etree.ElementTree
import time:        16 |         16 |                                                     _elementtree
import time:      6836 |      28363 |                                                   defusedxml.ElementTree
import time:     12340 |      12340 |                                                   PIL.ExifTags
import time:      8670 |       8670 |                                                   PIL.ImageMode
import time:      5051 |       5051 |                                                   PIL.TiffTags
import time:      5160 |       5160 |                                                   PIL._binary
import time:      4652 |       4652 |                                                   PIL._util
import time:     31132 |      31132 |                                                   PIL._imaging
import time:      1236 |       1236 |                                                   cffi
import time:      6997 |     103598 |                                                 PIL.Image
import time:      8722 |       8722 |                                                     torchvision.io._load_gpu_decoder
import time:      2231 |       2231 |                                                       fractions
import time:      5585 |       5585 |                                                       torchvision.io._video_deprecation_warning
import time:      7998 |      15814 |                                                     torchvision.io._video_opt
import time:      3614 |       3614 |                                                         PIL.ImageColor
import time:      4228 |       4228 |                                                         PIL.ImageDraw
import time:     17982 |      17982 |                                                           PIL._imagingft
import time:      4108 |      22089 |                                                         PIL.ImageFont
import time:      4205 |      34135 |                                                       torchvision.utils
import time:     57193 |      91328 |                                                     torchvision.io.image
import time:      1119 |       1119 |                                                       av
import time:      5366 |       6485 |                                                     torchvision.io.video
import time:       978 |        978 |                                                       av
import time:      7237 |       8214 |                                                     torchvision.io.video_reader
import time:      7819 |     138377 |                                                   torchvision.io
import time:        30 |     138406 |                                                 torchvision.io.image
import time:      7128 |       7128 |                                                   torchvision.datasets.vision
import time:      6588 |      13715 |                                                 torchvision.datasets.folder
import time:      4735 |       4735 |                                                   torch.utils.model_zoo
import time:      5567 |      10301 |                                                 torchvision.datasets.utils
import time:     10053 |     276073 |                                               torchvision.datasets._optical_flow
import time:     10272 |      10272 |                                               torchvision.datasets._stereo_matching
import time:      5713 |       5713 |                                               torchvision.datasets.caltech
import time:      7561 |       7561 |                                               torchvision.datasets.celeba
import time:      5419 |       5419 |                                               torchvision.datasets.cifar
import time:      5265 |       5265 |                                               torchvision.datasets.cityscapes
import time:      7141 |       7141 |                                               torchvision.datasets.clevr
import time:      5619 |       5619 |                                               torchvision.datasets.coco
import time:      5749 |       5749 |                                               torchvision.datasets.country211
import time:      8319 |       8319 |                                               torchvision.datasets.dtd
import time:      5660 |       5660 |                                               torchvision.datasets.eurosat
import time:      1128 |       1128 |                                                     accimage
import time:      1044 |       1044 |                                                       accimage
import time:      3586 |       3586 |                                                           PIL.ImageFilter
import time:      3283 |       3283 |                                                           PIL.ImageStat
import time:      4314 |      11181 |                                                         PIL.ImageEnhance
import time:      2987 |       2987 |                                                             PIL.GimpGradientFile
import time:      2983 |       2983 |                                                             PIL.GimpPaletteFile
import time:      2823 |       2823 |                                                             PIL.PaletteFile
import time:      3589 |      12381 |                                                           PIL.ImagePalette
import time:      4513 |      16894 |                                                         PIL.ImageOps
import time:       993 |        993 |                                                         accimage
import time:      8030 |      37096 |                                                       torchvision.transforms._functional_pil
import time:      6330 |       6330 |                                                       torchvision.transforms._functional_tensor
import time:      5478 |      49948 |                                                     torchvision.transforms.functional
import time:      9162 |      60237 |                                                   torchvision.transforms.transforms
import time:      6265 |       6265 |                                                   torchvision.transforms.autoaugment
import time:      8099 |      74599 |                                                 torchvision.transforms
import time:      6496 |      81095 |                                               torchvision.datasets.fakedata
import time:      4982 |       4982 |                                               torchvision.datasets.fer2013
import time:      5273 |       5273 |                                               torchvision.datasets.fgvc_aircraft
import time:      1399 |       1399 |                                                     html.entities
import time:      1399 |       2798 |                                                   html
import time:      3690 |       3690 |                                                   _markupbase
import time:      1338 |       7825 |                                                 html.parser
import time:      4403 |      12227 |                                               torchvision.datasets.flickr
import time:      5339 |       5339 |                                               torchvision.datasets.flowers102
import time:      4246 |       4246 |                                               torchvision.datasets.food101
import time:      4240 |       4240 |                                               torchvision.datasets.gtsrb
import time:      5858 |       5858 |                                                 torchvision.datasets.video_utils
import time:      9369 |      15227 |                                               torchvision.datasets.hmdb51
import time:      5611 |       5611 |                                               torchvision.datasets.imagenet
import time:      8536 |       8536 |                                               torchvision.datasets.imagenette
import time:     10610 |      10610 |                                               torchvision.datasets.inaturalist
import time:      4347 |       4347 |                                               torchvision.datasets.kinetics
import time:      4826 |       4826 |                                               torchvision.datasets.kitti
import time:      8200 |       8200 |                                               torchvision.datasets.lfw
import time:      5705 |       5705 |                                               torchvision.datasets.lsun
import time:     11569 |      11569 |                                               torchvision.datasets.mnist
import time:     14061 |      14061 |                                               torchvision.datasets.moving_mnist
import time:      7928 |       7928 |                                               torchvision.datasets.omniglot
import time:      6049 |       6049 |                                               torchvision.datasets.oxford_iiit_pet
import time:      5406 |       5406 |                                               torchvision.datasets.pcam
import time:      4737 |       4737 |                                               torchvision.datasets.phototour
import time:      4556 |       4556 |                                               torchvision.datasets.places365
import time:     27882 |      27882 |                                               torchvision.datasets.rendered_sst2
import time:      4643 |       4643 |                                               torchvision.datasets.sbd
import time:     24054 |      24054 |                                               torchvision.datasets.sbu
import time:      6006 |       6006 |                                               torchvision.datasets.semeion
import time:      6079 |       6079 |                                               torchvision.datasets.stanford_cars
import time:      9881 |       9881 |                                               torchvision.datasets.stl10
import time:     12303 |      12303 |                                               torchvision.datasets.sun397
import time:      4024 |       4024 |                                               torchvision.datasets.svhn
import time:      6867 |       6867 |                                               torchvision.datasets.ucf101
import time:     14460 |      14460 |                                               torchvision.datasets.usps
import time:      6073 |       6073 |                                               torchvision.datasets.voc
import time:      6060 |       6060 |                                               torchvision.datasets.widerface
import time:      9915 |     715788 |                                             torchvision.datasets
import time:      4503 |       4503 |                                                 torchvision.transforms._presets
import time:      7547 |       7547 |                                                 torchvision.models._api
import time:      6033 |       6033 |                                                 torchvision.models._meta
import time:      4360 |       4360 |                                                   torchvision._utils
import time:      5842 |      10201 |                                                 torchvision.models._utils
import time:      7774 |      36056 |                                               torchvision.models.alexnet
import time:     15991 |      15991 |                                                           torch.onnx._internal
import time:      8039 |       8039 |                                                           torch.onnx._internal.io_adapter
import time:     12536 |      12536 |                                                           torch.onnx._internal._lazy_import
import time:     11594 |      11594 |                                                           torch.onnx._internal.exporter
import time:     15872 |      15872 |                                                           torch.onnx._internal.exporter._constants
import time:     13128 |      13128 |                                                             torch.onnx._internal.fx.patcher
import time:      7042 |       7042 |                                                                 torch.onnx.errors
import time:      5781 |      12822 |                                                               torch.onnx._type_utils
import time:      8292 |      21114 |                                                             torch.onnx._internal.fx.serialization
import time:     16246 |      50487 |                                                           torch.onnx._internal.fx
import time:     11672 |      11672 |                                                             torch.onnx._internal.fx.registration
import time:      9193 |      20864 |                                                           torch.onnx._internal.fx.decomposition_table
import time:     13700 |     149080 |                                                         torch.onnx._internal._exporter_legacy
import time:      6338 |       6338 |                                                           torch.onnx._internal.exporter._dynamic_shapes
import time:      6355 |       6355 |                                                           torch.onnx._internal.exporter._ir_passes
import time:      7000 |      19691 |                                                         torch.onnx._internal.exporter._onnx_program
import time:      4041 |       4041 |                                                             torch._prims.context
import time:      4623 |       8664 |                                                           torch._prims.executor
import time:      5569 |       5569 |                                                             torch.utils._ordered_set
import time:      5991 |      11560 |                                                           torch.fx.passes.fake_tensor_prop
import time:      8398 |      28621 |                                                         torch.onnx._internal.onnxruntime
import time:      4759 |       4759 |                                                           torch.onnx._constants
import time:      4486 |       4486 |                                                             torch.onnx._globals
import time:      6841 |       6841 |                                                               torch.onnx._internal.registration
import time:      6236 |      13077 |                                                             torch.onnx._internal.jit_utils
import time:      5858 |      23419 |                                                           torch.onnx.symbolic_helper
import time:      5680 |       5680 |                                                           torch.onnx._internal.onnx_proto_utils
