import time: self [us] | cumulative | imported package
import time:      8283 |       8283 |                                                     torchvision.io._load_gpu_decoder
import time:      1428 |       1428 |                                                       fractions
import time:      5056 |       5056 |                                                       torchvision.io._video_deprecation_warning
import time:      5754 |      12237 |                                                     torchvision.io._video_opt
import time:      2923 |       2923 |                                                         PIL.ImageColor
import time:      4626 |       4626 |                                                         PIL.ImageDraw
import time:     15553 |      15553 |                                                           PIL._imagingft
import time:      4997 |      20549 |                                                         PIL.ImageFont
import time:      3731 |      31827 |                                                       torchvision.utils
import time:     57426 |      89253 |                                                     torchvision.io.image
import time:      1656 |       1656 |                                                       av
import time:      6771 |       8426 |                                                     torchvision.io.video
import time:       858 |        858 |                                                       av
import time:      6974 |       7831 |                                                     torchvision.io.video_reader
import time:     13744 |     139772 |                                                   torchvision.io
import time:        29 |     139801 |                                                 torchvision.io.image
import time:      4001 |       4001 |                                                   torchvision.datasets.vision
import time:      4247 |       8248 |                                                 torchvision.datasets.folder
import time:      3730 |       3730 |                                                   torch.utils.model_zoo
import time:      5888 |       9617 |                                                 torchvision.datasets.utils
import time:      8606 |     263646 |                                               torchvision.datasets._optical_flow
import time:      4765 |       4765 |                                               torchvision.datasets._stereo_matching
import time:      5399 |       5399 |                                               torchvision.datasets.caltech
import time:      4064 |       4064 |                                               torchvision.datasets.celeba
import time:      4731 |       4731 |                                               torchvision.datasets.cifar
import time:      5586 |       5586 |                                               torchvision.datasets.cityscapes
import time:      4405 |       4405 |                                               torchvision.datasets.clevr
import time:      4276 |       4276 |                                               torchvision.datasets.coco
import time:      3852 |       3852 |                                               torchvision.datasets.country211
import time:      7085 |       7085 |                                               torchvision.datasets.dtd
import time:      5506 |       5506 |                                               torchvision.datasets.eurosat
import time:       810 |        810 |                                                     accimage
import time:       956 |        956 |                                                       accimage
import time:      3089 |       3089 |                                                           PIL.ImageFilter
import time:      3345 |       3345 |                                                           PIL.ImageStat
import time:      3106 |       9539 |                                                         PIL.ImageEnhance
import time:      1899 |       1899 |                                                             PIL.GimpGradientFile
import time:      2888 |       2888 |                                                             PIL.GimpPaletteFile
import time:      4196 |       4196 |                                                             PIL.PaletteFile
import time:      2172 |      11153 |                                                           PIL.ImagePalette
import time:      2493 |      13646 |                                                         PIL.ImageOps
import time:      3720 |       3720 |                                                         accimage
import time:      5283 |      32186 |                                                       torchvision.transforms._functional_pil
import time:     20421 |      20421 |                                                       torchvision.transforms._functional_tensor
import time:      5509 |      59071 |                                                     torchvision.transforms.functional
import time:      8517 |      68397 |                                                   torchvision.transforms.transforms
import time:     33662 |      33662 |                                                   torchvision.transforms.autoaugment
import time:      6281 |     108339 |                                                 torchvision.transforms
import time:      5341 |     113680 |                                               torchvision.datasets.fakedata
import time:     10278 |      10278 |                                               torchvision.datasets.fer2013
import time:     10298 |      10298 |                                               torchvision.datasets.fgvc_aircraft
import time:      2324 |       2324 |                                                     html.entities
import time:      2175 |       4498 |                                                   html
import time:      3835 |       3835 |                                                   _markupbase
import time:      1847 |      10179 |                                                 html.parser
import time:      4083 |      14261 |                                               torchvision.datasets.flickr
import time:      6634 |       6634 |                                               torchvision.datasets.flowers102
import time:     11938 |      11938 |                                               torchvision.datasets.food101
import time:      7207 |       7207 |                                               torchvision.datasets.gtsrb
import time:      5155 |       5155 |                                                 torchvision.datasets.video_utils
import time:      5411 |      10565 |                                               torchvision.datasets.hmdb51
import time:      5393 |       5393 |                                               torchvision.datasets.imagenet
import time:      6387 |       6387 |                                               torchvision.datasets.imagenette
import time:      4685 |       4685 |                                               torchvision.datasets.inaturalist
import time:      5123 |       5123 |                                               torchvision.datasets.kinetics
import time:      8191 |       8191 |                                               torchvision.datasets.kitti
import time:      4527 |       4527 |                                               torchvision.datasets.lfw
import time:      6103 |       6103 |                                               torchvision.datasets.lsun
import time:      5203 |       5203 |                                               torchvision.datasets.mnist
import time:      5287 |       5287 |                                               torchvision.datasets.moving_mnist
import time:      6731 |       6731 |                                               torchvision.datasets.omniglot
import time:      5271 |       5271 |                                               torchvision.datasets.oxford_iiit_pet
import time:      9720 |       9720 |                                               torchvision.datasets.pcam
import time:      6291 |       6291 |                                               torchvision.datasets.phototour
import time:     11790 |      11790 |                                               torchvision.datasets.places365
import time:     14490 |      14490 |                                               torchvision.datasets.rendered_sst2
import time:      5464 |       5464 |                                               torchvision.datasets.sbd
import time:      4029 |       4029 |                                               torchvision.datasets.sbu
import time:      4139 |       4139 |                                               torchvision.datasets.semeion
import time:      4681 |       4681 |                                               torchvision.datasets.stanford_cars
import time:      4127 |       4127 |                                               torchvision.datasets.stl10
import time:      3952 |       3952 |                                               torchvision.datasets.sun397
import time:      4884 |       4884 |                                               torchvision.datasets.svhn
import time:      4967 |       4967 |                                               torchvision.datasets.ucf101
import time:      7406 |       7406 |                                               torchvision.datasets.usps
import time:      5362 |       5362 |                                               torchvision.datasets.voc
import time:     11111 |      11111 |                                               torchvision.datasets.widerface
import time:     15303 |     678773 |                                             torchvision.datasets
import time:      6926 |       6926 |                                                 torchvision.transforms._presets
import time:      5901 |       5901 |                                                 torchvision.models._api
import time:      4854 |       4854 |                                                 torchvision.models._meta
import time:      3051 |       3051 |                                                   torchvision._utils
import time:      5483 |       8533 |                                                 torchvision.models._utils
import time:     26504 |      52716 |                                               torchvision.models.alexnet
import time:     10236 |      10236 |                                                           torch.onnx._internal
import time:     33338 |      33338 |                                                           torch.onnx._internal.io_adapter
import time:     41065 |      41065 |                                                           torch.onnx._internal._lazy_import
import time:     28572 |      28572 |                                                           torch.onnx._internal.exporter
import time:     12380 |      12380 |                                                           torch.onnx._internal.exporter._constants
import time:     12525 |      12525 |                                                             torch.onnx._internal.fx.patcher
import time:     11627 |      11627 |                                                                 torch.onnx.errors
import time:      7929 |      19556 |                                                               torch.onnx._type_utils
import time:      7227 |      26783 |                                                             torch.onnx._internal.fx.serialization
import time:     10050 |      49356 |                                                           torch.onnx._internal.fx
import time:     11739 |      11739 |                                                             torch.onnx._internal.fx.registration
import time:     19171 |      30909 |                                                           torch.onnx._internal.fx.decomposition_table
import time:      9563 |     215416 |                                                         torch.onnx._internal._exporter_legacy
import time:     23719 |      23719 |                                                           torch.onnx._internal.exporter._dynamic_shapes
import time:     16719 |      16719 |                                                           torch.onnx._internal.exporter._ir_passes
import time:     19303 |      59740 |                                                         torch.onnx._internal.exporter._onnx_program
import time:      5432 |       5432 |                                                             torch._prims.context
import time:     17030 |      22462 |                                                           torch._prims.executor
import time:     14146 |      14146 |                                                             torch.utils._ordered_set
import time:     18529 |      32675 |                                                           torch.fx.passes.fake_tensor_prop
import time:     20506 |      75642 |                                                         torch.onnx._internal.onnxruntime
import time:      4636 |       4636 |                                                           torch.onnx._constants
import time:      5067 |       5067 |                                                             torch.onnx._globals
import time:      9847 |       9847 |                                                               torch.onnx._internal.registration
import time:     12354 |      22200 |                                                             torch.onnx._internal.jit_utils
import time:      7448 |      34714 |                                                           torch.onnx.symbolic_helper
import time:     12980 |      12980 |                                                           torch.onnx._internal.onnx_proto_utils
import time:     19242 |      71571 |                                                         torch.onnx.utils
import time:      6583 |       6583 |                                                             torch.onnx.ops._dtype_mappings
import time:   1206016 |    1212598 |                                                           torch.onnx.ops._impl
import time:     38736 |      38736 |                                                           torch.onnx.ops._symbolic_impl
import time:     10709 |    1262043 |                                                         torch.onnx.ops
import time:     31113 |      31113 |                                                           torch.onnx.symbolic_opset9
import time:     18163 |      49276 |                                                         torch.onnx.symbolic_caffe2
import time:     17631 |      17631 |                                                         torch.onnx.symbolic_opset7
import time:      6708 |       6708 |                                                         torch.onnx.symbolic_opset8
import time:      7313 |       7313 |                                                         torch.onnx.symbolic_opset10
import time:      6478 |       6478 |                                                         torch.onnx.symbolic_opset11
import time:      5776 |       5776 |                                                         torch.onnx.symbolic_opset12
import time:      4813 |       4813 |                                                         torch.onnx.symbolic_opset13
import time:      5470 |       5470 |                                                         torch.onnx.symbolic_opset14
import time:      4711 |       4711 |                                                         torch.onnx.symbolic_opset15
import time:      4617 |       4617 |                                                         torch.onnx.symbolic_opset16
import time:      8002 |       8002 |                                                         torch.onnx.symbolic_opset17
import time:      5588 |       5588 |                                                         torch.onnx.symbolic_opset18
import time:      5294 |       5294 |                                                         torch.onnx.symbolic_opset19
import time:      7545 |       7545 |                                                         torch.onnx.symbolic_opset20
import time:      6012 |    1829635 |                                                       torch.onnx
import time:     11774 |    1841408 |                                                     torchvision.ops._register_onnx_ops
import time:      6459 |       6459 |                                                       torchvision.ops._box_convert
import time:      6275 |       6275 |                                                       torchvision.ops._utils
import time:      6625 |      19357 |                                                     torchvision.ops.boxes
import time:      6481 |       6481 |                                                       torchvision.ops.diou_loss
import time:      6282 |      12763 |                                                     torchvision.ops.ciou_loss
import time:      6343 |       6343 |                                                     torchvision.ops.deform_conv
import time:      7200 |       7200 |                                                     torchvision.ops.drop_block
import time:      6488 |       6488 |                                                       torchvision.ops.misc
import time:      7062 |      13550 |                                                     torchvision.ops.feature_pyramid_network
import time:      5706 |       5706 |                                                     torchvision.ops.focal_loss
import time:      5646 |       5646 |                                                     torchvision.ops.giou_loss
import time:      1237 |       1237 |                                                                 termios
import time:      1335 |       2572 |                                                               getpass
import time:     17200 |      19771 |                                                             torch._dynamo.config
import time:      1241 |       1241 |                                                                 _lsprof
import time:      1144 |       1144 |                                                                 profile
import time:      1195 |       3579 |                                                               cProfile
import time:      2103 |       2103 |                                                               pstats
import time:      6339 |       6339 |                                                               torch._dynamo.callback
import time:      6831 |       6831 |                                                               torch._dynamo.distributed
import time:     11682 |      11682 |                                                                     torch._functorch.config
import time:     21951 |      21951 |                                                                           mpmath.usertools
import time:       946 |        946 |                                                                                       gmpy2
import time:       980 |        980 |                                                                                       gmpy
import time:     20030 |      21955 |                                                                                     mpmath.libmp.backend
import time:      7856 |       7856 |                                                                                     mpmath.libmp.libintmath
import time:     35718 |      65528 |                                                                                   mpmath.libmp.libmpf
import time:      9687 |       9687 |                                                                                     mpmath.libmp.libelefun
import time:      9389 |      19076 |                                                                                   mpmath.libmp.libmpc
import time:      7776 |       7776 |                                                                                     mpmath.libmp.gammazeta
import time:      7944 |      15720 |                                                                                   mpmath.libmp.libhyper
import time:     13963 |      13963 |                                                                                   mpmath.libmp.libmpi
import time:     56993 |     171277 |                                                                                 mpmath.libmp
import time:        44 |     171321 |                                                                               mpmath.libmp.backend
import time:     12796 |      12796 |                                                                                   mpmath.functions.functions
import time:      8797 |       8797 |                                                                                   mpmath.functions.factorials
import time:      9574 |       9574 |                                                                                   mpmath.functions.hypergeometric
import time:      7230 |       7230 |                                                                                   mpmath.functions.expintegrals
import time:      9762 |       9762 |                                                                                   mpmath.functions.bessel
import time:      8193 |       8193 |                                                                                   mpmath.functions.orthogonal
import time:      9374 |       9374 |                                                                                   mpmath.functions.theta
import time:      8822 |       8822 |                                                                                   mpmath.functions.elliptic
import time:      8819 |       8819 |                                                                                   mpmath.functions.signals
import time:      8553 |       8553 |                                                                                   mpmath.functions.zeta
import time:      8141 |       8141 |                                                                                   mpmath.functions.rszeta
import time:      8931 |       8931 |                                                                                   mpmath.functions.zetazeros
import time:      9681 |       9681 |                                                                                   mpmath.functions.qfunctions
import time:     12537 |     131201 |                                                                                 mpmath.functions
import time:        17 |     131218 |                                                                               mpmath.functions.functions
import time:     12192 |      12192 |                                                                                   mpmath.calculus.calculus
import time:      7508 |       7508 |                                                                                   mpmath.calculus.approximation
import time:      7658 |       7658 |                                                                                   mpmath.calculus.differentiation
import time:      7409 |       7409 |                                                                                   mpmath.calculus.extrapolation
import time:      6769 |       6769 |                                                                                   mpmath.calculus.polynomials
import time:     11997 |      53531 |                                                                                 mpmath.calculus
import time:      8117 |      61647 |                                                                               mpmath.calculus.quadrature
import time:      6936 |       6936 |                                                                               mpmath.calculus.inverselaplace
import time:      7019 |       7019 |                                                                               mpmath.calculus.optimization
import time:      7171 |       7171 |                                                                               mpmath.calculus.odes
import time:     16200 |      16200 |                                                                                   mpmath.matrices.eigen
import time:      8274 |       8274 |                                                                                   mpmath.matrices.eigen_symmetric
import time:     12853 |      37326 |                                                                                 mpmath.matrices
import time:      8691 |      46017 |                                                                               mpmath.matrices.matrices
import time:      6630 |       6630 |                                                                               mpmath.matrices.calculus
import time:      8099 |       8099 |                                                                               mpmath.matrices.linalg
import time:      5244 |       5244 |                                                                               mpmath.identification
import time:      1470 |       1470 |                                                                                 colorsys
import time:      6281 |       7750 |                                                                               mpmath.visualization
import time:     24195 |     483241 |                                                                             mpmath.ctx_base
import time:      5727 |       5727 |                                                                             mpmath.math2
import time:      6548 |       6548 |                                                                             mpmath.function_docs
import time:     19510 |     515025 |                                                                           mpmath.ctx_fp
import time:      5622 |       5622 |                                                                             mpmath.rational
import time:      6439 |       6439 |                                                                             mpmath.ctx_mp_python
import time:      6592 |      18652 |                                                                           mpmath.ctx_mp
import time:      6735 |       6735 |                                                                           mpmath.ctx_iv
import time:      8582 |     570943 |                                                                         mpmath
import time:      8283 |       8283 |                                                                         sympy.release
import time:      6732 |       6732 |                                                                                       sympy.utilities.enumerative
import time:      6766 |       6766 |                                                                                       sympy.utilities.misc
import time:      6707 |       6707 |                                                                                         sympy.utilities.exceptions
import time:      8553 |      15259 |                                                                                       sympy.utilities.decorator
import time:     11652 |      40407 |                                                                                     sympy.utilities.iterables
import time:     11308 |      11308 |                                                                                         sympy.external.importtools
import time:      9465 |      20773 |                                                                                       sympy.external
import time:      7873 |      28645 |                                                                                     sympy.utilities.lambdify
import time:      8188 |       8188 |                                                                                     sympy.utilities.timeutils
import time:      9486 |      86724 |                                                                                   sympy.utilities
import time:        36 |      86759 |                                                                                 sympy.utilities.iterables
import time:      7285 |      94044 |                                                                               sympy.core.random
import time:      7447 |       7447 |                                                                                 sympy.core.cache
import time:      8117 |      15563 |                                                                               sympy.core.parameters
import time:      6411 |       6411 |                                                                                     sympy.core.logic
import time:      7638 |      14048 |                                                                                   sympy.core.facts
import time:      9138 |       9138 |                                                                                   sympy.core.assumptions_generated
import time:      7095 |      30281 |                                                                                 sympy.core.assumptions
import time:      6424 |       6424 |                                                                                 sympy.core.sorting
import time:      8061 |       8061 |                                                                                             sympy.multipledispatch.utils
import time:     15061 |      23121 |                                                                                           sympy.multipledispatch.conflict
import time:      6431 |      29552 |                                                                                         sympy.multipledispatch.dispatcher
import time:     11065 |      40616 |                                                                                       sympy.multipledispatch.core
import time:      9313 |      49929 |                                                                                     sympy.multipledispatch
import time:        25 |      49954 |                                                                                   sympy.multipledispatch.dispatcher
import time:      6527 |      56480 |                                                                                 sympy.core.kind
import time:      8932 |       8932 |                                                                                 sympy.core._print_helpers
import time:      8288 |       8288 |                                                                                   sympy.core.core
import time:     10769 |      19057 |                                                                                 sympy.core.singleton
import time:      9680 |       9680 |                                                                                 sympy.core.traversal
import time:      8644 |     139495 |                                                                               sympy.core.basic
import time:     12772 |     261873 |                                                                             sympy.core.sympify
import time:      7098 |       7098 |                                                                                   sympy.external.pythonmpq
import time:      8568 |       8568 |                                                                                   sympy.external.ntheory
import time:      1112 |       1112 |                                                                                   flint
import time:       918 |        918 |                                                                                   gmpy2
import time:      6975 |      24670 |                                                                                 sympy.external.gmpy
import time:      8450 |      33119 |                                                                               sympy.core.evalf
import time:      7374 |       7374 |                                                                               sympy.core.decorators
import time:      6799 |       6799 |                                                                               sympy.core.intfunc
import time:      6910 |       6910 |                                                                                 sympy.core.operations
import time:      7004 |       7004 |                                                                                   sympy.core.containers
import time:      7901 |       7901 |                                                                                       sympy.core.add
import time:      6926 |       6926 |                                                                                       sympy.core.rules
import time:     12763 |      12763 |                                                                                             sympy.logic.boolalg
import time:      5675 |       5675 |                                                                                             sympy.logic.inference
import time:      9109 |      27546 |                                                                                           sympy.logic
import time:        29 |      27574 |                                                                                         sympy.logic.boolalg
import time:      7795 |      35369 |                                                                                       sympy.core.symbol
import time:      9508 |      59701 |                                                                                     sympy.core.function
import time:      5433 |       5433 |                                                                                       sympy.core.coreerrors
import time:      9454 |      14886 |                                                                                     sympy.core.relational
import time:      8308 |      82895 |                                                                                   sympy.core.power
import time:     12074 |     101972 |                                                                                 sympy.core.numbers
import time:      7656 |     116536 |                                                                               sympy.core.mul
import time:     16959 |      16959 |                                                                                 sympy.core.exprtools
import time:      5814 |      22772 |                                                                               sympy.core.mod
import time:      9309 |     195907 |                                                                             sympy.core.expr
import time:     15922 |      15922 |                                                                             sympy.core.multidimensional
import time:     11407 |     485109 |                                                                           sympy.core
import time:        42 |     485150 |                                                                         sympy.core.cache
import time:     10520 |      10520 |                                                                             sympy.utilities.source
import time:     18173 |      28692 |                                                                           sympy.assumptions.assume
import time:      6970 |       6970 |                                                                             sympy.assumptions.cnf
import time:      9690 |       9690 |                                                                             sympy.assumptions.ask_generated
import time:      7306 |      23965 |                                                                           sympy.assumptions.ask
import time:      7240 |       7240 |                                                                           sympy.assumptions.refine
import time:     12931 |      12931 |                                                                             sympy.assumptions.relation.binrel
import time:     12877 |      25807 |                                                                           sympy.assumptions.relation
import time:     20361 |     106063 |                                                                         sympy.assumptions
import time:      6315 |       6315 |                                                                               sympy.polys.polyerrors
import time:      7965 |      14279 |                                                                             sympy.polys.polyoptions
import time:      9544 |       9544 |                                                                                   sympy.polys.domains.domainelement
import time:      7483 |       7483 |                                                                                   sympy.polys.orderings
import time:      9613 |       9613 |                                                                                     sympy.polys.domains.modularinteger
import time:     10089 |      19701 |                                                                                   sympy.polys.polyutils
import time:     15607 |      52333 |                                                                                 sympy.polys.domains.domain
import time:     10911 |      10911 |                                                                                     sympy.polys.domains.ring
import time:     11975 |      22885 |                                                                                   sympy.polys.domains.field
import time:     12432 |      12432 |                                                                                   sympy.polys.domains.simpledomain
import time:      6496 |       6496 |                                                                                     sympy.polys.polyconfig
import time:     12103 |      18598 |                                                                                   sympy.polys.galoistools
import time:      6930 |       6930 |                                                                                     sympy.polys.domains.pythonrational
import time:      9860 |      16790 |                                                                                   sympy.polys.domains.groundtypes
import time:     11543 |      82247 |                                                                                 sympy.polys.domains.finitefield
import time:      7474 |       7474 |                                                                                   sympy.polys.domains.characteristiczero
import time:      9689 |      17162 |                                                                                 sympy.polys.domains.integerring
import time:      8715 |       8715 |                                                                                 sympy.polys.domains.rationalfield
import time:      8776 |       8776 |                                                                                       sympy.polys.monomials
import time:      6912 |      15688 |                                                                                     sympy.polys.densebasic
import time:      6505 |       6505 |                                                                                     sympy.polys.densearith
import time:      5650 |       5650 |                                                                                     sympy.polys.densetools
import time:     11198 |      11198 |                                                                                     sympy.polys.euclidtools
import time:      6740 |       6740 |                                                                                     sympy.polys.sqfreetools
import time:      6210 |       6210 |                                                                                     sympy.polys.factortools
import time:      6908 |       6908 |                                                                                     sympy.polys.rootisolation
import time:      8709 |      67605 |                                                                                   sympy.polys.polyclasses
import time:      8347 |      75952 |                                                                                 sympy.polys.domains.algebraicfield
import time:     11673 |      11673 |                                                                                 sympy.polys.domains.gaussiandomains
import time:     14594 |      14594 |                                                                                 sympy.polys.domains.realfield
import time:     11537 |      11537 |                                                                                 sympy.polys.domains.complexfield
import time:     10186 |      10186 |                                                                                   sympy.polys.domains.compositedomain
import time:     10009 |      20195 |                                                                                 sympy.polys.domains.polynomialring
import time:      8370 |       8370 |                                                                                 sympy.polys.domains.fractionfield
import time:      8874 |       8874 |                                                                                 sympy.polys.domains.expressiondomain
import time:      7753 |       7753 |                                                                                 sympy.polys.domains.expressionrawdomain
import time:      7892 |       7892 |                                                                                   sympy.polys.domains.pythonintegerring
import time:      8618 |      16510 |                                                                                 sympy.polys.domains.pythonfinitefield
import time:      9035 |       9035 |                                                                                   sympy.polys.domains.gmpyintegerring
import time:      8518 |      17553 |                                                                                 sympy.polys.domains.gmpyfinitefield
import time:     15181 |      15181 |                                                                                 sympy.polys.domains.pythonrationalfield
import time:      8650 |       8650 |                                                                                 sympy.polys.domains.gmpyrationalfield
import time:     13667 |     390958 |                                                                               sympy.polys.domains
import time:      6330 |     397288 |                                                                             sympy.polys.constructor
import time:      7678 |       7678 |                                                                             sympy.polys.fglmtools
import time:      8300 |       8300 |                                                                             sympy.polys.groebnertools
import time:      7191 |       7191 |                                                                             sympy.polys.rationaltools
import time:     12307 |     447041 |                                                                           sympy.polys.polytools
import time:     27891 |      27891 |                                                                                   sympy.ntheory.primetest
import time:     39048 |      66938 |                                                                                 sympy.ntheory.generate
import time:      6181 |       6181 |                                                                                   sympy.ntheory.digits
import time:      9465 |       9465 |                                                                                   sympy.ntheory.ecm
import time:     10536 |      26182 |                                                                                 sympy.ntheory.factor_
import time:      6006 |       6006 |                                                                                     sympy.ntheory.modular
import time:      6457 |       6457 |                                                                                     sympy.utilities.memoization
