import time: self [us] | cumulative | imported package
import time:      9710 |     231036 |                           torch.distributed.rpc
import time:      1747 |       1747 |                                       pickletools
import time:      4576 |       4576 |                                       torch.package._digraph
import time:      5538 |       5538 |                                       torch.package._importlib
import time:      4844 |       4844 |                                       torch.package._mangling
import time:      3827 |       3827 |                                         torch.package.importer
import time:      4638 |       8465 |                                       torch.package._package_pickler
import time:      4166 |       4166 |                                       torch.package._stdlib
import time:      4692 |       4692 |                                       torch.package.find_file_dependencies
import time:     11847 |      11847 |                                       torch.package.glob_group
import time:      6142 |      52012 |                                     torch.package.package_exporter
import time:      8122 |      60134 |                                   torch.package.analyze.find_first_use_of_broken_modules
import time:      8235 |       8235 |                                   torch.package.analyze.trace_dependencies
import time:     11967 |      80334 |                                 torch.package.analyze
import time:      5258 |      85592 |                               torch.package.analyze.is_from_package
import time:      4501 |       4501 |                               torch.package.file_structure_representation
import time:      5164 |       5164 |                                 torch.package._directory_reader
import time:      3958 |       3958 |                                 torch.package._package_unpickler
import time:      5032 |      14153 |                               torch.package.package_importer
import time:      6825 |     111069 |                             torch.package
import time:        17 |     111086 |                           torch.package._mangling
import time:      7046 |       7046 |                           torch._awaits
import time:      4479 |     353645 |                         torch._jit_internal
import time:      7368 |       7368 |                         torch._torch_docs
import time:      5931 |       5931 |                         torch.nn._reduction
import time:      7930 |       7930 |                           torch.nn.modules.utils
import time:      5583 |      13512 |                         torch.nn.grad
import time:     53292 |     433747 |                       torch.nn.functional
import time:      4125 |       4125 |                       torch.nn.init
import time:      5945 |       5945 |                       torch.nn.modules.lazy
import time:      6346 |     450161 |                     torch.nn.modules.linear
import time:      6415 |       6415 |                     torch.nn.modules.activation
import time:      7522 |       7522 |                       torch.nn.modules.container
import time:      6089 |      13611 |                     torch.nn.modules.adaptive
import time:      5787 |       5787 |                       torch.nn.modules._functions
import time:      5674 |      11461 |                     torch.nn.modules.batchnorm
import time:      6121 |       6121 |                     torch.nn.modules.channelshuffle
import time:      4376 |       4376 |                       torch.nn.common_types
import time:      5715 |      10090 |                     torch.nn.modules.conv
import time:      6198 |       6198 |                     torch.nn.modules.distance
import time:      3970 |       3970 |                     torch.nn.modules.dropout
import time:      4576 |       4576 |                     torch.nn.modules.flatten
import time:      5302 |       5302 |                     torch.nn.modules.fold
import time:      5346 |       5346 |                     torch.nn.modules.instancenorm
import time:      6360 |       6360 |                     torch.nn.modules.loss
import time:      7176 |       7176 |                     torch.nn.modules.normalization
import time:      6423 |       6423 |                     torch.nn.modules.padding
import time:      7592 |       7592 |                     torch.nn.modules.pixelshuffle
import time:      4778 |       4778 |                     torch.nn.modules.pooling
import time:      2510 |       2510 |                               torch.__future__
import time:      5324 |       7833 |                             torch.nn.utils.parametrize
import time:     10702 |      18535 |                           torch.nn.utils.parametrizations
import time:      6792 |       6792 |                           torch.nn.utils.rnn
import time:      5746 |       5746 |                             torch.nn.utils._named_member_accessor
import time:      6115 |      11860 |                           torch.nn.utils.stateless
import time:      4240 |       4240 |                             torch.utils._foreach_utils
import time:      7278 |      11518 |                           torch.nn.utils.clip_grad
import time:      5085 |       5085 |                           torch.nn.utils.convert_parameters
import time:     13108 |      13108 |                           torch.nn.utils.fusion
import time:      5278 |       5278 |                           torch.nn.utils.init
import time:      5971 |       5971 |                           torch.nn.utils.memory_format
import time:      4868 |       4868 |                           torch.nn.utils.spectral_norm
import time:     15590 |      15590 |                           torch.nn.utils.weight_norm
import time:      9438 |     108037 |                         torch.nn.utils
import time:        32 |     108069 |                       torch.nn.utils.rnn
import time:     37490 |     145559 |                     torch.nn.modules.rnn
import time:      5992 |       5992 |                     torch.nn.modules.sparse
import time:      6362 |       6362 |                     torch.nn.modules.transformer
import time:      7995 |       7995 |                     torch.nn.modules.upsampling
import time:      8572 |    1332833 |                   torch.nn.modules
import time:     10120 |      10120 |                         torch.backends.cpu
import time:      7771 |       7771 |                         torch.backends.cuda
import time:      6688 |       6688 |                         torch.backends.cudnn
import time:      6948 |       6948 |                         torch.backends.cusparselt
import time:      8363 |       8363 |                         torch.backends.kleidiai
import time:      8732 |       8732 |                         torch.backends.mha
import time:      5285 |       5285 |                         torch.backends.mkl
import time:      7681 |       7681 |                         torch.backends.mkldnn
import time:      3649 |       3649 |                                 torch._library.utils
import time:      8058 |      11706 |                               torch._library.autograd
import time:      4214 |       4214 |                               torch._library.fake_impl
import time:      5458 |       5458 |                               torch._library.simple_registry
import time:      4977 |       4977 |                               torch._library.fake_class_registry
import time:      5530 |       5530 |                                 torch._library.custom_ops
import time:      4607 |       4607 |                                 torch._library.infer_schema
import time:      5383 |      15520 |                               torch._library.triton
import time:      6140 |      48012 |                             torch._library
import time:      3881 |      51893 |                           torch.library
import time:      8143 |      60035 |                         torch.backends.mps
import time:     11079 |      11079 |                         torch.backends.nnpack
import time:      8910 |       8910 |                         torch.backends.openmp
import time:      7920 |       7920 |                         torch.backends.quantized
import time:      5471 |     154997 |                       torch.backends
import time:        28 |     155024 |                     torch.backends.cuda
import time:      8635 |     163658 |                   torch.nn.attention
import time:      4728 |       4728 |                       torch.nn.parallel.parallel_apply
import time:      3794 |       3794 |                           torch.cuda.nccl
import time:      6199 |       9992 |                         torch.nn.parallel.comm
import time:      5399 |      15391 |                       torch.nn.parallel.replicate
import time:      5624 |       5624 |                         torch.nn.parallel._functions
import time:      6151 |      11774 |                       torch.nn.parallel.scatter_gather
import time:      8326 |      40218 |                     torch.nn.parallel.data_parallel
import time:      7725 |       7725 |                           torch.distributed.algorithms.join
import time:      5663 |      13387 |                         torch.distributed.algorithms
import time:        29 |      13416 |                       torch.distributed.algorithms.join
import time:      3546 |       3546 |                       torch.distributed.utils
import time:      6391 |      23352 |                     torch.nn.parallel.distributed
import time:      7270 |      70838 |                   torch.nn.parallel
import time:      6364 |    1580648 |                 torch.nn
import time:        49 |    1580696 |               torch.nn.functional
import time:      2677 |       2677 |                 torch._linalg_utils
import time:      2452 |       5129 |               torch._lowrank
import time:     18765 |    1604589 |             torch.functional
import time:      2897 |       2897 |             torch.__config__
import time:      5987 |       5987 |               torch.accelerator._utils
import time:      6400 |      12386 |             torch.accelerator
import time:     10274 |      10274 |                 torch.cpu.amp.autocast_mode
import time:      4861 |       4861 |                 torch.cpu.amp.grad_scaler
import time:      9391 |      24525 |               torch.cpu.amp
import time:      7898 |      32422 |             torch.cpu
import time:      4303 |       4303 |                 torch.distributions.constraints
import time:      6871 |       6871 |                   torch.distributions.utils
import time:      5186 |      12056 |                 torch.distributions.distribution
import time:      7213 |      23571 |               torch.distributions.transforms
import time:      5806 |       5806 |                 torch.distributions.exp_family
import time:      4363 |      10168 |               torch.distributions.bernoulli
import time:      4275 |       4275 |                 torch.distributions.dirichlet
import time:      4309 |       8583 |               torch.distributions.beta
import time:      3572 |       3572 |               torch.distributions.binomial
import time:      5166 |       5166 |               torch.distributions.categorical
import time:      3504 |       3504 |               torch.distributions.cauchy
import time:      5396 |       5396 |                 torch.distributions.gamma
import time:      2959 |       8354 |               torch.distributions.chi2
import time:      7521 |       7521 |               torch.distributions.constraint_registry
import time:      5807 |       5807 |               torch.distributions.continuous_bernoulli
import time:      5772 |       5772 |               torch.distributions.exponential
import time:      5625 |       5625 |               torch.distributions.fishersnedecor
import time:      6018 |       6018 |               torch.distributions.generalized_pareto
import time:      6048 |       6048 |               torch.distributions.geometric
import time:      6992 |       6992 |                   torch.distributions.independent
import time:      5543 |      12535 |                 torch.distributions.transformed_distribution
import time:      6489 |       6489 |                 torch.distributions.uniform
import time:      5458 |      24481 |               torch.distributions.gumbel
import time:      5160 |       5160 |               torch.distributions.half_cauchy
import time:      5522 |       5522 |                 torch.distributions.normal
import time:      5916 |      11438 |               torch.distributions.half_normal
import time:      5982 |       5982 |               torch.distributions.inverse_gamma
import time:      5741 |       5741 |                 torch.distributions.laplace
import time:      6070 |       6070 |                   torch.distributions.multivariate_normal
import time:      7011 |      13080 |                 torch.distributions.lowrank_multivariate_normal
import time:      5280 |       5280 |                 torch.distributions.one_hot_categorical
import time:      4823 |       4823 |                 torch.distributions.pareto
import time:      6178 |       6178 |                 torch.distributions.poisson
import time:      5521 |      40621 |               torch.distributions.kl
import time:      5756 |       5756 |               torch.distributions.kumaraswamy
import time:      5384 |       5384 |               torch.distributions.lkj_cholesky
import time:      5201 |       5201 |               torch.distributions.log_normal
import time:      4168 |       4168 |               torch.distributions.logistic_normal
import time:      3735 |       3735 |               torch.distributions.mixture_same_family
import time:      4583 |       4583 |               torch.distributions.multinomial
import time:      3889 |       3889 |               torch.distributions.negative_binomial
import time:      3848 |       3848 |               torch.distributions.relaxed_bernoulli
import time:      3669 |       3669 |               torch.distributions.relaxed_categorical
import time:      4349 |       4349 |               torch.distributions.studentT
import time:      3373 |       3373 |                     torch.jit._builtins
import time:      8130 |      11503 |                   torch.jit._async
import time:      2837 |       2837 |                   torch.jit._await
import time:      2731 |       2731 |                   torch.jit._decomposition_utils
import time:      1960 |       1960 |                       torch._classes
import time:      2882 |       2882 |                       torch.jit._fuser
import time:       533 |        533 |                         monkeytype
import time:      2808 |       3341 |                       torch.jit._monkeytype_config
import time:      3174 |       3174 |                         torch.jit._check
import time:      3359 |       3359 |                         torch.jit._state
import time:      3486 |       3486 |                           torch.jit.annotations
import time:      7566 |       7566 |                           torch.jit._dataclass_impls
import time:      1073 |       1073 |                           astunparse
import time:      3531 |      15655 |                         torch.jit.frontend
import time:      4462 |      26648 |                       torch.jit._recursive
import time:      3220 |       3220 |                       torch.jit._serialization
import time:      3817 |      41866 |                     torch.jit._script
import time:      3625 |      45490 |                   torch.jit._freeze
import time:      8291 |       8291 |                   torch.jit._ir_utils
import time:      6706 |       6706 |                   torch.jit._trace
import time:      5823 |      83379 |                 torch.jit
import time:      4275 |      87653 |               torch.distributions.von_mises
import time:      5834 |       5834 |               torch.distributions.weibull
import time:      5488 |       5488 |               torch.distributions.wishart
import time:      8433 |     339367 |             torch.distributions
import time:      5539 |       5539 |             torch.fft
import time:       881 |        881 |                 urllib.response
import time:      1331 |       2212 |               urllib.error
import time:      2220 |       2220 |                   http
import time:       721 |        721 |                     email.feedparser
import time:       573 |       1294 |                   email.parser
import time:      1769 |       5282 |                 http.client
import time:      1968 |       7250 |               urllib.request
import time:      9437 |       9437 |                 tqdm._monitor
import time:      5388 |       5388 |                 tqdm._tqdm_pandas
import time:      6401 |       6401 |                     tqdm.utils
import time:      8699 |      15099 |                   tqdm.std
import time:      6056 |       6056 |                     tqdm._dist_ver
import time:      6285 |      12340 |                   tqdm.version
import time:      6615 |      34053 |                 tqdm.cli
import time:      6469 |       6469 |                 tqdm.gui
import time:      6265 |      61610 |               tqdm
import time:      5222 |      76292 |             torch.hub
import time:      8411 |       8411 |             torch.linalg
import time:      8047 |       8047 |               torch.mps.profiler
import time:      5557 |       5557 |               torch.mps.event
import time:      7086 |      20689 |             torch.mps
import time:      7971 |       7971 |               torch.mtia._utils
import time:      5645 |       5645 |               torch.mtia.memory
import time:      7416 |      21030 |             torch.mtia
import time:      1443 |       1443 |                 multiprocessing.util
import time:       846 |        846 |                 multiprocessing.resource_sharer
import time:      9522 |      11809 |               torch.multiprocessing.reductions
import time:      1211 |       1211 |                   _multiprocessing
import time:      1023 |       1023 |                   _winapi
import time:       897 |       3130 |                 multiprocessing.connection
import time:       475 |        475 |                 concurrent.futures.thread
import time:      6061 |       9666 |               torch.multiprocessing.spawn
import time:      2236 |       2236 |                   runpy
import time:       785 |       3020 |                 multiprocessing.spawn
import time:      1619 |       1619 |                 _posixshmem
import time:       575 |       5213 |               multiprocessing.resource_tracker
import time:      7118 |      33805 |             torch.multiprocessing
import time:      9153 |       9153 |                 torch.nested._internal
import time:      5709 |       5709 |                           torch.fx._compatibility
import time:      6513 |      12222 |                         torch.fx.immutable_collections
import time:      4393 |       4393 |                                 torch.utils._dtype_abbrs
import time:      3813 |       3813 |                                   torch.return_types
import time:      4401 |       8213 |                                 torch.fx._pytree
import time:      6382 |       6382 |                                   torch.fx.operator_schemas
import time:     13479 |      19861 |                                 torch.fx.node
import time:      7602 |      40067 |                               torch.fx.graph
import time:      4950 |      45017 |                             torch.fx.graph_module
import time:      4919 |      49935 |                           torch.fx._lazy_graph_module
import time:      6536 |       6536 |                             torch.fx.traceback
import time:      5122 |       5122 |                             torch.utils._traceback
import time:      5600 |      17256 |                           torch.fx.proxy
import time:      5940 |      73131 |                         torch.fx._symbolic_trace
import time:      4636 |       4636 |                           torch.fx.config
import time:      5852 |      10487 |                         torch.fx.interpreter
import time:      5605 |       5605 |                         torch.fx.subgraph_rewriter
import time:      5866 |     107309 |                       torch.fx
import time:      8705 |     116013 |                     torch.fx.experimental
import time:     11676 |     127688 |                   torch.fx.experimental._constant_symnode
import time:      5893 |     133581 |                 torch.nested._internal.nested_int
import time:      4284 |       4284 |                 torch.utils.weak
import time:     10469 |     157485 |               torch.nested._internal.nested_tensor
import time:      6743 |     164228 |             torch.nested
import time:      4560 |       4560 |                 torch.optim.optimizer
import time:      7518 |      12078 |               torch.optim.lr_scheduler
import time:      4520 |       4520 |               torch.optim.swa_utils
import time:      5596 |       5596 |               torch.optim._adafactor
import time:      4207 |       4207 |               torch.optim.adadelta
import time:      4208 |       4208 |               torch.optim.adagrad
import time:     23877 |      23877 |               torch.optim.adam
import time:      4657 |       4657 |               torch.optim.adamax
import time:      5295 |       5295 |               torch.optim.adamw
import time:      4107 |       4107 |               torch.optim.asgd
import time:      6156 |       6156 |               torch.optim.lbfgs
import time:      4510 |       4510 |               torch.optim.nadam
import time:      5407 |       5407 |               torch.optim.radam
import time:      4137 |       4137 |               torch.optim.rmsprop
import time:      4639 |       4639 |               torch.optim.rprop
import time:      4652 |       4652 |               torch.optim.sgd
import time:      3667 |       3667 |                 torch.optim._functional
import time:      4925 |       8592 |               torch.optim.sparse_adam
import time:      6207 |     112838 |             torch.optim
import time:      3890 |       3890 |               torch._environment
import time:      1430 |       1430 |                 gzip
import time:      5589 |       5589 |                   torch.profiler._utils
import time:      9765 |      15354 |                 torch.profiler._memory_profiler
import time:      6975 |      23758 |               torch.profiler.profiler
import time:      4677 |       4677 |               torch.profiler.itt
import time:      5572 |      37895 |             torch.profiler
import time:      8263 |       8263 |             torch.special
import time:      7869 |       7869 |               torch.xpu._utils
import time:      4309 |       4309 |               torch.xpu.streams
import time:      4636 |       4636 |               torch.xpu.memory
import time:      4674 |       4674 |               torch.xpu.random
import time:      7089 |      28576 |             torch.xpu
import time:      9238 |       9238 |                 torch.signal.windows.windows
import time:     10349 |      19587 |               torch.signal.windows
import time:      5442 |      25028 |             torch.signal
import time:      5190 |       5190 |             torch.ao
import time:      9469 |       9469 |                 torch.ao.nn
import time:      9946 |       9946 |                   torch.ao.nn.intrinsic.modules.fused
import time:     10953 |      20898 |                 torch.ao.nn.intrinsic.modules
import time:     12398 |      42763 |               torch.ao.nn.intrinsic
import time:     12330 |      12330 |                 torch.nn.intrinsic.modules.fused
import time:     18447 |      30776 |               torch.nn.intrinsic.modules
import time:      9094 |       9094 |                               torch.ao.nn.qat.modules.conv
import time:      6275 |       6275 |                               torch.ao.nn.qat.modules.embedding_ops
import time:      9951 |       9951 |                               torch.ao.nn.qat.modules.linear
import time:     12399 |      37718 |                             torch.ao.nn.qat.modules
import time:      7565 |      45282 |                           torch.ao.nn.qat
import time:     10850 |      56131 |                         torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:     13837 |      13837 |                         torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:      6734 |       6734 |                         torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:     20986 |      97686 |                       torch.ao.nn.intrinsic.qat.modules
import time:     10545 |     108230 |                     torch.ao.nn.intrinsic.qat
import time:     12612 |     120841 |                   torch.nn.intrinsic.qat.modules.conv_fused
import time:      7143 |       7143 |                   torch.nn.intrinsic.qat.modules.linear_fused
import time:      7852 |       7852 |                   torch.nn.intrinsic.qat.modules.linear_relu
import time:     16214 |     152049 |                 torch.nn.intrinsic.qat.modules
import time:     10795 |     162844 |               torch.nn.intrinsic.qat
import time:     11657 |      11657 |                                           torch.ao.nn.quantizable.modules.activation
import time:      6058 |       6058 |                                           torch.ao.nn.quantizable.modules.rnn
import time:     13489 |      31203 |                                         torch.ao.nn.quantizable.modules
import time:     11065 |      42268 |                                       torch.ao.nn.quantizable
import time:     14337 |      14337 |                                       torch.ao.nn.quantized.modules.activation
import time:      5694 |       5694 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:      5668 |       5668 |                                         torch.ao.nn.quantized.modules.utils
import time:      9842 |      15509 |                                       torch.ao.nn.quantized.modules.conv
import time:     28692 |      28692 |                                       torch.ao.nn.quantized.modules.dropout
import time:      7459 |       7459 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:      7110 |       7110 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:      7028 |       7028 |                                       torch.ao.nn.quantized.modules.linear
import time:     10354 |      10354 |                                       torch.ao.nn.quantized.modules.normalization
import time:      8689 |       8689 |                                       torch.ao.nn.quantized.modules.rnn
import time:      8057 |     155193 |                                     torch.ao.nn.quantized.modules
import time:        20 |     155212 |                                   torch.ao.nn.quantized.modules.utils
import time:      8366 |     163578 |                                 torch.ao.nn.quantized.functional
import time:      6778 |     170355 |                               torch.ao.nn.quantized
import time:     10359 |     180713 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:     11099 |      11099 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:     10403 |      10403 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:     10169 |      10169 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     17693 |     230074 |                           torch.ao.nn.intrinsic.quantized.modules
import time:     11607 |     241681 |                         torch.ao.nn.intrinsic.quantized
import time:     14124 |      14124 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:     10684 |      10684 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:     11612 |      11612 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     17771 |      54189 |                               torch.ao.nn.quantized.dynamic.modules
import time:     10006 |      64194 |                             torch.ao.nn.quantized.dynamic
import time:     20403 |      84597 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     21291 |     105888 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     14747 |     362315 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     15236 |     377550 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     18192 |     395742 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     18197 |     413938 |                 torch.nn.intrinsic.quantized.dynamic
import time:     14141 |      14141 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:     14560 |      14560 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:     15586 |      15586 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     16535 |      60820 |                 torch.nn.intrinsic.quantized.modules
import time:     10041 |     484799 |               torch.nn.intrinsic.quantized
import time:      7799 |     728979 |             torch.nn.intrinsic
import time:     16766 |      16766 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     30958 |      47724 |                           torch.ao.nn.qat.dynamic.modules
import time:     13265 |      60988 |                         torch.ao.nn.qat.dynamic
import time:        15 |      61002 |                       torch.ao.nn.qat.dynamic.modules
import time:        29 |      61031 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     16540 |      77571 |                   torch.nn.qat.dynamic.modules.linear
import time:     18438 |      96008 |                 torch.nn.qat.dynamic.modules
import time:     16491 |     112498 |               torch.nn.qat.dynamic
import time:     13545 |      13545 |                 torch.nn.qat.modules.conv
import time:      7180 |       7180 |                 torch.nn.qat.modules.embedding_ops
import time:      6865 |       6865 |                 torch.nn.qat.modules.linear
import time:     14171 |      41759 |               torch.nn.qat.modules
import time:     10315 |     164572 |             torch.nn.qat
import time:     13947 |      13947 |               torch.nn.quantizable.modules
import time:      8141 |      22087 |             torch.nn.quantizable
import time:     13429 |      13429 |               torch.nn.quantized.dynamic
import time:      5639 |       5639 |               torch.nn.quantized.functional
import time:     14881 |      14881 |               torch.nn.quantized.modules
import time:      9546 |      43493 |             torch.nn.quantized
import time:      4147 |       4147 |             torch._size_docs
import time:      4730 |       4730 |             torch._storage_docs
import time:      5250 |       5250 |             torch._tensor_docs
import time:      7381 |       7381 |                           torch.ao.quantization.quant_type
import time:      7372 |      14752 |                         torch.ao.quantization.utils
import time:      9300 |      24052 |                       torch.ao.quantization.observer
import time:     11637 |      35688 |                     torch.ao.quantization.fake_quantize
import time:      6194 |       6194 |                       torch.ao.quantization.fuser_method_mappings
import time:      8207 |      14401 |                     torch.ao.quantization.fuse_modules
import time:     13174 |      13174 |                       torch.ao.quantization.pt2e
import time:      8480 |       8480 |                           torch.ao.ns
import time:     15528 |      24007 |                         torch.ao.ns.fx
import time:      7527 |       7527 |                         torch.ao.ns.fx.ns_types
import time:     13851 |      45384 |                       torch.ao.ns.fx.utils
import time:      3317 |       3317 |                                       torch._dispatch
import time:      5023 |       8340 |                                     torch._dispatch.python
import time:      4444 |       4444 |                                       torch.utils._backport_slots
import time:      7903 |      12346 |                                     torch._guards
import time:      5515 |       5515 |                                           torch._library.fake_profile
import time:      5391 |       5391 |                                                 torch._logging.structured
import time:      7054 |      12445 |                                               torch._logging._internal
import time:      6545 |      18990 |                                             torch._logging._registrations
import time:      7484 |      26473 |                                           torch._logging
import time:      4396 |       4396 |                                             torch.utils._mode_utils
import time:      8643 |      13039 |                                           torch._subclasses.meta_utils
import time:      4432 |       4432 |                                           torch.utils._stats
import time:      7612 |       7612 |                                             torch.fx.experimental.sym_node
import time:      7294 |      14906 |                                           torch._subclasses._fake_tensor_utils
import time:      6288 |       6288 |                                             torch._custom_op
import time:      8522 |      14809 |                                           torch._subclasses.fake_impls
import time:     12772 |      91943 |                                         torch._subclasses.fake_tensor
import time:      6061 |       6061 |                                         torch._subclasses.fake_utils
import time:      6895 |     104898 |                                       torch._subclasses
import time:        23 |     104920 |                                     torch._subclasses.meta_utils
import time:      7129 |     132734 |                                   torch.fx.passes.shape_prop
import time:      1137 |       1137 |                                   pydot
import time:      7917 |     141787 |                                 torch.fx.passes.graph_drawer
import time:      7103 |       7103 |                                 torch.fx.passes.graph_manipulation
import time:      7172 |       7172 |                                         torch.fx.passes.utils.matcher_utils
import time:     12589 |      19761 |                                       torch.fx.passes.utils.common
import time:      9997 |      29758 |                                     torch.fx.passes.utils
import time:      8364 |       8364 |                                     torch.fx.passes.tools_common
import time:      7772 |      45893 |                                   torch.fx.passes.split_utils
import time:      7008 |      52900 |                                 torch.fx.passes.net_min_base
import time:      8151 |       8151 |                                 torch.fx.passes.operator_support
import time:      7460 |       7460 |                                 torch.fx.passes.param_fetch
import time:      8093 |       8093 |                                 torch.fx.passes.reinplace
import time:      5469 |       5469 |                                   torch.fx._utils
import time:      5192 |       5192 |                                     torch.utils._thunk
import time:      6941 |       6941 |                                     torch.fx.experimental._backward_state
import time:      9710 |      21842 |                                   torch.fx.experimental.proxy_tensor
import time:      7525 |      34836 |                                 torch.fx.passes.runtime_assert
import time:      7732 |       7732 |                                 torch.fx.passes.split_module
import time:      8128 |       8128 |                                 torch.fx.passes.splitter_base
import time:      7868 |     284053 |                               torch.fx.passes
import time:      7907 |       7907 |                                 torch.fx.passes.infra.pass_base
import time:     14169 |      22076 |                               torch.fx.passes.infra.pass_manager
import time:     12226 |     318354 |                             torch.fx.passes.infra
import time:        14 |     318367 |                           torch.fx.passes.infra.pass_base
import time:     14630 |      14630 |                           torch.export.custom_ops
import time:      4375 |       4375 |                                 torch.export._tree_utils
import time:     10747 |      10747 |                                 torch.export.graph_signature
import time:      5371 |       5371 |                                       torch._custom_op.autograd
import time:      7290 |      12661 |                                     torch._custom_op.impl
import time:      3613 |      16273 |                                   torch._custom_ops
import time:      6152 |       6152 |                                             torch._higher_order_ops.schema
import time:      5318 |       5318 |                                                 numpy._core
import time:      9135 |      14452 |                                               numpy._core._multiarray_umath
import time:      6002 |      20453 |                                             torch._subclasses.functional_tensor
import time:      6373 |      32978 |                                           torch._higher_order_ops.utils
import time:      4881 |      37858 |                                         torch._higher_order_ops.base_hop
import time:      8725 |      46583 |                                       torch._higher_order_ops._invoke_quant
import time:      7454 |       7454 |                                       torch._higher_order_ops.aoti_call_delegate
import time:      7923 |       7923 |                                       torch._higher_order_ops.associative_scan
import time:      9279 |       9279 |                                       torch._higher_order_ops.auto_functionalize
import time:      9534 |       9534 |                                       torch._higher_order_ops.cond
import time:     19781 |      19781 |                                             torch._functorch._aot_autograd
import time:     14138 |      33918 |                                           torch._functorch._aot_autograd.utils
import time:      7272 |      41189 |                                         torch._higher_order_ops.torchbind
import time:      9985 |      51173 |                                       torch._higher_order_ops.effects
import time:      5707 |       5707 |                                       torch._higher_order_ops.executorch_call_delegate
import time:      6189 |       6189 |                                       torch._higher_order_ops.flat_apply
import time:     10239 |      10239 |                                             torch.testing._internal
import time:     13890 |      24129 |                                           torch.testing._internal.logging_tensor
import time:      6474 |      30602 |                                         torch.utils.checkpoint
import time:      7747 |      38348 |                                       torch._higher_order_ops.flex_attention
import time:      5041 |       5041 |                                       torch._higher_order_ops.foreach_map
import time:      7593 |       7593 |                                       torch._higher_order_ops.hints_wrap
import time:      6486 |       6486 |                                       torch._higher_order_ops.invoke_subgraph
import time:      6440 |       6440 |                                       torch._higher_order_ops.map
import time:     10481 |      10481 |                                       torch._higher_order_ops.out_dtype
import time:      6182 |       6182 |                                       torch._higher_order_ops.run_const_graph
import time:      6128 |       6128 |                                       torch._higher_order_ops.scan
import time:      5232 |       5232 |                                       torch._higher_order_ops.strict_mode
import time:      5932 |       5932 |                                       torch._higher_order_ops.while_loop
import time:      6182 |       6182 |                                       torch._higher_order_ops.wrap
import time:      5916 |     253796 |                                     torch._higher_order_ops
import time:        27 |     253823 |                                   torch._higher_order_ops.flat_apply
import time:     10577 |     280671 |                                 torch._export.wrappers
import time:      5545 |       5545 |                                 torch._export.utils
import time:      6060 |     307395 |                               torch._export
import time:        55 |     307450 |                             torch._export.utils
import time:      8826 |     316276 |                           torch.export.decomp_utils
import time:      4845 |       4845 |                               torch._export.verifier
import time:      6468 |      11313 |                             torch.export.exported_program
import time:      7751 |      19064 |                           torch.export.dynamic_shapes
import time:      5404 |       5404 |                             torch.export._remove_effect_tokens_pass
import time:      7418 |      12822 |                           torch.export.unflatten
import time:      5017 |     686173 |                         torch.export
import time:      9959 |       9959 |                         torch.fx.passes.utils.source_matcher_utils
import time:      6485 |     702617 |                       torch.ao.quantization.pt2e.graph_utils
import time:     14551 |     775724 |                     torch.ao.quantization.pt2e._numeric_debugger
import time:      9526 |       9526 |                     torch.ao.quantization.pt2e.export_utils
import time:      7929 |       7929 |                     torch.ao.quantization.qconfig
import time:      7645 |       7645 |                     torch.ao.quantization.qconfig_mapping
import time:     11023 |      11023 |                             torch.ao.nn.quantized.reference.modules.utils
import time:     17206 |      28229 |                           torch.ao.nn.quantized.reference.modules.conv
import time:     12351 |      12351 |                           torch.ao.nn.quantized.reference.modules.linear
import time:     13028 |      13028 |                           torch.ao.nn.quantized.reference.modules.rnn
import time:     14201 |      14201 |                           torch.ao.nn.quantized.reference.modules.sparse
import time:     23590 |      91397 |                         torch.ao.nn.quantized.reference.modules
import time:     13539 |     104936 |                       torch.ao.nn.quantized.reference
import time:      8407 |       8407 |                               torch.ao.nn.sparse.quantized.linear
import time:      9616 |       9616 |                               torch.ao.nn.sparse.quantized.utils
import time:     18529 |      36551 |                             torch.ao.nn.sparse.quantized.dynamic.linear
import time:     22683 |      59233 |                           torch.ao.nn.sparse.quantized.dynamic
import time:     25313 |      84545 |                         torch.ao.nn.sparse.quantized
