import time: self [us] | cumulative | imported package
import time:     11932 |      31011 |               torch.cpu.amp
import time:      6554 |      37565 |             torch.cpu
import time:     11507 |      11507 |                 torch.distributions.constraints
import time:      4128 |       4128 |                   torch.distributions.utils
import time:      8371 |      12499 |                 torch.distributions.distribution
import time:     14125 |      38129 |               torch.distributions.transforms
import time:      4062 |       4062 |                 torch.distributions.exp_family
import time:      4176 |       8237 |               torch.distributions.bernoulli
import time:      4159 |       4159 |                 torch.distributions.dirichlet
import time:      8151 |      12309 |               torch.distributions.beta
import time:      4094 |       4094 |               torch.distributions.binomial
import time:      5891 |       5891 |               torch.distributions.categorical
import time:      4593 |       4593 |               torch.distributions.cauchy
import time:      3958 |       3958 |                 torch.distributions.gamma
import time:      5881 |       9839 |               torch.distributions.chi2
import time:      5358 |       5358 |               torch.distributions.constraint_registry
import time:      5180 |       5180 |               torch.distributions.continuous_bernoulli
import time:      9685 |       9685 |               torch.distributions.exponential
import time:      7708 |       7708 |               torch.distributions.fishersnedecor
import time:      5094 |       5094 |               torch.distributions.generalized_pareto
import time:      7401 |       7401 |               torch.distributions.geometric
import time:     16659 |      16659 |                   torch.distributions.independent
import time:      4560 |      21218 |                 torch.distributions.transformed_distribution
import time:      7857 |       7857 |                 torch.distributions.uniform
import time:      4599 |      33672 |               torch.distributions.gumbel
import time:      5073 |       5073 |               torch.distributions.half_cauchy
import time:      4521 |       4521 |                 torch.distributions.normal
import time:      6435 |      10955 |               torch.distributions.half_normal
import time:      4610 |       4610 |               torch.distributions.inverse_gamma
import time:      5691 |       5691 |                 torch.distributions.laplace
import time:      4652 |       4652 |                   torch.distributions.multivariate_normal
import time:      4304 |       8956 |                 torch.distributions.lowrank_multivariate_normal
import time:      7067 |       7067 |                 torch.distributions.one_hot_categorical
import time:      4940 |       4940 |                 torch.distributions.pareto
import time:      4655 |       4655 |                 torch.distributions.poisson
import time:      5945 |      37251 |               torch.distributions.kl
import time:      5254 |       5254 |               torch.distributions.kumaraswamy
import time:      4940 |       4940 |               torch.distributions.lkj_cholesky
import time:      8161 |       8161 |               torch.distributions.log_normal
import time:      5404 |       5404 |               torch.distributions.logistic_normal
import time:      4080 |       4080 |               torch.distributions.mixture_same_family
import time:      4132 |       4132 |               torch.distributions.multinomial
import time:      4559 |       4559 |               torch.distributions.negative_binomial
import time:      3824 |       3824 |               torch.distributions.relaxed_bernoulli
import time:      3751 |       3751 |               torch.distributions.relaxed_categorical
import time:      3667 |       3667 |               torch.distributions.studentT
import time:      3991 |       3991 |                     torch.jit._builtins
import time:      7798 |      11789 |                   torch.jit._async
import time:      6031 |       6031 |                   torch.jit._await
import time:     10829 |      10829 |                   torch.jit._decomposition_utils
import time:      3825 |       3825 |                       torch._classes
import time:     13011 |      13011 |                       torch.jit._fuser
import time:      1714 |       1714 |                         monkeytype
import time:      6692 |       8406 |                       torch.jit._monkeytype_config
import time:      4344 |       4344 |                         torch.jit._check
import time:      6469 |       6469 |                         torch.jit._state
import time:      4851 |       4851 |                           torch.jit.annotations
import time:      6007 |       6007 |                           torch.jit._dataclass_impls
import time:      1407 |       1407 |                           astunparse
import time:      5670 |      17933 |                         torch.jit.frontend
import time:     10222 |      38966 |                       torch.jit._recursive
import time:      6390 |       6390 |                       torch.jit._serialization
import time:      7787 |      78382 |                     torch.jit._script
import time:      8600 |      86982 |                   torch.jit._freeze
import time:      4426 |       4426 |                   torch.jit._ir_utils
import time:      6133 |       6133 |                   torch.jit._trace
import time:      5253 |     131440 |                 torch.jit
import time:      9985 |     141424 |               torch.distributions.von_mises
import time:      4513 |       4513 |               torch.distributions.weibull
import time:      4511 |       4511 |               torch.distributions.wishart
import time:     28366 |     441653 |             torch.distributions
import time:      6663 |       6663 |             torch.fft
import time:       410 |        410 |                 urllib.response
import time:       487 |        896 |               urllib.error
import time:      1296 |       1296 |                   http
import time:       620 |        620 |                     email.feedparser
import time:       430 |       1049 |                   email.parser
import time:      1129 |       3473 |                 http.client
import time:      1252 |       4725 |               urllib.request
import time:      6232 |       6232 |                 tqdm._monitor
import time:      3996 |       3996 |                 tqdm._tqdm_pandas
import time:      4197 |       4197 |                     tqdm.utils
import time:      5444 |       9640 |                   tqdm.std
import time:      5635 |       5635 |                     tqdm._dist_ver
import time:      4914 |      10548 |                   tqdm.version
import time:      5675 |      25862 |                 tqdm.cli
import time:      4287 |       4287 |                 tqdm.gui
import time:      6960 |      47336 |               tqdm
import time:      3545 |      56501 |             torch.hub
import time:      6118 |       6118 |             torch.linalg
import time:      7085 |       7085 |               torch.mps.profiler
import time:      5665 |       5665 |               torch.mps.event
import time:      6080 |      18829 |             torch.mps
import time:     10856 |      10856 |               torch.mtia._utils
import time:      4112 |       4112 |               torch.mtia.memory
import time:      7448 |      22415 |             torch.mtia
import time:       924 |        924 |                 multiprocessing.util
import time:       430 |        430 |                 multiprocessing.resource_sharer
import time:     21891 |      23245 |               torch.multiprocessing.reductions
import time:      1516 |       1516 |                   _multiprocessing
import time:      1229 |       1229 |                   _winapi
import time:       680 |       3424 |                 multiprocessing.connection
import time:       419 |        419 |                 concurrent.futures.thread
import time:      5966 |       9808 |               torch.multiprocessing.spawn
import time:      1058 |       1058 |                   runpy
import time:       369 |       1426 |                 multiprocessing.spawn
import time:      1611 |       1611 |                 _posixshmem
import time:       389 |       3425 |               multiprocessing.resource_tracker
import time:      5714 |      42191 |             torch.multiprocessing
import time:     13020 |      13020 |                 torch.nested._internal
import time:      6179 |       6179 |                           torch.fx._compatibility
import time:     19047 |      25225 |                         torch.fx.immutable_collections
import time:      6320 |       6320 |                                 torch.utils._dtype_abbrs
import time:      5522 |       5522 |                                   torch.return_types
import time:      7979 |      13501 |                                 torch.fx._pytree
import time:      7035 |       7035 |                                   torch.fx.operator_schemas
import time:     15450 |      22484 |                                 torch.fx.node
import time:      8368 |      50671 |                               torch.fx.graph
import time:      6856 |      57526 |                             torch.fx.graph_module
import time:     12624 |      70150 |                           torch.fx._lazy_graph_module
import time:      7010 |       7010 |                             torch.fx.traceback
import time:      5642 |       5642 |                             torch.utils._traceback
import time:      7194 |      19845 |                           torch.fx.proxy
import time:      9694 |      99688 |                         torch.fx._symbolic_trace
import time:      4364 |       4364 |                           torch.fx.config
import time:      6247 |      10610 |                         torch.fx.interpreter
import time:      6284 |       6284 |                         torch.fx.subgraph_rewriter
import time:     14361 |     156166 |                       torch.fx
import time:     10457 |     166623 |                     torch.fx.experimental
import time:      9375 |     175997 |                   torch.fx.experimental._constant_symnode
import time:      8487 |     184484 |                 torch.nested._internal.nested_int
import time:      4778 |       4778 |                 torch.utils.weak
import time:     11212 |     213493 |               torch.nested._internal.nested_tensor
import time:      8203 |     221695 |             torch.nested
import time:      4750 |       4750 |                 torch.optim.optimizer
import time:      8537 |      13287 |               torch.optim.lr_scheduler
import time:      4023 |       4023 |               torch.optim.swa_utils
import time:      4586 |       4586 |               torch.optim._adafactor
import time:     12118 |      12118 |               torch.optim.adadelta
import time:      8397 |       8397 |               torch.optim.adagrad
import time:     40937 |      40937 |               torch.optim.adam
import time:      9347 |       9347 |               torch.optim.adamax
import time:      9394 |       9394 |               torch.optim.adamw
import time:      9785 |       9785 |               torch.optim.asgd
import time:      5967 |       5967 |               torch.optim.lbfgs
import time:      5528 |       5528 |               torch.optim.nadam
import time:      7572 |       7572 |               torch.optim.radam
import time:      8354 |       8354 |               torch.optim.rmsprop
import time:      7420 |       7420 |               torch.optim.rprop
import time:      4738 |       4738 |               torch.optim.sgd
import time:      4057 |       4057 |                 torch.optim._functional
import time:      5186 |       9242 |               torch.optim.sparse_adam
import time:      6941 |     167629 |             torch.optim
import time:      2463 |       2463 |               torch._environment
import time:      1480 |       1480 |                 gzip
import time:      5306 |       5306 |                   torch.profiler._utils
import time:      6950 |      12256 |                 torch.profiler._memory_profiler
import time:      7437 |      21172 |               torch.profiler.profiler
import time:      4942 |       4942 |               torch.profiler.itt
import time:      5138 |      33713 |             torch.profiler
import time:      7116 |       7116 |             torch.special
import time:      7874 |       7874 |               torch.xpu._utils
import time:      4834 |       4834 |               torch.xpu.streams
import time:      4833 |       4833 |               torch.xpu.memory
import time:      4134 |       4134 |               torch.xpu.random
import time:      8287 |      29961 |             torch.xpu
import time:      9301 |       9301 |                 torch.signal.windows.windows
import time:     10411 |      19712 |               torch.signal.windows
import time:      6444 |      26155 |             torch.signal
import time:      5908 |       5908 |             torch.ao
import time:     11202 |      11202 |                 torch.ao.nn
import time:     15870 |      15870 |                   torch.ao.nn.intrinsic.modules.fused
import time:     17704 |      33573 |                 torch.ao.nn.intrinsic.modules
import time:     17203 |      61978 |               torch.ao.nn.intrinsic
import time:     12817 |      12817 |                 torch.nn.intrinsic.modules.fused
import time:     22266 |      35083 |               torch.nn.intrinsic.modules
import time:     13751 |      13751 |                               torch.ao.nn.qat.modules.conv
import time:      7311 |       7311 |                               torch.ao.nn.qat.modules.embedding_ops
import time:      7354 |       7354 |                               torch.ao.nn.qat.modules.linear
import time:     15380 |      43795 |                             torch.ao.nn.qat.modules
import time:     10003 |      53798 |                           torch.ao.nn.qat
import time:     15082 |      68879 |                         torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:     75263 |      75263 |                         torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:     19172 |      19172 |                         torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:     41530 |     204842 |                       torch.ao.nn.intrinsic.qat.modules
import time:     79691 |     284533 |                     torch.ao.nn.intrinsic.qat
import time:     29264 |     313797 |                   torch.nn.intrinsic.qat.modules.conv_fused
import time:     10245 |      10245 |                   torch.nn.intrinsic.qat.modules.linear_fused
import time:      9110 |       9110 |                   torch.nn.intrinsic.qat.modules.linear_relu
import time:     14964 |     348114 |                 torch.nn.intrinsic.qat.modules
import time:     12639 |     360752 |               torch.nn.intrinsic.qat
import time:     16712 |      16712 |                                           torch.ao.nn.quantizable.modules.activation
import time:     13024 |      13024 |                                           torch.ao.nn.quantizable.modules.rnn
import time:     79883 |     109618 |                                         torch.ao.nn.quantizable.modules
import time:    105076 |     214693 |                                       torch.ao.nn.quantizable
import time:     16780 |      16780 |                                       torch.ao.nn.quantized.modules.activation
import time:     12379 |      12379 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:     11446 |      11446 |                                         torch.ao.nn.quantized.modules.utils
import time:     11158 |      22604 |                                       torch.ao.nn.quantized.modules.conv
import time:     12009 |      12009 |                                       torch.ao.nn.quantized.modules.dropout
import time:     10030 |      10030 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:     10288 |      10288 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:     10790 |      10790 |                                       torch.ao.nn.quantized.modules.linear
import time:      8760 |       8760 |                                       torch.ao.nn.quantized.modules.normalization
import time:     10280 |      10280 |                                       torch.ao.nn.quantized.modules.rnn
import time:     89478 |     418088 |                                     torch.ao.nn.quantized.modules
import time:        24 |     418112 |                                   torch.ao.nn.quantized.modules.utils
import time:     68481 |     486592 |                                 torch.ao.nn.quantized.functional
import time:     13868 |     500459 |                               torch.ao.nn.quantized
import time:     31537 |     531996 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:      9647 |       9647 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:      8880 |       8880 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:      9151 |       9151 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     20604 |     580276 |                           torch.ao.nn.intrinsic.quantized.modules
import time:     14371 |     594646 |                         torch.ao.nn.intrinsic.quantized
import time:     33347 |      33347 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:      9632 |       9632 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:     24473 |      24473 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     28597 |      96047 |                               torch.ao.nn.quantized.dynamic.modules
import time:     22359 |     118406 |                             torch.ao.nn.quantized.dynamic
import time:    118460 |     236866 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     95163 |     332029 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     14690 |     941363 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     15394 |     956756 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     20824 |     977580 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     22032 |     999612 |                 torch.nn.intrinsic.quantized.dynamic
import time:     30404 |      30404 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:     11595 |      11595 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:      8673 |       8673 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     24046 |      74716 |                 torch.nn.intrinsic.quantized.modules
import time:     10552 |    1084879 |               torch.nn.intrinsic.quantized
import time:      8008 |    1550698 |             torch.nn.intrinsic
import time:     20418 |      20418 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     25970 |      46387 |                           torch.ao.nn.qat.dynamic.modules
import time:     14126 |      60513 |                         torch.ao.nn.qat.dynamic
import time:        16 |      60528 |                       torch.ao.nn.qat.dynamic.modules
import time:        29 |      60556 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     27154 |      87709 |                   torch.nn.qat.dynamic.modules.linear
import time:     13858 |     101567 |                 torch.nn.qat.dynamic.modules
import time:     11622 |     113188 |               torch.nn.qat.dynamic
import time:     26726 |      26726 |                 torch.nn.qat.modules.conv
import time:     14395 |      14395 |                 torch.nn.qat.modules.embedding_ops
import time:     10495 |      10495 |                 torch.nn.qat.modules.linear
import time:     20215 |      71829 |               torch.nn.qat.modules
import time:      6829 |     191846 |             torch.nn.qat
import time:     20014 |      20014 |               torch.nn.quantizable.modules
import time:     15548 |      35562 |             torch.nn.quantizable
import time:     13881 |      13881 |               torch.nn.quantized.dynamic
import time:      8032 |       8032 |               torch.nn.quantized.functional
import time:     10685 |      10685 |               torch.nn.quantized.modules
import time:     11923 |      44520 |             torch.nn.quantized
import time:      3540 |       3540 |             torch._size_docs
import time:      3907 |       3907 |             torch._storage_docs
import time:      4943 |       4943 |             torch._tensor_docs
import time:      6113 |       6113 |                           torch.ao.quantization.quant_type
import time:      6009 |      12121 |                         torch.ao.quantization.utils
import time:      7840 |      19961 |                       torch.ao.quantization.observer
import time:      9726 |      29686 |                     torch.ao.quantization.fake_quantize
import time:      4940 |       4940 |                       torch.ao.quantization.fuser_method_mappings
import time:      6745 |      11684 |                     torch.ao.quantization.fuse_modules
import time:     10005 |      10005 |                       torch.ao.quantization.pt2e
import time:      7907 |       7907 |                           torch.ao.ns
import time:     38615 |      46521 |                         torch.ao.ns.fx
import time:      6496 |       6496 |                         torch.ao.ns.fx.ns_types
import time:     13503 |      66520 |                       torch.ao.ns.fx.utils
import time:      5048 |       5048 |                                       torch._dispatch
import time:      9722 |      14770 |                                     torch._dispatch.python
import time:      3990 |       3990 |                                       torch.utils._backport_slots
import time:     14563 |      18553 |                                     torch._guards
import time:      4804 |       4804 |                                           torch._library.fake_profile
import time:     27353 |      27353 |                                                 torch._logging.structured
import time:     40710 |      68063 |                                               torch._logging._internal
import time:      7974 |      76036 |                                             torch._logging._registrations
import time:      5571 |      81607 |                                           torch._logging
import time:      4539 |       4539 |                                             torch.utils._mode_utils
import time:     13164 |      17702 |                                           torch._subclasses.meta_utils
import time:      6303 |       6303 |                                           torch.utils._stats
import time:      7835 |       7835 |                                             torch.fx.experimental.sym_node
import time:      7424 |      15259 |                                           torch._subclasses._fake_tensor_utils
import time:      8687 |       8687 |                                             torch._custom_op
import time:     10613 |      19300 |                                           torch._subclasses.fake_impls
import time:     15320 |     160293 |                                         torch._subclasses.fake_tensor
import time:      5662 |       5662 |                                         torch._subclasses.fake_utils
import time:      5804 |     171758 |                                       torch._subclasses
import time:        24 |     171782 |                                     torch._subclasses.meta_utils
import time:     11019 |     216121 |                                   torch.fx.passes.shape_prop
import time:      1443 |       1443 |                                   pydot
import time:     11077 |     228641 |                                 torch.fx.passes.graph_drawer
import time:      8214 |       8214 |                                 torch.fx.passes.graph_manipulation
import time:      9851 |       9851 |                                         torch.fx.passes.utils.matcher_utils
import time:     14271 |      24122 |                                       torch.fx.passes.utils.common
import time:     12897 |      37018 |                                     torch.fx.passes.utils
import time:      7482 |       7482 |                                     torch.fx.passes.tools_common
import time:      7948 |      52448 |                                   torch.fx.passes.split_utils
import time:      7732 |      60180 |                                 torch.fx.passes.net_min_base
import time:      6926 |       6926 |                                 torch.fx.passes.operator_support
import time:      6395 |       6395 |                                 torch.fx.passes.param_fetch
import time:      9439 |       9439 |                                 torch.fx.passes.reinplace
import time:      5904 |       5904 |                                   torch.fx._utils
import time:      5249 |       5249 |                                     torch.utils._thunk
import time:      7487 |       7487 |                                     torch.fx.experimental._backward_state
import time:      9638 |      22373 |                                   torch.fx.experimental.proxy_tensor
import time:      6762 |      35038 |                                 torch.fx.passes.runtime_assert
import time:      8436 |       8436 |                                 torch.fx.passes.split_module
import time:      7639 |       7639 |                                 torch.fx.passes.splitter_base
import time:     26702 |     397604 |                               torch.fx.passes
import time:      7134 |       7134 |                                 torch.fx.passes.infra.pass_base
import time:     11013 |      18147 |                               torch.fx.passes.infra.pass_manager
import time:     10252 |     426002 |                             torch.fx.passes.infra
import time:        20 |     426022 |                           torch.fx.passes.infra.pass_base
import time:     12152 |      12152 |                           torch.export.custom_ops
import time:      3807 |       3807 |                                 torch.export._tree_utils
import time:      9175 |       9175 |                                 torch.export.graph_signature
import time:      3857 |       3857 |                                       torch._custom_op.autograd
import time:      8042 |      11899 |                                     torch._custom_op.impl
import time:      2674 |      14572 |                                   torch._custom_ops
import time:     19653 |      19653 |                                             torch._higher_order_ops.schema
import time:      6535 |       6535 |                                                 numpy._core
import time:      7099 |      13633 |                                               numpy._core._multiarray_umath
import time:      8584 |      22217 |                                             torch._subclasses.functional_tensor
import time:     32320 |      74189 |                                           torch._higher_order_ops.utils
import time:     26913 |     101101 |                                         torch._higher_order_ops.base_hop
import time:     46217 |     147317 |                                       torch._higher_order_ops._invoke_quant
import time:      5249 |       5249 |                                       torch._higher_order_ops.aoti_call_delegate
import time:      5533 |       5533 |                                       torch._higher_order_ops.associative_scan
import time:      5266 |       5266 |                                       torch._higher_order_ops.auto_functionalize
import time:      5334 |       5334 |                                       torch._higher_order_ops.cond
import time:      8985 |       8985 |                                             torch._functorch._aot_autograd
import time:      8965 |      17950 |                                           torch._functorch._aot_autograd.utils
import time:      4654 |      22603 |                                         torch._higher_order_ops.torchbind
import time:      5327 |      27930 |                                       torch._higher_order_ops.effects
import time:      4791 |       4791 |                                       torch._higher_order_ops.executorch_call_delegate
import time:      4809 |       4809 |                                       torch._higher_order_ops.flat_apply
import time:      9339 |       9339 |                                             torch.testing._internal
import time:     61813 |      71151 |                                           torch.testing._internal.logging_tensor
import time:      4999 |      76150 |                                         torch.utils.checkpoint
import time:      4504 |      80653 |                                       torch._higher_order_ops.flex_attention
import time:     18767 |      18767 |                                       torch._higher_order_ops.foreach_map
import time:      8432 |       8432 |                                       torch._higher_order_ops.hints_wrap
import time:      9270 |       9270 |                                       torch._higher_order_ops.invoke_subgraph
import time:      4796 |       4796 |                                       torch._higher_order_ops.map
import time:      6200 |       6200 |                                       torch._higher_order_ops.out_dtype
import time:      6255 |       6255 |                                       torch._higher_order_ops.run_const_graph
import time:      5897 |       5897 |                                       torch._higher_order_ops.scan
import time:      5756 |       5756 |                                       torch._higher_order_ops.strict_mode
import time:      6335 |       6335 |                                       torch._higher_order_ops.while_loop
import time:      4625 |       4625 |                                       torch._higher_order_ops.wrap
import time:      6434 |     369639 |                                     torch._higher_order_ops
import time:        21 |     369660 |                                   torch._higher_order_ops.flat_apply
import time:      6630 |     390860 |                                 torch._export.wrappers
import time:      6546 |       6546 |                                 torch._export.utils
import time:      5871 |     416258 |                               torch._export
import time:        46 |     416304 |                             torch._export.utils
import time:      5376 |     421680 |                           torch.export.decomp_utils
import time:      4254 |       4254 |                               torch._export.verifier
import time:      5071 |       9325 |                             torch.export.exported_program
import time:      6158 |      15482 |                           torch.export.dynamic_shapes
import time:      3666 |       3666 |                             torch.export._remove_effect_tokens_pass
import time:      5140 |       8806 |                           torch.export.unflatten
import time:      5580 |     889719 |                         torch.export
import time:      8661 |       8661 |                         torch.fx.passes.utils.source_matcher_utils
import time:     10888 |     909267 |                       torch.ao.quantization.pt2e.graph_utils
import time:     11973 |     997763 |                     torch.ao.quantization.pt2e._numeric_debugger
import time:      6641 |       6641 |                     torch.ao.quantization.pt2e.export_utils
import time:      6168 |       6168 |                     torch.ao.quantization.qconfig
import time:      5832 |       5832 |                     torch.ao.quantization.qconfig_mapping
import time:      5895 |       5895 |                             torch.ao.nn.quantized.reference.modules.utils
import time:     12118 |      18013 |                           torch.ao.nn.quantized.reference.modules.conv
import time:     49430 |      49430 |                           torch.ao.nn.quantized.reference.modules.linear
import time:     67928 |      67928 |                           torch.ao.nn.quantized.reference.modules.rnn
import time:     37386 |      37386 |                           torch.ao.nn.quantized.reference.modules.sparse
import time:     18320 |     191074 |                         torch.ao.nn.quantized.reference.modules
import time:     13025 |     204099 |                       torch.ao.nn.quantized.reference
import time:      7405 |       7405 |                               torch.ao.nn.sparse.quantized.linear
import time:     10136 |      10136 |                               torch.ao.nn.sparse.quantized.utils
import time:     15695 |      33235 |                             torch.ao.nn.sparse.quantized.dynamic.linear
import time:     20759 |      53993 |                           torch.ao.nn.sparse.quantized.dynamic
import time:     19539 |      73532 |                         torch.ao.nn.sparse.quantized
import time:     12140 |      85672 |                       torch.ao.nn.sparse
import time:      5435 |       5435 |                       torch.ao.quantization.stubs
import time:      6278 |     301482 |                     torch.ao.quantization.quantization_mappings
import time:      5683 |       5683 |                     torch.ao.quantization.quantize
import time:     14397 |      14397 |                     torch.ao.quantization.quantize_jit
import time:      9084 |    1388417 |                   torch.ao.quantization
import time:        48 |    1388465 |                 torch.ao.quantization.fake_quantize
import time:      8615 |    1397079 |               torch.quantization.fake_quantize
import time:      7165 |       7165 |               torch.quantization.fuse_modules
import time:      3779 |       3779 |               torch.quantization.fuser_method_mappings
import time:      4563 |       4563 |               torch.quantization.observer
import time:      5962 |       5962 |               torch.quantization.qconfig
import time:      8788 |       8788 |               torch.quantization.quant_type
import time:      4228 |       4228 |               torch.quantization.quantization_mappings
import time:      7281 |       7281 |               torch.quantization.quantize
import time:      9871 |       9871 |               torch.quantization.quantize_jit
import time:      4829 |       4829 |               torch.quantization.stubs
import time:      6915 |    1460455 |             torch.quantization
import time:      3155 |       3155 |             torch.quasirandom
import time:      4527 |       4527 |             torch.multiprocessing._atfork
import time:      3104 |       3104 |             torch._lobpcg
import time:      4408 |       4408 |                 torch.masked._docs
import time:      7275 |       7275 |                       torch.masked.maskedtensor.core
import time:     10069 |      17344 |                     torch.masked.maskedtensor.binary
import time:      5864 |       5864 |                     torch.masked.maskedtensor.passthrough
import time:      5701 |       5701 |                       torch.masked.maskedtensor.creation
import time:      6664 |      12364 |                     torch.masked.maskedtensor.reductions
import time:      7046 |       7046 |                     torch.masked.maskedtensor.unary
import time:      8685 |      51301 |                   torch.masked.maskedtensor
import time:        20 |      51320 |                 torch.masked.maskedtensor.core
import time:      7048 |      62776 |               torch.masked._ops
import time:      6701 |      69476 |             torch.masked
import time:      5311 |       5311 |             torch.utils.dlpack
import time:     11869 |      11869 |               torch._functorch.batch_norm_replacement
import time:      8417 |       8417 |                 torch.fx.experimental.const_fold
import time:      5879 |      14296 |               torch._functorch.eager_transforms
import time:      5461 |       5461 |               torch._functorch.functional_call
import time:      6994 |      38618 |             torch.func
import time:      5265 |       5265 |                       torch.utils._content_store
import time:     11458 |      16722 |                     torch._prims.debug_prims
import time:      5713 |       5713 |                     torch._prims.rng_prims
import time:     10151 |      10151 |                     torch._prims_common.wrappers
import time:   8135963 |    8168547 |                   torch._prims
import time:     30490 |    8199037 |                 torch._decomp.decompositions
import time:     25612 |      25612 |                   torch._refs._conversions
import time:     12018 |      12018 |                   torch._refs.fft
import time:      7679 |       7679 |                   torch._refs.linalg
import time:     10527 |      10527 |                     torch._refs.nn
import time:     34636 |      45163 |                   torch._refs.nn.functional
import time:     58881 |      58881 |                   torch._refs.special
import time:     34443 |     183792 |                 torch._refs
import time:      9440 |    8392268 |               torch._decomp
import time:     11934 |      11934 |                 torch.utils._config_module
import time:     23724 |      35658 |               torch.fx.experimental._config
import time:     87504 |    8515429 |             torch._meta_registrations
import time:     12443 |      12443 |               torch.compiler.config
import time:      5713 |      18155 |             torch.compiler
import time:   1797891 |   21035597 |           torch
import time:     15778 |      15778 |                           torchmetrics.__about__
import time:     10832 |      10832 |                             PIL._version
import time:     11710 |      22541 |                           PIL
import time:      5533 |       5533 |                                           torchmetrics.utilities.exceptions
import time:     10112 |      10112 |                                                 scipy._lib._testutils
import time:      9307 |      19419 |                                               scipy._lib
import time:      5056 |      24475 |                                             scipy._lib.deprecation
import time:     20369 |      20369 |                                             scipy.__config__
import time:      4896 |       4896 |                                             scipy.version
import time:      4753 |       4753 |                                             scipy._distributor_init
import time:      7249 |       7249 |                                             scipy._lib._pep440
import time:      3710 |       3710 |                                               scipy._lib._ccallback_c
import time:      5207 |       8916 |                                             scipy._lib._ccallback
import time:      2842 |       2842 |                                             modulefinder
import time:      5069 |       5069 |                                               torchvision._internally_replaced_utils
import time:     69496 |      74564 |                                             torchvision.extension
import time:    361496 |     361496 |                                             torchvision._meta_registrations
import time:      1054 |       1054 |                                                             xml
import time:       578 |       1632 |                                                           xml.parsers
import time:       134 |        134 |                                                           pyexpat
import time:       630 |       2395 |                                                         xml.parsers.expat
import time:      6493 |       8887 |                                                       defusedxml.common
import time:      6310 |      15196 |                                                     defusedxml
import time:       395 |        395 |                                                       xml.etree
import time:       671 |        671 |                                                       xml.etree.ElementPath
import time:        82 |         82 |                                                       _elementtree
import time:      1336 |       2483 |                                                     xml.etree.ElementTree
import time:        12 |         12 |                                                     _elementtree
import time:      5772 |      23462 |                                                   defusedxml.ElementTree
import time:      8089 |       8089 |                                                   PIL.ExifTags
import time:      4323 |       4323 |                                                   PIL.ImageMode
import time:      5802 |       5802 |                                                   PIL.TiffTags
import time:      4556 |       4556 |                                                   PIL._binary
import time:      4803 |       4803 |                                                   PIL._util
import time:     24621 |      24621 |                                                   PIL._imaging
import time:       991 |        991 |                                                   cffi
import time:      6439 |      83083 |                                                 PIL.Image
import time:      8631 |       8631 |                                                     torchvision.io._load_gpu_decoder
import time:      1638 |       1638 |                                                       fractions
import time:      4866 |       4866 |                                                       torchvision.io._video_deprecation_warning
import time:      7006 |      13508 |                                                     torchvision.io._video_opt
import time:      3136 |       3136 |                                                         PIL.ImageColor
import time:      3340 |       3340 |                                                         PIL.ImageDraw
import time:     14764 |      14764 |                                                           PIL._imagingft
import time:      3907 |      18670 |                                                         PIL.ImageFont
import time:      4009 |      29154 |                                                       torchvision.utils
import time:     54825 |      83978 |                                                     torchvision.io.image
import time:     11515 |      11515 |                                                       av
import time:     37421 |      48935 |                                                     torchvision.io.video
import time:      2794 |       2794 |                                                       av
import time:     31760 |      34554 |                                                     torchvision.io.video_reader
import time:      6199 |     195802 |                                                   torchvision.io
import time:        28 |     195829 |                                                 torchvision.io.image
import time:     11432 |      11432 |                                                   torchvision.datasets.vision
import time:     13767 |      25198 |                                                 torchvision.datasets.folder
import time:      4623 |       4623 |                                                   torch.utils.model_zoo
import time:      5610 |      10233 |                                                 torchvision.datasets.utils
import time:      6897 |     321239 |                                               torchvision.datasets._optical_flow
import time:      4603 |       4603 |                                               torchvision.datasets._stereo_matching
import time:      4043 |       4043 |                                               torchvision.datasets.caltech
import time:      4890 |       4890 |                                               torchvision.datasets.celeba
import time:     16204 |      16204 |                                               torchvision.datasets.cifar
