import time: self [us] | cumulative | imported package
import time:     12041 |      32727 |                                         torch.ao.nn.quantizable.modules
import time:      6887 |      39613 |                                       torch.ao.nn.quantizable
import time:     46644 |      46644 |                                       torch.ao.nn.quantized.modules.activation
import time:     12090 |      12090 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:      9904 |       9904 |                                         torch.ao.nn.quantized.modules.utils
import time:     13071 |      22975 |                                       torch.ao.nn.quantized.modules.conv
import time:     10140 |      10140 |                                       torch.ao.nn.quantized.modules.dropout
import time:     12706 |      12706 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:      9614 |       9614 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:     10289 |      10289 |                                       torch.ao.nn.quantized.modules.linear
import time:      9978 |       9978 |                                       torch.ao.nn.quantized.modules.normalization
import time:      9471 |       9471 |                                       torch.ao.nn.quantized.modules.rnn
import time:      9350 |     192863 |                                     torch.ao.nn.quantized.modules
import time:        21 |     192884 |                                   torch.ao.nn.quantized.modules.utils
import time:     11717 |     204601 |                                 torch.ao.nn.quantized.functional
import time:     15212 |     219812 |                               torch.ao.nn.quantized
import time:     10962 |     230774 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:     22907 |      22907 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:      8053 |       8053 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:      6582 |       6582 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     17423 |     285737 |                           torch.ao.nn.intrinsic.quantized.modules
import time:      9012 |     294749 |                         torch.ao.nn.intrinsic.quantized
import time:     12040 |      12040 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:     10292 |      10292 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:      6843 |       6843 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     14810 |      43984 |                               torch.ao.nn.quantized.dynamic.modules
import time:      8468 |      52452 |                             torch.ao.nn.quantized.dynamic
import time:     12316 |      64767 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     25877 |      90644 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     11159 |     396551 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     28385 |     424935 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     16829 |     441764 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     18624 |     460388 |                 torch.nn.intrinsic.quantized.dynamic
import time:      8957 |       8957 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:      5686 |       5686 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:     12272 |      12272 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     11688 |      38601 |                 torch.nn.intrinsic.quantized.modules
import time:     12990 |     511978 |               torch.nn.intrinsic.quantized
import time:     19887 |     838544 |             torch.nn.intrinsic
import time:     18235 |      18235 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     19077 |      37312 |                           torch.ao.nn.qat.dynamic.modules
import time:     10870 |      48181 |                         torch.ao.nn.qat.dynamic
import time:        22 |      48203 |                       torch.ao.nn.qat.dynamic.modules
import time:        18 |      48220 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     14166 |      62386 |                   torch.nn.qat.dynamic.modules.linear
import time:     23032 |      85418 |                 torch.nn.qat.dynamic.modules
import time:     14834 |     100251 |               torch.nn.qat.dynamic
import time:     19172 |      19172 |                 torch.nn.qat.modules.conv
import time:     10153 |      10153 |                 torch.nn.qat.modules.embedding_ops
import time:     10041 |      10041 |                 torch.nn.qat.modules.linear
import time:     13877 |      53241 |               torch.nn.qat.modules
import time:      6313 |     159804 |             torch.nn.qat
import time:     14964 |      14964 |               torch.nn.quantizable.modules
import time:     11133 |      26097 |             torch.nn.quantizable
import time:     13578 |      13578 |               torch.nn.quantized.dynamic
import time:      6511 |       6511 |               torch.nn.quantized.functional
import time:      9527 |       9527 |               torch.nn.quantized.modules
import time:      7695 |      37310 |             torch.nn.quantized
import time:      4460 |       4460 |             torch._size_docs
import time:      4453 |       4453 |             torch._storage_docs
import time:      4469 |       4469 |             torch._tensor_docs
import time:      4744 |       4744 |                           torch.ao.quantization.quant_type
import time:      4148 |       8891 |                         torch.ao.quantization.utils
import time:      6497 |      15388 |                       torch.ao.quantization.observer
import time:      5700 |      21088 |                     torch.ao.quantization.fake_quantize
import time:      3738 |       3738 |                       torch.ao.quantization.fuser_method_mappings
import time:      6878 |      10616 |                     torch.ao.quantization.fuse_modules
import time:      8383 |       8383 |                       torch.ao.quantization.pt2e
import time:      5160 |       5160 |                           torch.ao.ns
import time:     12153 |      17313 |                         torch.ao.ns.fx
import time:      7531 |       7531 |                         torch.ao.ns.fx.ns_types
import time:     15164 |      40008 |                       torch.ao.ns.fx.utils
import time:      5759 |       5759 |                                       torch._dispatch
import time:      7190 |      12948 |                                     torch._dispatch.python
import time:      4733 |       4733 |                                       torch.utils._backport_slots
import time:      7606 |      12338 |                                     torch._guards
import time:     14883 |      14883 |                                           torch._library.fake_profile
import time:      4554 |       4554 |                                                 torch._logging.structured
import time:      6389 |      10942 |                                               torch._logging._internal
import time:      7649 |      18591 |                                             torch._logging._registrations
import time:     13310 |      31900 |                                           torch._logging
import time:      5674 |       5674 |                                             torch.utils._mode_utils
import time:      8854 |      14527 |                                           torch._subclasses.meta_utils
import time:      7122 |       7122 |                                           torch.utils._stats
import time:      8443 |       8443 |                                             torch.fx.experimental.sym_node
import time:      6525 |      14967 |                                           torch._subclasses._fake_tensor_utils
import time:      8641 |       8641 |                                             torch._custom_op
import time:      9985 |      18626 |                                           torch._subclasses.fake_impls
import time:     13589 |     115611 |                                         torch._subclasses.fake_tensor
import time:      5677 |       5677 |                                         torch._subclasses.fake_utils
import time:      5829 |     127116 |                                       torch._subclasses
import time:        23 |     127138 |                                     torch._subclasses.meta_utils
import time:      5862 |     158285 |                                   torch.fx.passes.shape_prop
import time:       941 |        941 |                                   pydot
import time:     11806 |     171032 |                                 torch.fx.passes.graph_drawer
import time:      6969 |       6969 |                                 torch.fx.passes.graph_manipulation
import time:     11243 |      11243 |                                         torch.fx.passes.utils.matcher_utils
import time:     14849 |      26092 |                                       torch.fx.passes.utils.common
import time:     12749 |      38841 |                                     torch.fx.passes.utils
import time:      8325 |       8325 |                                     torch.fx.passes.tools_common
import time:      6758 |      53922 |                                   torch.fx.passes.split_utils
import time:      6862 |      60784 |                                 torch.fx.passes.net_min_base
import time:      7910 |       7910 |                                 torch.fx.passes.operator_support
import time:      6447 |       6447 |                                 torch.fx.passes.param_fetch
import time:      8147 |       8147 |                                 torch.fx.passes.reinplace
import time:      6226 |       6226 |                                   torch.fx._utils
import time:      5155 |       5155 |                                     torch.utils._thunk
import time:      6748 |       6748 |                                     torch.fx.experimental._backward_state
import time:      7563 |      19465 |                                   torch.fx.experimental.proxy_tensor
import time:      9669 |      35359 |                                 torch.fx.passes.runtime_assert
import time:      6288 |       6288 |                                 torch.fx.passes.split_module
import time:     10560 |      10560 |                                 torch.fx.passes.splitter_base
import time:     10204 |     323695 |                               torch.fx.passes
import time:      7711 |       7711 |                                 torch.fx.passes.infra.pass_base
import time:     11854 |      19565 |                               torch.fx.passes.infra.pass_manager
import time:     10776 |     354034 |                             torch.fx.passes.infra
import time:        16 |     354049 |                           torch.fx.passes.infra.pass_base
import time:     12815 |      12815 |                           torch.export.custom_ops
import time:      4265 |       4265 |                                 torch.export._tree_utils
import time:      8576 |       8576 |                                 torch.export.graph_signature
import time:      4387 |       4387 |                                       torch._custom_op.autograd
import time:      9405 |      13792 |                                     torch._custom_op.impl
import time:      4076 |      17867 |                                   torch._custom_ops
import time:      4866 |       4866 |                                             torch._higher_order_ops.schema
import time:      7143 |       7143 |                                                 numpy._core
import time:     11246 |      18389 |                                               numpy._core._multiarray_umath
import time:      9419 |      27807 |                                             torch._subclasses.functional_tensor
import time:      5533 |      38205 |                                           torch._higher_order_ops.utils
import time:      3937 |      42142 |                                         torch._higher_order_ops.base_hop
import time:      7179 |      49320 |                                       torch._higher_order_ops._invoke_quant
import time:      5253 |       5253 |                                       torch._higher_order_ops.aoti_call_delegate
import time:      7967 |       7967 |                                       torch._higher_order_ops.associative_scan
import time:      9219 |       9219 |                                       torch._higher_order_ops.auto_functionalize
import time:      6380 |       6380 |                                       torch._higher_order_ops.cond
import time:     11789 |      11789 |                                             torch._functorch._aot_autograd
import time:     14290 |      26078 |                                           torch._functorch._aot_autograd.utils
import time:      6797 |      32874 |                                         torch._higher_order_ops.torchbind
import time:      7042 |      39916 |                                       torch._higher_order_ops.effects
import time:      5763 |       5763 |                                       torch._higher_order_ops.executorch_call_delegate
import time:      5711 |       5711 |                                       torch._higher_order_ops.flat_apply
import time:      7971 |       7971 |                                             torch.testing._internal
import time:     10440 |      18410 |                                           torch.testing._internal.logging_tensor
import time:      6109 |      24519 |                                         torch.utils.checkpoint
import time:      5375 |      29894 |                                       torch._higher_order_ops.flex_attention
import time:      5253 |       5253 |                                       torch._higher_order_ops.foreach_map
import time:      5078 |       5078 |                                       torch._higher_order_ops.hints_wrap
import time:      5118 |       5118 |                                       torch._higher_order_ops.invoke_subgraph
import time:      4987 |       4987 |                                       torch._higher_order_ops.map
import time:      5614 |       5614 |                                       torch._higher_order_ops.out_dtype
import time:      4786 |       4786 |                                       torch._higher_order_ops.run_const_graph
import time:      6633 |       6633 |                                       torch._higher_order_ops.scan
import time:      5525 |       5525 |                                       torch._higher_order_ops.strict_mode
import time:      4912 |       4912 |                                       torch._higher_order_ops.while_loop
import time:      5892 |       5892 |                                       torch._higher_order_ops.wrap
import time:      6573 |     219782 |                                     torch._higher_order_ops
import time:        22 |     219803 |                                   torch._higher_order_ops.flat_apply
import time:      7192 |     244862 |                                 torch._export.wrappers
import time:      5790 |       5790 |                                 torch._export.utils
import time:      6309 |     269800 |                               torch._export
import time:        48 |     269848 |                             torch._export.utils
import time:      5809 |     275657 |                           torch.export.decomp_utils
import time:      6382 |       6382 |                               torch._export.verifier
import time:      6924 |      13305 |                             torch.export.exported_program
import time:      7331 |      20636 |                           torch.export.dynamic_shapes
import time:      5275 |       5275 |                             torch.export._remove_effect_tokens_pass
import time:      6622 |      11896 |                           torch.export.unflatten
import time:      7271 |     682321 |                         torch.export
import time:      8294 |       8294 |                         torch.fx.passes.utils.source_matcher_utils
import time:      8611 |     699225 |                       torch.ao.quantization.pt2e.graph_utils
import time:     11307 |     758920 |                     torch.ao.quantization.pt2e._numeric_debugger
import time:      8924 |       8924 |                     torch.ao.quantization.pt2e.export_utils
import time:      7139 |       7139 |                     torch.ao.quantization.qconfig
import time:      6142 |       6142 |                     torch.ao.quantization.qconfig_mapping
import time:      9701 |       9701 |                             torch.ao.nn.quantized.reference.modules.utils
import time:     15461 |      25162 |                           torch.ao.nn.quantized.reference.modules.conv
import time:      9697 |       9697 |                           torch.ao.nn.quantized.reference.modules.linear
import time:     11819 |      11819 |                           torch.ao.nn.quantized.reference.modules.rnn
import time:     14680 |      14680 |                           torch.ao.nn.quantized.reference.modules.sparse
import time:     21860 |      83216 |                         torch.ao.nn.quantized.reference.modules
import time:     12819 |      96035 |                       torch.ao.nn.quantized.reference
import time:      7794 |       7794 |                               torch.ao.nn.sparse.quantized.linear
import time:     11375 |      11375 |                               torch.ao.nn.sparse.quantized.utils
import time:     14957 |      34125 |                             torch.ao.nn.sparse.quantized.dynamic.linear
import time:     19373 |      53497 |                           torch.ao.nn.sparse.quantized.dynamic
import time:     18472 |      71969 |                         torch.ao.nn.sparse.quantized
import time:     12709 |      84677 |                       torch.ao.nn.sparse
import time:      5631 |       5631 |                       torch.ao.quantization.stubs
import time:      6345 |     192686 |                     torch.ao.quantization.quantization_mappings
import time:      7777 |       7777 |                     torch.ao.quantization.quantize
import time:      5978 |       5978 |                     torch.ao.quantization.quantize_jit
import time:      5463 |    1024729 |                   torch.ao.quantization
import time:        28 |    1024757 |                 torch.ao.quantization.fake_quantize
import time:      6701 |    1031458 |               torch.quantization.fake_quantize
import time:      4734 |       4734 |               torch.quantization.fuse_modules
import time:      7362 |       7362 |               torch.quantization.fuser_method_mappings
import time:      4419 |       4419 |               torch.quantization.observer
import time:      4921 |       4921 |               torch.quantization.qconfig
import time:      7298 |       7298 |               torch.quantization.quant_type
import time:      4510 |       4510 |               torch.quantization.quantization_mappings
import time:      4638 |       4638 |               torch.quantization.quantize
import time:      6005 |       6005 |               torch.quantization.quantize_jit
import time:      4672 |       4672 |               torch.quantization.stubs
import time:      5663 |    1085674 |             torch.quantization
import time:      3222 |       3222 |             torch.quasirandom
import time:      4922 |       4922 |             torch.multiprocessing._atfork
import time:      3258 |       3258 |             torch._lobpcg
import time:      5015 |       5015 |                 torch.masked._docs
import time:      7686 |       7686 |                       torch.masked.maskedtensor.core
import time:     11590 |      19275 |                     torch.masked.maskedtensor.binary
import time:      7914 |       7914 |                     torch.masked.maskedtensor.passthrough
import time:      7887 |       7887 |                       torch.masked.maskedtensor.creation
import time:      9149 |      17035 |                     torch.masked.maskedtensor.reductions
import time:     10797 |      10797 |                     torch.masked.maskedtensor.unary
import time:     11263 |      66282 |                   torch.masked.maskedtensor
import time:        24 |      66306 |                 torch.masked.maskedtensor.core
import time:      9249 |      80570 |               torch.masked._ops
import time:      6372 |      86941 |             torch.masked
import time:      6003 |       6003 |             torch.utils.dlpack
import time:      5448 |       5448 |               torch._functorch.batch_norm_replacement
import time:      7070 |       7070 |                 torch.fx.experimental.const_fold
import time:      5581 |      12650 |               torch._functorch.eager_transforms
import time:      4600 |       4600 |               torch._functorch.functional_call
import time:      7461 |      30158 |             torch.func
import time:      4861 |       4861 |                       torch.utils._content_store
import time:      6205 |      11065 |                     torch._prims.debug_prims
import time:      4730 |       4730 |                     torch._prims.rng_prims
import time:      6867 |       6867 |                     torch._prims_common.wrappers
import time:   4942299 |    4964960 |                   torch._prims
import time:     28477 |    4993437 |                 torch._decomp.decompositions
import time:     14878 |      14878 |                   torch._refs._conversions
import time:      8529 |       8529 |                   torch._refs.fft
import time:     14808 |      14808 |                   torch._refs.linalg
import time:      8185 |       8185 |                     torch._refs.nn
import time:     16784 |      24968 |                   torch._refs.nn.functional
import time:     38949 |      38949 |                   torch._refs.special
import time:     50803 |     152933 |                 torch._refs
import time:      7354 |    5153722 |               torch._decomp
import time:     10275 |      10275 |                 torch.utils._config_module
import time:     11984 |      22259 |               torch.fx.experimental._config
import time:     65712 |    5241692 |             torch._meta_registrations
import time:     22881 |      22881 |               torch.compiler.config
import time:      9472 |      32353 |             torch.compiler
import time:   1690063 |   16125776 |           torch
import time:      4456 |       4456 |                           torchmetrics.__about__
import time:      4450 |       4450 |                             PIL._version
import time:      5226 |       9676 |                           PIL
import time:      3514 |       3514 |                                           torchmetrics.utilities.exceptions
import time:     19428 |      19428 |                                                 scipy._lib._testutils
import time:     11359 |      30787 |                                               scipy._lib
import time:      4445 |      35232 |                                             scipy._lib.deprecation
import time:      3909 |       3909 |                                             scipy.__config__
import time:      2980 |       2980 |                                             scipy.version
import time:      7982 |       7982 |                                             scipy._distributor_init
import time:     10562 |      10562 |                                             scipy._lib._pep440
import time:      3962 |       3962 |                                               scipy._lib._ccallback_c
import time:      8376 |      12338 |                                             scipy._lib._ccallback
import time:      1518 |       1518 |                                             modulefinder
import time:      4143 |       4143 |                                               torchvision._internally_replaced_utils
import time:     21759 |      25901 |                                             torchvision.extension
import time:    136063 |     136063 |                                             torchvision._meta_registrations
import time:       655 |        655 |                                                             xml
import time:       148 |        803 |                                                           xml.parsers
import time:       118 |        118 |                                                           pyexpat
import time:        95 |       1015 |                                                         xml.parsers.expat
import time:      6547 |       7561 |                                                       defusedxml.common
import time:      4407 |      11968 |                                                     defusedxml
import time:       106 |        106 |                                                       xml.etree
import time:       358 |        358 |                                                       xml.etree.ElementPath
import time:        68 |         68 |                                                       _elementtree
import time:       675 |       1205 |                                                     xml.etree.ElementTree
import time:        29 |         29 |                                                     _elementtree
import time:      3652 |      16852 |                                                   defusedxml.ElementTree
import time:      7037 |       7037 |                                                   PIL.ExifTags
import time:      5045 |       5045 |                                                   PIL.ImageMode
import time:      5214 |       5214 |                                                   PIL.TiffTags
import time:      4011 |       4011 |                                                   PIL._binary
import time:      3100 |       3100 |                                                   PIL._util
import time:     21966 |      21966 |                                                   PIL._imaging
import time:       796 |        796 |                                                   cffi
import time:      4699 |      68716 |                                                 PIL.Image
import time:      5944 |       5944 |                                                     torchvision.io._load_gpu_decoder
import time:       950 |        950 |                                                       fractions
import time:      5794 |       5794 |                                                       torchvision.io._video_deprecation_warning
import time:      6556 |      13299 |                                                     torchvision.io._video_opt
import time:      3945 |       3945 |                                                         PIL.ImageColor
import time:      2517 |       2517 |                                                         PIL.ImageDraw
import time:     12398 |      12398 |                                                           PIL._imagingft
import time:      2627 |      15025 |                                                         PIL.ImageFont
import time:      3971 |      25456 |                                                       torchvision.utils
import time:     34855 |      60310 |                                                     torchvision.io.image
import time:       601 |        601 |                                                       av
import time:      5917 |       6518 |                                                     torchvision.io.video
import time:       642 |        642 |                                                       av
import time:      9370 |      10011 |                                                     torchvision.io.video_reader
import time:      4737 |     100816 |                                                   torchvision.io
import time:        23 |     100838 |                                                 torchvision.io.image
import time:      4030 |       4030 |                                                   torchvision.datasets.vision
import time:      3754 |       7783 |                                                 torchvision.datasets.folder
import time:      2999 |       2999 |                                                   torch.utils.model_zoo
import time:      4225 |       7223 |                                                 torchvision.datasets.utils
import time:      5836 |     190395 |                                               torchvision.datasets._optical_flow
import time:      4607 |       4607 |                                               torchvision.datasets._stereo_matching
import time:      4873 |       4873 |                                               torchvision.datasets.caltech
import time:      5022 |       5022 |                                               torchvision.datasets.celeba
import time:      3092 |       3092 |                                               torchvision.datasets.cifar
import time:      4772 |       4772 |                                               torchvision.datasets.cityscapes
import time:      5364 |       5364 |                                               torchvision.datasets.clevr
import time:      5876 |       5876 |                                               torchvision.datasets.coco
import time:      5256 |       5256 |                                               torchvision.datasets.country211
import time:      4775 |       4775 |                                               torchvision.datasets.dtd
import time:      4876 |       4876 |                                               torchvision.datasets.eurosat
import time:       794 |        794 |                                                     accimage
import time:      1213 |       1213 |                                                       accimage
import time:      3135 |       3135 |                                                           PIL.ImageFilter
import time:      2730 |       2730 |                                                           PIL.ImageStat
import time:      3222 |       9086 |                                                         PIL.ImageEnhance
import time:      2867 |       2867 |                                                             PIL.GimpGradientFile
import time:      2684 |       2684 |                                                             PIL.GimpPaletteFile
import time:      2613 |       2613 |                                                             PIL.PaletteFile
import time:      3778 |      11940 |                                                           PIL.ImagePalette
import time:      2943 |      14883 |                                                         PIL.ImageOps
import time:       824 |        824 |                                                         accimage
import time:      5787 |      30578 |                                                       torchvision.transforms._functional_pil
import time:      5261 |       5261 |                                                       torchvision.transforms._functional_tensor
import time:      4319 |      41369 |                                                     torchvision.transforms.functional
import time:      6674 |      48836 |                                                   torchvision.transforms.transforms
import time:      5341 |       5341 |                                                   torchvision.transforms.autoaugment
import time:      6147 |      60322 |                                                 torchvision.transforms
import time:      3870 |      64191 |                                               torchvision.datasets.fakedata
import time:      4272 |       4272 |                                               torchvision.datasets.fer2013
import time:      4681 |       4681 |                                               torchvision.datasets.fgvc_aircraft
import time:       831 |        831 |                                                     html.entities
import time:      1205 |       2035 |                                                   html
import time:      1082 |       1082 |                                                   _markupbase
import time:      1075 |       4191 |                                                 html.parser
import time:      5534 |       9724 |                                               torchvision.datasets.flickr
import time:      3995 |       3995 |                                               torchvision.datasets.flowers102
import time:      4489 |       4489 |                                               torchvision.datasets.food101
import time:      4185 |       4185 |                                               torchvision.datasets.gtsrb
import time:      3918 |       3918 |                                                 torchvision.datasets.video_utils
import time:      4346 |       8263 |                                               torchvision.datasets.hmdb51
import time:      5022 |       5022 |                                               torchvision.datasets.imagenet
import time:      6031 |       6031 |                                               torchvision.datasets.imagenette
import time:      4546 |       4546 |                                               torchvision.datasets.inaturalist
import time:      5125 |       5125 |                                               torchvision.datasets.kinetics
import time:      4506 |       4506 |                                               torchvision.datasets.kitti
import time:      4463 |       4463 |                                               torchvision.datasets.lfw
import time:      4350 |       4350 |                                               torchvision.datasets.lsun
import time:      4970 |       4970 |                                               torchvision.datasets.mnist
import time:      4118 |       4118 |                                               torchvision.datasets.moving_mnist
import time:      4266 |       4266 |                                               torchvision.datasets.omniglot
import time:      4484 |       4484 |                                               torchvision.datasets.oxford_iiit_pet
import time:      4451 |       4451 |                                               torchvision.datasets.pcam
import time:      5436 |       5436 |                                               torchvision.datasets.phototour
import time:      4918 |       4918 |                                               torchvision.datasets.places365
import time:      5012 |       5012 |                                               torchvision.datasets.rendered_sst2
import time:      5000 |       5000 |                                               torchvision.datasets.sbd
import time:      4238 |       4238 |                                               torchvision.datasets.sbu
import time:      4297 |       4297 |                                               torchvision.datasets.semeion
import time:      8098 |       8098 |                                               torchvision.datasets.stanford_cars
import time:      5192 |       5192 |                                               torchvision.datasets.stl10
import time:      4441 |       4441 |                                               torchvision.datasets.sun397
import time:      5274 |       5274 |                                               torchvision.datasets.svhn
import time:      5548 |       5548 |                                               torchvision.datasets.ucf101
import time:      4760 |       4760 |                                               torchvision.datasets.usps
import time:      5093 |       5093 |                                               torchvision.datasets.voc
import time:      4060 |       4060 |                                               torchvision.datasets.widerface
import time:      5287 |     475675 |                                             torchvision.datasets
import time:      3726 |       3726 |                                                 torchvision.transforms._presets
import time:      4239 |       4239 |                                                 torchvision.models._api
import time:      5748 |       5748 |                                                 torchvision.models._meta
import time:      3700 |       3700 |                                                   torchvision._utils
import time:      5158 |       8858 |                                                 torchvision.models._utils
import time:      7063 |      29632 |                                               torchvision.models.alexnet
import time:      9276 |       9276 |                                                           torch.onnx._internal
import time:      4579 |       4579 |                                                           torch.onnx._internal.io_adapter
import time:      7949 |       7949 |                                                           torch.onnx._internal._lazy_import
import time:      9669 |       9669 |                                                           torch.onnx._internal.exporter
import time:      9958 |       9958 |                                                           torch.onnx._internal.exporter._constants
import time:      7269 |       7269 |                                                             torch.onnx._internal.fx.patcher
import time:      3340 |       3340 |                                                                 torch.onnx.errors
import time:      3370 |       6709 |                                                               torch.onnx._type_utils
import time:      8403 |      15111 |                                                             torch.onnx._internal.fx.serialization
import time:     10736 |      33116 |                                                           torch.onnx._internal.fx
import time:      5437 |       5437 |                                                             torch.onnx._internal.fx.registration
import time:     11120 |      16557 |                                                           torch.onnx._internal.fx.decomposition_table
import time:      6722 |      97822 |                                                         torch.onnx._internal._exporter_legacy
import time:      5795 |       5795 |                                                           torch.onnx._internal.exporter._dynamic_shapes
import time:      4500 |       4500 |                                                           torch.onnx._internal.exporter._ir_passes
import time:      5338 |      15632 |                                                         torch.onnx._internal.exporter._onnx_program
import time:      2778 |       2778 |                                                             torch._prims.context
import time:      2900 |       5677 |                                                           torch._prims.executor
import time:      7318 |       7318 |                                                             torch.utils._ordered_set
import time:      4827 |      12145 |                                                           torch.fx.passes.fake_tensor_prop
import time:      6851 |      24672 |                                                         torch.onnx._internal.onnxruntime
import time:      2941 |       2941 |                                                           torch.onnx._constants
import time:      6328 |       6328 |                                                             torch.onnx._globals
import time:      4195 |       4195 |                                                               torch.onnx._internal.registration
import time:      7929 |      12124 |                                                             torch.onnx._internal.jit_utils
import time:      4191 |      22642 |                                                           torch.onnx.symbolic_helper
import time:      3738 |       3738 |                                                           torch.onnx._internal.onnx_proto_utils
import time:      3293 |      32612 |                                                         torch.onnx.utils
import time:      3729 |       3729 |                                                             torch.onnx.ops._dtype_mappings
import time:    418830 |     422559 |                                                           torch.onnx.ops._impl
import time:     31749 |      31749 |                                                           torch.onnx.ops._symbolic_impl
import time:     15004 |     469311 |                                                         torch.onnx.ops
import time:      9313 |       9313 |                                                           torch.onnx.symbolic_opset9
import time:      4775 |      14088 |                                                         torch.onnx.symbolic_caffe2
import time:      4692 |       4692 |                                                         torch.onnx.symbolic_opset7
import time:      6235 |       6235 |                                                         torch.onnx.symbolic_opset8
import time:      6169 |       6169 |                                                         torch.onnx.symbolic_opset10
import time:      5368 |       5368 |                                                         torch.onnx.symbolic_opset11
import time:      3946 |       3946 |                                                         torch.onnx.symbolic_opset12
import time:      3251 |       3251 |                                                         torch.onnx.symbolic_opset13
import time:      4157 |       4157 |                                                         torch.onnx.symbolic_opset14
import time:      3157 |       3157 |                                                         torch.onnx.symbolic_opset15
import time:      5746 |       5746 |                                                         torch.onnx.symbolic_opset16
import time:      5715 |       5715 |                                                         torch.onnx.symbolic_opset17
import time:      4404 |       4404 |                                                         torch.onnx.symbolic_opset18
import time:      3911 |       3911 |                                                         torch.onnx.symbolic_opset19
import time:      3619 |       3619 |                                                         torch.onnx.symbolic_opset20
import time:      5495 |     719993 |                                                       torch.onnx
import time:      6009 |     726002 |                                                     torchvision.ops._register_onnx_ops
import time:      5492 |       5492 |                                                       torchvision.ops._box_convert
import time:      3184 |       3184 |                                                       torchvision.ops._utils
import time:      3289 |      11964 |                                                     torchvision.ops.boxes
import time:      3138 |       3138 |                                                       torchvision.ops.diou_loss
import time:      3172 |       6309 |                                                     torchvision.ops.ciou_loss
import time:     23718 |      23718 |                                                     torchvision.ops.deform_conv
import time:      3568 |       3568 |                                                     torchvision.ops.drop_block
import time:      3423 |       3423 |                                                       torchvision.ops.misc
import time:      3477 |       6899 |                                                     torchvision.ops.feature_pyramid_network
import time:      7873 |       7873 |                                                     torchvision.ops.focal_loss
import time:      3034 |       3034 |                                                     torchvision.ops.giou_loss
import time:       563 |        563 |                                                                 termios
