import time: self [us] | cumulative | imported package
import time:     11099 |      20886 |                                         torch.utils.data.datapipes.iter.grouping
import time:      9954 |       9954 |                                           torch.utils.data.datapipes.utils.decoder
import time:     11643 |      21596 |                                         torch.utils.data.datapipes.iter.routeddecoder
import time:     10439 |      10439 |                                         torch.utils.data.datapipes.iter.selecting
import time:     11339 |      11339 |                                         torch.utils.data.datapipes.iter.streamreader
import time:     15040 |     224275 |                                       torch.utils.data.datapipes.iter
import time:     16919 |      16919 |                                         torch.utils.data.datapipes.map.callable
import time:      9720 |       9720 |                                         torch.utils.data.datapipes.map.combinatorics
import time:     10325 |      10325 |                                         torch.utils.data.datapipes.map.combining
import time:      9913 |       9913 |                                         torch.utils.data.datapipes.map.grouping
import time:     12723 |      12723 |                                         torch.utils.data.datapipes.map.utils
import time:     15070 |      74668 |                                       torch.utils.data.datapipes.map
import time:     13550 |     464858 |                                     torch.utils.data.datapipes
import time:        10 |     464867 |                                   torch.utils.data.datapipes.iter
import time:        18 |     464884 |                                 torch.utils.data.datapipes.iter.sharding
import time:      7069 |       7069 |                                 torch.utils.data.graph
import time:      7152 |     479105 |                               torch.utils.data.graph_settings
import time:      8111 |     566034 |                             torch.utils.data.dataloader
import time:      6234 |       6234 |                             torch.utils.data.distributed
import time:     10226 |     582494 |                           torch.utils.data
import time:      6225 |       6225 |                           torch.utils.deterministic
import time:      6065 |       6065 |                           torch.utils.hooks
import time:      5575 |       5575 |                           torch.utils.backend_registration
import time:      6143 |       6143 |                           torch.utils.cpp_backtrace
import time:      5942 |       5942 |                           torch.utils.throughput_benchmark
import time:      7208 |     637718 |                         torch.utils
import time:      8791 |       8791 |                         torchgen
import time:      6740 |       6740 |                             torchgen.code_template
import time:      5887 |      12627 |                           torchgen.utils
import time:     22071 |      34697 |                         torchgen.model
import time:      7549 |     688754 |                       torch.utils._python_dispatch
import time:     13387 |     709913 |                     torch.nn.modules.module
import time:      8049 |       8049 |                             torch.distributed.autograd
import time:      3856 |       3856 |                               torch.futures
import time:      4031 |       4031 |                               torch.distributed.rpc._utils
import time:      6461 |       6461 |                               torch.distributed.rpc.constants
import time:     18479 |      18479 |                               torch.distributed.rpc.internal
import time:      9628 |      42453 |                             torch.distributed.rpc.api
import time:      8810 |       8810 |                             torch.distributed.rpc.backend_registry
import time:     11145 |      11145 |                             torch.distributed.rpc.functions
import time:      9714 |       9714 |                             torch.distributed.rpc.options
import time:     17085 |      17085 |                                     torch.utils._pytree
import time:      5449 |      22534 |                                   torch._vmap_internals
import time:      5015 |       5015 |                                       torch.utils._contextlib
import time:      5265 |      10279 |                                     torch.autograd.grad_mode
import time:      7750 |      18029 |                                   torch.autograd.forward_ad
import time:      5212 |       5212 |                                   torch.autograd.functional
import time:      5232 |       5232 |                                     torch.autograd.variable
import time:      5606 |      10838 |                                   torch.autograd.graph
import time:      4473 |       4473 |                                   torch.autograd.anomaly_mode
import time:      6953 |       6953 |                                     torch._functorch
import time:      4909 |       4909 |                                           torch.utils._exposed_in
import time:      8220 |      13128 |                                         torch._functorch.utils
import time:      5005 |       5005 |                                         torch._functorch.vmap
import time:      5656 |      23788 |                                       torch._functorch.apis
import time:      4708 |       4708 |                                         torch._functorch.pyfunctorch
import time:      4160 |       8868 |                                       torch._ops
import time:      8040 |      40695 |                                     torch._functorch.autograd_function
import time:      5348 |      52995 |                                   torch.autograd.function
import time:      6687 |       6687 |                                       torch.testing._utils
import time:        76 |         76 |                                         cmath
import time:      6432 |       6508 |                                       torch.testing._comparison
import time:      4676 |       4676 |                                       torch.testing._creation
import time:      7931 |      25801 |                                     torch.testing
import time:      7668 |      33468 |                                   torch.autograd.gradcheck
import time:      4567 |       4567 |                                     torch.autograd.profiler_util
import time:      6316 |      10883 |                                   torch.autograd.profiler
import time:     10396 |     168824 |                                 torch.autograd
import time:      4216 |     173039 |                               torch.autograd.profiler_legacy
import time:      7207 |     180246 |                             torch.distributed.rpc.server_process_global_profiler
import time:      9967 |     270382 |                           torch.distributed.rpc
import time:      1183 |       1183 |                                       pickletools
import time:      4683 |       4683 |                                       torch.package._digraph
import time:      4916 |       4916 |                                       torch.package._importlib
import time:      4306 |       4306 |                                       torch.package._mangling
import time:      5150 |       5150 |                                         torch.package.importer
import time:      4704 |       9854 |                                       torch.package._package_pickler
import time:      4760 |       4760 |                                       torch.package._stdlib
import time:      4973 |       4973 |                                       torch.package.find_file_dependencies
import time:      4661 |       4661 |                                       torch.package.glob_group
import time:      5345 |      44678 |                                     torch.package.package_exporter
import time:      9805 |      54482 |                                   torch.package.analyze.find_first_use_of_broken_modules
import time:      5778 |       5778 |                                   torch.package.analyze.trace_dependencies
import time:     10088 |      70348 |                                 torch.package.analyze
import time:      5257 |      75605 |                               torch.package.analyze.is_from_package
import time:      4241 |       4241 |                               torch.package.file_structure_representation
import time:      5410 |       5410 |                                 torch.package._directory_reader
import time:      3353 |       3353 |                                 torch.package._package_unpickler
import time:      5755 |      14518 |                               torch.package.package_importer
import time:      6978 |     101340 |                             torch.package
import time:        20 |     101359 |                           torch.package._mangling
import time:      7874 |       7874 |                           torch._awaits
import time:      3777 |     383390 |                         torch._jit_internal
import time:      6321 |       6321 |                         torch._torch_docs
import time:      3940 |       3940 |                         torch.nn._reduction
import time:      4210 |       4210 |                           torch.nn.modules.utils
import time:      4393 |       8602 |                         torch.nn.grad
import time:     43059 |     445310 |                       torch.nn.functional
import time:      3578 |       3578 |                       torch.nn.init
import time:      8918 |       8918 |                       torch.nn.modules.lazy
import time:      7208 |     465013 |                     torch.nn.modules.linear
import time:      5435 |       5435 |                     torch.nn.modules.activation
import time:      7143 |       7143 |                       torch.nn.modules.container
import time:     14192 |      21335 |                     torch.nn.modules.adaptive
import time:      7383 |       7383 |                       torch.nn.modules._functions
import time:     11715 |      19098 |                     torch.nn.modules.batchnorm
import time:      6115 |       6115 |                     torch.nn.modules.channelshuffle
import time:      5592 |       5592 |                       torch.nn.common_types
import time:      6720 |      12312 |                     torch.nn.modules.conv
import time:      5997 |       5997 |                     torch.nn.modules.distance
import time:      6242 |       6242 |                     torch.nn.modules.dropout
import time:      6772 |       6772 |                     torch.nn.modules.flatten
import time:      6454 |       6454 |                     torch.nn.modules.fold
import time:      7030 |       7030 |                     torch.nn.modules.instancenorm
import time:      6791 |       6791 |                     torch.nn.modules.loss
import time:      6486 |       6486 |                     torch.nn.modules.normalization
import time:      7701 |       7701 |                     torch.nn.modules.padding
import time:      6349 |       6349 |                     torch.nn.modules.pixelshuffle
import time:      7761 |       7761 |                     torch.nn.modules.pooling
import time:      3109 |       3109 |                               torch.__future__
import time:      6775 |       9884 |                             torch.nn.utils.parametrize
import time:      9834 |      19718 |                           torch.nn.utils.parametrizations
import time:      6675 |       6675 |                           torch.nn.utils.rnn
import time:      6667 |       6667 |                             torch.nn.utils._named_member_accessor
import time:      6552 |      13219 |                           torch.nn.utils.stateless
import time:      4265 |       4265 |                             torch.utils._foreach_utils
import time:      7112 |      11377 |                           torch.nn.utils.clip_grad
import time:      5559 |       5559 |                           torch.nn.utils.convert_parameters
import time:      4999 |       4999 |                           torch.nn.utils.fusion
import time:     16443 |      16443 |                           torch.nn.utils.init
import time:      6014 |       6014 |                           torch.nn.utils.memory_format
import time:      5090 |       5090 |                           torch.nn.utils.spectral_norm
import time:      7823 |       7823 |                           torch.nn.utils.weight_norm
import time:     10121 |     107032 |                         torch.nn.utils
import time:        20 |     107052 |                       torch.nn.utils.rnn
import time:     36563 |     143614 |                     torch.nn.modules.rnn
import time:      7433 |       7433 |                     torch.nn.modules.sparse
import time:      6092 |       6092 |                     torch.nn.modules.transformer
import time:      5836 |       5836 |                     torch.nn.modules.upsampling
import time:     10230 |    1479997 |                   torch.nn.modules
import time:      9718 |       9718 |                         torch.backends.cpu
import time:      7500 |       7500 |                         torch.backends.cuda
import time:      8402 |       8402 |                         torch.backends.cudnn
import time:      8020 |       8020 |                         torch.backends.cusparselt
import time:      7667 |       7667 |                         torch.backends.kleidiai
import time:      6084 |       6084 |                         torch.backends.mha
import time:      9052 |       9052 |                         torch.backends.mkl
import time:      5306 |       5306 |                         torch.backends.mkldnn
import time:      3056 |       3056 |                                 torch._library.utils
import time:      4546 |       7601 |                               torch._library.autograd
import time:      5426 |       5426 |                               torch._library.fake_impl
import time:      3166 |       3166 |                               torch._library.simple_registry
import time:      8180 |       8180 |                               torch._library.fake_class_registry
import time:      3690 |       3690 |                                 torch._library.custom_ops
import time:      3530 |       3530 |                                 torch._library.infer_schema
import time:      7511 |      14729 |                               torch._library.triton
import time:      3629 |      42729 |                             torch._library
import time:      4968 |      47697 |                           torch.library
import time:      5657 |      53353 |                         torch.backends.mps
import time:      6173 |       6173 |                         torch.backends.nnpack
import time:      4892 |       4892 |                         torch.backends.openmp
import time:      5285 |       5285 |                         torch.backends.quantized
import time:      5210 |     136656 |                       torch.backends
import time:        22 |     136678 |                     torch.backends.cuda
import time:      8201 |     144878 |                   torch.nn.attention
import time:      3703 |       3703 |                       torch.nn.parallel.parallel_apply
import time:      2829 |       2829 |                           torch.cuda.nccl
import time:      4043 |       6872 |                         torch.nn.parallel.comm
import time:      8464 |      15335 |                       torch.nn.parallel.replicate
import time:      5258 |       5258 |                         torch.nn.parallel._functions
import time:      6669 |      11926 |                       torch.nn.parallel.scatter_gather
import time:      6507 |      37470 |                     torch.nn.parallel.data_parallel
import time:      6189 |       6189 |                           torch.distributed.algorithms.join
import time:      7496 |      13684 |                         torch.distributed.algorithms
import time:        20 |      13704 |                       torch.distributed.algorithms.join
import time:      3267 |       3267 |                       torch.distributed.utils
import time:      5237 |      22207 |                     torch.nn.parallel.distributed
import time:      7934 |      67610 |                   torch.nn.parallel
import time:      6950 |    1708403 |                 torch.nn
import time:        20 |    1708422 |               torch.nn.functional
import time:      3761 |       3761 |                 torch._linalg_utils
import time:      3537 |       7297 |               torch._lowrank
import time:     16945 |    1732663 |             torch.functional
import time:      4260 |       4260 |             torch.__config__
import time:     13643 |      13643 |               torch.accelerator._utils
import time:      7634 |      21276 |             torch.accelerator
import time:     11205 |      11205 |                 torch.cpu.amp.autocast_mode
import time:      5397 |       5397 |                 torch.cpu.amp.grad_scaler
import time:     12177 |      28777 |               torch.cpu.amp
import time:      4845 |      33622 |             torch.cpu
import time:      4250 |       4250 |                 torch.distributions.constraints
import time:      5789 |       5789 |                   torch.distributions.utils
import time:      4113 |       9901 |                 torch.distributions.distribution
import time:      7123 |      21274 |               torch.distributions.transforms
import time:      4719 |       4719 |                 torch.distributions.exp_family
import time:      4541 |       9259 |               torch.distributions.bernoulli
import time:      5063 |       5063 |                 torch.distributions.dirichlet
import time:      4139 |       9201 |               torch.distributions.beta
import time:      4184 |       4184 |               torch.distributions.binomial
import time:      4692 |       4692 |               torch.distributions.categorical
import time:      4821 |       4821 |               torch.distributions.cauchy
import time:      3922 |       3922 |                 torch.distributions.gamma
import time:      4708 |       8630 |               torch.distributions.chi2
import time:      4026 |       4026 |               torch.distributions.constraint_registry
import time:      4946 |       4946 |               torch.distributions.continuous_bernoulli
import time:      5099 |       5099 |               torch.distributions.exponential
import time:      4089 |       4089 |               torch.distributions.fishersnedecor
import time:      3956 |       3956 |               torch.distributions.generalized_pareto
import time:      4509 |       4509 |               torch.distributions.geometric
import time:      4121 |       4121 |                   torch.distributions.independent
import time:      3357 |       7477 |                 torch.distributions.transformed_distribution
import time:      9164 |       9164 |                 torch.distributions.uniform
import time:      3388 |      20028 |               torch.distributions.gumbel
import time:      3813 |       3813 |               torch.distributions.half_cauchy
import time:      4659 |       4659 |                 torch.distributions.normal
import time:      3729 |       8387 |               torch.distributions.half_normal
import time:      5556 |       5556 |               torch.distributions.inverse_gamma
import time:      3216 |       3216 |                 torch.distributions.laplace
import time:      4225 |       4225 |                   torch.distributions.multivariate_normal
import time:      4348 |       8573 |                 torch.distributions.lowrank_multivariate_normal
import time:      3081 |       3081 |                 torch.distributions.one_hot_categorical
import time:      4014 |       4014 |                 torch.distributions.pareto
import time:      4785 |       4785 |                 torch.distributions.poisson
import time:      4308 |      27975 |               torch.distributions.kl
import time:      5746 |       5746 |               torch.distributions.kumaraswamy
import time:      4985 |       4985 |               torch.distributions.lkj_cholesky
import time:      4886 |       4886 |               torch.distributions.log_normal
import time:      5291 |       5291 |               torch.distributions.logistic_normal
import time:      4500 |       4500 |               torch.distributions.mixture_same_family
import time:      4472 |       4472 |               torch.distributions.multinomial
import time:      5024 |       5024 |               torch.distributions.negative_binomial
import time:      3936 |       3936 |               torch.distributions.relaxed_bernoulli
import time:      4417 |       4417 |               torch.distributions.relaxed_categorical
import time:      6279 |       6279 |               torch.distributions.studentT
import time:      6352 |       6352 |                     torch.jit._builtins
import time:      9450 |      15802 |                   torch.jit._async
import time:      5161 |       5161 |                   torch.jit._await
import time:      5288 |       5288 |                   torch.jit._decomposition_utils
import time:      3708 |       3708 |                       torch._classes
import time:      4329 |       4329 |                       torch.jit._fuser
import time:       789 |        789 |                         monkeytype
import time:      4214 |       5003 |                       torch.jit._monkeytype_config
import time:      4712 |       4712 |                         torch.jit._check
import time:      4338 |       4338 |                         torch.jit._state
import time:      5946 |       5946 |                           torch.jit.annotations
import time:      4340 |       4340 |                           torch.jit._dataclass_impls
import time:       986 |        986 |                           astunparse
import time:      5936 |      17206 |                         torch.jit.frontend
import time:      5649 |      31904 |                       torch.jit._recursive
import time:     23181 |      23181 |                       torch.jit._serialization
import time:      5506 |      73627 |                     torch.jit._script
import time:      5184 |      78810 |                   torch.jit._freeze
import time:     10750 |      10750 |                   torch.jit._ir_utils
import time:      7229 |       7229 |                   torch.jit._trace
import time:      6137 |     129173 |                 torch.jit
import time:      4318 |     133491 |               torch.distributions.von_mises
import time:      4909 |       4909 |               torch.distributions.weibull
import time:      4913 |       4913 |               torch.distributions.wishart
import time:      6041 |     353320 |             torch.distributions
import time:      6452 |       6452 |             torch.fft
import time:       125 |        125 |                 urllib.response
import time:       233 |        357 |               urllib.error
import time:      1053 |       1053 |                   http
import time:       437 |        437 |                     email.feedparser
import time:       230 |        667 |                   email.parser
import time:       694 |       2412 |                 http.client
import time:      1007 |       3418 |               urllib.request
import time:      7194 |       7194 |                 tqdm._monitor
import time:      3845 |       3845 |                 tqdm._tqdm_pandas
import time:      4248 |       4248 |                     tqdm.utils
import time:      5299 |       9547 |                   tqdm.std
import time:      3707 |       3707 |                     tqdm._dist_ver
import time:      4008 |       7714 |                   tqdm.version
import time:      4061 |      21321 |                 tqdm.cli
import time:      4817 |       4817 |                 tqdm.gui
import time:      6341 |      43516 |               tqdm
import time:      3768 |      51058 |             torch.hub
import time:      5461 |       5461 |             torch.linalg
import time:      7710 |       7710 |               torch.mps.profiler
import time:      3022 |       3022 |               torch.mps.event
import time:      5361 |      16091 |             torch.mps
import time:     21223 |      21223 |               torch.mtia._utils
import time:      2619 |       2619 |               torch.mtia.memory
import time:      7155 |      30996 |             torch.mtia
import time:       242 |        242 |                 multiprocessing.util
import time:       270 |        270 |                 multiprocessing.resource_sharer
import time:      5001 |       5512 |               torch.multiprocessing.reductions
import time:       632 |        632 |                   _multiprocessing
import time:       693 |        693 |                   _winapi
import time:       498 |       1822 |                 multiprocessing.connection
import time:       186 |        186 |                 concurrent.futures.thread
import time:      3912 |       5919 |               torch.multiprocessing.spawn
import time:      1540 |       1540 |                   runpy
import time:       236 |       1776 |                 multiprocessing.spawn
import time:      1641 |       1641 |                 _posixshmem
import time:       300 |       3715 |               multiprocessing.resource_tracker
import time:      4049 |      19194 |             torch.multiprocessing
import time:      7886 |       7886 |                 torch.nested._internal
import time:      3765 |       3765 |                           torch.fx._compatibility
import time:      4513 |       8277 |                         torch.fx.immutable_collections
import time:      8265 |       8265 |                                 torch.utils._dtype_abbrs
import time:      3759 |       3759 |                                   torch.return_types
import time:      5029 |       8788 |                                 torch.fx._pytree
import time:      7067 |       7067 |                                   torch.fx.operator_schemas
import time:     12619 |      19685 |                                 torch.fx.node
import time:     18872 |      55608 |                               torch.fx.graph
import time:      4303 |      59910 |                             torch.fx.graph_module
import time:      9870 |      69780 |                           torch.fx._lazy_graph_module
import time:      6696 |       6696 |                             torch.fx.traceback
import time:      7164 |       7164 |                             torch.utils._traceback
import time:      6577 |      20436 |                           torch.fx.proxy
import time:      4558 |      94772 |                         torch.fx._symbolic_trace
import time:      6831 |       6831 |                           torch.fx.config
import time:      5449 |      12280 |                         torch.fx.interpreter
import time:     16766 |      16766 |                         torch.fx.subgraph_rewriter
import time:      6503 |     138597 |                       torch.fx
import time:     19324 |     157921 |                     torch.fx.experimental
import time:      9729 |     167649 |                   torch.fx.experimental._constant_symnode
import time:      4010 |     171659 |                 torch.nested._internal.nested_int
import time:      5342 |       5342 |                 torch.utils.weak
import time:      6300 |     191184 |               torch.nested._internal.nested_tensor
import time:      4970 |     196153 |             torch.nested
import time:      7906 |       7906 |                 torch.optim.optimizer
import time:     12823 |      20728 |               torch.optim.lr_scheduler
import time:      6750 |       6750 |               torch.optim.swa_utils
import time:      5252 |       5252 |               torch.optim._adafactor
import time:      5306 |       5306 |               torch.optim.adadelta
import time:      4957 |       4957 |               torch.optim.adagrad
import time:     25397 |      25397 |               torch.optim.adam
import time:      5826 |       5826 |               torch.optim.adamax
import time:      5063 |       5063 |               torch.optim.adamw
import time:      4842 |       4842 |               torch.optim.asgd
import time:      6935 |       6935 |               torch.optim.lbfgs
import time:      4545 |       4545 |               torch.optim.nadam
import time:      4324 |       4324 |               torch.optim.radam
import time:      4960 |       4960 |               torch.optim.rmsprop
import time:      6490 |       6490 |               torch.optim.rprop
import time:      4141 |       4141 |               torch.optim.sgd
import time:      5762 |       5762 |                 torch.optim._functional
import time:      4650 |      10411 |               torch.optim.sparse_adam
import time:      6639 |     132558 |             torch.optim
import time:      2943 |       2943 |               torch._environment
import time:      1116 |       1116 |                 gzip
import time:      4737 |       4737 |                   torch.profiler._utils
import time:      7351 |      12088 |                 torch.profiler._memory_profiler
import time:      7980 |      21184 |               torch.profiler.profiler
import time:      5677 |       5677 |               torch.profiler.itt
import time:      5659 |      35461 |             torch.profiler
import time:      6147 |       6147 |             torch.special
import time:      6916 |       6916 |               torch.xpu._utils
import time:      5041 |       5041 |               torch.xpu.streams
import time:      6370 |       6370 |               torch.xpu.memory
import time:      5215 |       5215 |               torch.xpu.random
import time:      7396 |      30937 |             torch.xpu
import time:      9426 |       9426 |                 torch.signal.windows.windows
import time:     10511 |      19936 |               torch.signal.windows
import time:      6314 |      26250 |             torch.signal
import time:      8638 |       8638 |             torch.ao
import time:     15026 |      15026 |                 torch.ao.nn
import time:     18514 |      18514 |                   torch.ao.nn.intrinsic.modules.fused
import time:     23104 |      41617 |                 torch.ao.nn.intrinsic.modules
import time:     17208 |      73850 |               torch.ao.nn.intrinsic
import time:     13622 |      13622 |                 torch.nn.intrinsic.modules.fused
import time:     16428 |      30049 |               torch.nn.intrinsic.modules
import time:     15642 |      15642 |                               torch.ao.nn.qat.modules.conv
import time:     10228 |      10228 |                               torch.ao.nn.qat.modules.embedding_ops
import time:      8866 |       8866 |                               torch.ao.nn.qat.modules.linear
import time:     20164 |      54897 |                             torch.ao.nn.qat.modules
import time:     12838 |      67734 |                           torch.ao.nn.qat
import time:     19625 |      87358 |                         torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:      9878 |       9878 |                         torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:     12501 |      12501 |                         torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:     20386 |     130122 |                       torch.ao.nn.intrinsic.qat.modules
import time:     12113 |     142235 |                     torch.ao.nn.intrinsic.qat
import time:     17427 |     159661 |                   torch.nn.intrinsic.qat.modules.conv_fused
import time:      9788 |       9788 |                   torch.nn.intrinsic.qat.modules.linear_fused
import time:      9190 |       9190 |                   torch.nn.intrinsic.qat.modules.linear_relu
import time:     17662 |     196299 |                 torch.nn.intrinsic.qat.modules
import time:     12725 |     209024 |               torch.nn.intrinsic.qat
import time:     17750 |      17750 |                                           torch.ao.nn.quantizable.modules.activation
import time:     13717 |      13717 |                                           torch.ao.nn.quantizable.modules.rnn
import time:     21241 |      52707 |                                         torch.ao.nn.quantizable.modules
import time:     11129 |      63836 |                                       torch.ao.nn.quantizable
import time:     16636 |      16636 |                                       torch.ao.nn.quantized.modules.activation
import time:     10441 |      10441 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:      9611 |       9611 |                                         torch.ao.nn.quantized.modules.utils
import time:     11612 |      21223 |                                       torch.ao.nn.quantized.modules.conv
import time:      8964 |       8964 |                                       torch.ao.nn.quantized.modules.dropout
import time:     10409 |      10409 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:      9484 |       9484 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:      8835 |       8835 |                                       torch.ao.nn.quantized.modules.linear
import time:      8682 |       8682 |                                       torch.ao.nn.quantized.modules.normalization
import time:      8749 |       8749 |                                       torch.ao.nn.quantized.modules.rnn
import time:     12219 |     179472 |                                     torch.ao.nn.quantized.modules
import time:        20 |     179491 |                                   torch.ao.nn.quantized.modules.utils
import time:     13062 |     192552 |                                 torch.ao.nn.quantized.functional
import time:     10885 |     203436 |                               torch.ao.nn.quantized
import time:     16509 |     219945 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:     10155 |      10155 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:     11390 |      11390 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:     11177 |      11177 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     21915 |     274579 |                           torch.ao.nn.intrinsic.quantized.modules
import time:     12722 |     287300 |                         torch.ao.nn.intrinsic.quantized
import time:     21145 |      21145 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:     10516 |      10516 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:     11140 |      11140 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     22074 |      64874 |                               torch.ao.nn.quantized.dynamic.modules
import time:     15399 |      80272 |                             torch.ao.nn.quantized.dynamic
import time:     30392 |     110664 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     24851 |     135515 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     15797 |     438611 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     16101 |     454712 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     20813 |     475525 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     19758 |     495282 |                 torch.nn.intrinsic.quantized.dynamic
import time:     16898 |      16898 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:      9142 |       9142 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:     10101 |      10101 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     12452 |      48591 |                 torch.nn.intrinsic.quantized.modules
import time:     11150 |     555022 |               torch.nn.intrinsic.quantized
import time:     13376 |     881320 |             torch.nn.intrinsic
import time:    122612 |     122612 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     24101 |     146712 |                           torch.ao.nn.qat.dynamic.modules
import time:     17746 |     164458 |                         torch.ao.nn.qat.dynamic
import time:        20 |     164477 |                       torch.ao.nn.qat.dynamic.modules
import time:        38 |     164514 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     15101 |     179614 |                   torch.nn.qat.dynamic.modules.linear
import time:     17684 |     197297 |                 torch.nn.qat.dynamic.modules
import time:     13373 |     210670 |               torch.nn.qat.dynamic
import time:     19945 |      19945 |                 torch.nn.qat.modules.conv
import time:      9554 |       9554 |                 torch.nn.qat.modules.embedding_ops
import time:      6701 |       6701 |                 torch.nn.qat.modules.linear
import time:     81709 |     117908 |               torch.nn.qat.modules
import time:      7748 |     336325 |             torch.nn.qat
import time:     16367 |      16367 |               torch.nn.quantizable.modules
import time:      9210 |      25576 |             torch.nn.quantizable
import time:     14561 |      14561 |               torch.nn.quantized.dynamic
import time:     13094 |      13094 |               torch.nn.quantized.functional
import time:     21046 |      21046 |               torch.nn.quantized.modules
import time:      8677 |      57377 |             torch.nn.quantized
import time:      2394 |       2394 |             torch._size_docs
import time:      2011 |       2011 |             torch._storage_docs
import time:      5526 |       5526 |             torch._tensor_docs
import time:      7412 |       7412 |                           torch.ao.quantization.quant_type
import time:      7968 |      15380 |                         torch.ao.quantization.utils
import time:      9818 |      25198 |                       torch.ao.quantization.observer
import time:     11886 |      37083 |                     torch.ao.quantization.fake_quantize
import time:      6380 |       6380 |                       torch.ao.quantization.fuser_method_mappings
import time:      7652 |      14032 |                     torch.ao.quantization.fuse_modules
import time:     14260 |      14260 |                       torch.ao.quantization.pt2e
import time:      7627 |       7627 |                           torch.ao.ns
import time:     14812 |      22439 |                         torch.ao.ns.fx
import time:      7210 |       7210 |                         torch.ao.ns.fx.ns_types
import time:     14089 |      43737 |                       torch.ao.ns.fx.utils
import time:      5473 |       5473 |                                       torch._dispatch
import time:      6719 |      12192 |                                     torch._dispatch.python
import time:     12619 |      12619 |                                       torch.utils._backport_slots
import time:      9780 |      22399 |                                     torch._guards
import time:      5652 |       5652 |                                           torch._library.fake_profile
import time:      4701 |       4701 |                                                 torch._logging.structured
import time:      7654 |      12355 |                                               torch._logging._internal
import time:      6677 |      19032 |                                             torch._logging._registrations
import time:      4875 |      23906 |                                           torch._logging
import time:      4541 |       4541 |                                             torch.utils._mode_utils
import time:      8464 |      13005 |                                           torch._subclasses.meta_utils
import time:      2972 |       2972 |                                           torch.utils._stats
import time:      8176 |       8176 |                                             torch.fx.experimental.sym_node
import time:      6607 |      14782 |                                           torch._subclasses._fake_tensor_utils
import time:      3589 |       3589 |                                             torch._custom_op
import time:      9124 |      12712 |                                           torch._subclasses.fake_impls
import time:     12192 |      85218 |                                         torch._subclasses.fake_tensor
import time:      4185 |       4185 |                                         torch._subclasses.fake_utils
import time:      8601 |      98002 |                                       torch._subclasses
import time:        26 |      98027 |                                     torch._subclasses.meta_utils
import time:      5768 |     138384 |                                   torch.fx.passes.shape_prop
import time:      2375 |       2375 |                                   pydot
import time:      8035 |     148794 |                                 torch.fx.passes.graph_drawer
import time:      8118 |       8118 |                                 torch.fx.passes.graph_manipulation
import time:      5266 |       5266 |                                         torch.fx.passes.utils.matcher_utils
import time:      8106 |      13371 |                                       torch.fx.passes.utils.common
import time:      7349 |      20719 |                                     torch.fx.passes.utils
import time:      6188 |       6188 |                                     torch.fx.passes.tools_common
import time:      6945 |      33852 |                                   torch.fx.passes.split_utils
import time:      4816 |      38667 |                                 torch.fx.passes.net_min_base
import time:      7523 |       7523 |                                 torch.fx.passes.operator_support
import time:      3943 |       3943 |                                 torch.fx.passes.param_fetch
import time:      5715 |       5715 |                                 torch.fx.passes.reinplace
import time:      4023 |       4023 |                                   torch.fx._utils
import time:      9943 |       9943 |                                     torch.utils._thunk
import time:      3880 |       3880 |                                     torch.fx.experimental._backward_state
import time:      5569 |      19391 |                                   torch.fx.experimental.proxy_tensor
import time:      7451 |      30864 |                                 torch.fx.passes.runtime_assert
import time:     13781 |      13781 |                                 torch.fx.passes.split_module
import time:      6725 |       6725 |                                 torch.fx.passes.splitter_base
import time:      7683 |     271810 |                               torch.fx.passes
import time:      7200 |       7200 |                                 torch.fx.passes.infra.pass_base
import time:     24041 |      31240 |                               torch.fx.passes.infra.pass_manager
import time:     10795 |     313845 |                             torch.fx.passes.infra
import time:        17 |     313861 |                           torch.fx.passes.infra.pass_base
import time:     15299 |      15299 |                           torch.export.custom_ops
import time:      4424 |       4424 |                                 torch.export._tree_utils
import time:      6808 |       6808 |                                 torch.export.graph_signature
import time:      5318 |       5318 |                                       torch._custom_op.autograd
import time:      6544 |      11862 |                                     torch._custom_op.impl
import time:      2870 |      14732 |                                   torch._custom_ops
