import time: self [us] | cumulative | imported package
import time:      3331 |       3331 |                               skimage.util.apply_parallel
import time:      5208 |       5208 |                               skimage.util.arraycrop
import time:      2889 |       2889 |                               skimage.util.compare
import time:       858 |        858 |                                   numpydoc
import time:        41 |        898 |                                 numpydoc.docscrape
import time:      3965 |       4863 |                               skimage.util.noise
import time:      2862 |       2862 |                               skimage.util.shape
import time:      2863 |       2863 |                               skimage.util.unique
import time:      6445 |      90286 |                             skimage.util
import time:        21 |      90307 |                           skimage.util.dtype
import time:     13280 |      13280 |                           skimage.util.lookfor
import time:     13661 |      13661 |                           skimage.data
import time:      4262 |       4262 |                           skimage.data._registry
import time:       798 |        798 |                                 xxhash
import time:      4900 |       5698 |                               pooch.hashes
import time:      5732 |       5732 |                                   platformdirs.api
import time:      3803 |       3803 |                                   platformdirs.version
import time:      7049 |       7049 |                                   platformdirs.unix
import time:      5982 |      22564 |                                 platformdirs
import time:      4237 |      26801 |                               pooch.utils
import time:      1070 |       1070 |                                 ftplib
import time:      1046 |       1046 |                                 paramiko
import time:      5258 |       7373 |                               pooch.downloaders
import time:      6482 |      46352 |                             pooch.core
import time:      4186 |       4186 |                             pooch.processors
import time:      3747 |       3747 |                             pooch._version
import time:      5292 |      59575 |                           pooch
import time:      2907 |       2907 |                           skimage._shared.tester
import time:     14746 |     307505 |                         skimage
import time:      7516 |       7516 |                             albumentations.core
import time:      5126 |       5126 |                             albumentations.core.serialization
import time:      8181 |       8181 |                             albumentations.core.utils
import time:      8724 |      29546 |                           albumentations.core.transforms_interface
import time:      4170 |      33716 |                         albumentations.random_utils
import time:      7057 |       7057 |                           albumentations.core.keypoints_utils
import time:     21749 |      28806 |                         albumentations.augmentations.utils
import time:      6914 |     376939 |                       albumentations.augmentations.functional
import time:      8396 |       8396 |                             skimage.transform
import time:      3669 |       3669 |                                 scipy.ndimage._ni_support
import time:      5999 |       5999 |                                 scipy.ndimage._nd_image
import time:      2567 |       2567 |                                   scipy._lib.doccer
import time:      2915 |       5481 |                                 scipy.ndimage._ni_docstrings
import time:      7925 |      23072 |                               scipy.ndimage._filters
import time:      2918 |       2918 |                               scipy.ndimage._fourier
import time:      3285 |       3285 |                               scipy.ndimage._interpolation
import time:      3780 |       3780 |                                 scipy.ndimage._ni_label
import time:      3546 |       3546 |                                 scipy.ndimage._morphology
import time:      5371 |      12695 |                               scipy.ndimage._measurements
import time:      2809 |       2809 |                               scipy.ndimage.filters
import time:      5039 |       5039 |                               scipy.ndimage.fourier
import time:      3796 |       3796 |                               scipy.ndimage.interpolation
import time:      3081 |       3081 |                               scipy.ndimage.measurements
import time:      3331 |       3331 |                               scipy.ndimage.morphology
import time:      8677 |      68699 |                             scipy.ndimage
import time:      7537 |       7537 |                             albumentations.core.bbox_utils
import time:     18716 |     103347 |                           albumentations.augmentations.geometric.functional
import time:      9046 |       9046 |                           albumentations.augmentations.geometric.resize
import time:     63868 |      63868 |                               albumentations.augmentations.crops.functional
import time:     20089 |      20089 |                               albumentations.augmentations.crops.transforms
import time:     23850 |     107807 |                             albumentations.augmentations.crops
import time:      7416 |     115222 |                           albumentations.augmentations.geometric.rotate
import time:      8572 |       8572 |                           albumentations.augmentations.geometric.transforms
import time:     10917 |     247101 |                         albumentations.augmentations.geometric
import time:        22 |     247123 |                       albumentations.augmentations.geometric.functional
import time:     12765 |     636826 |                     albumentations.augmentations.blur.functional
import time:      6892 |       6892 |                     albumentations.augmentations.blur.transforms
import time:     13163 |     656879 |                   albumentations.augmentations.blur
import time:        27 |     656905 |                 albumentations.augmentations.blur.functional
import time:      6606 |       6606 |                         sklearn._config
import time:     16732 |      16732 |                           sklearn.__check_build._check_build
import time:      8589 |      25320 |                         sklearn.__check_build
import time:      2761 |       2761 |                         sklearn._distributor_init
import time:      2889 |       2889 |                           sklearn.exceptions
import time:     26834 |      26834 |                                   joblib._multiprocessing_helpers
import time:     52126 |      52126 |                                     joblib.externals
import time:     13217 |      13217 |                                     joblib.externals.loky._base
import time:       314 |        314 |                                         multiprocessing.synchronize
import time:       443 |        443 |                                           concurrent.futures.process
import time:      9302 |       9302 |                                           joblib.externals.loky.backend.process
import time:     14443 |      24188 |                                         joblib.externals.loky.backend.context
import time:     12010 |      36511 |                                       joblib.externals.loky.backend
import time:        28 |      36539 |                                     joblib.externals.loky.backend.context
import time:     10200 |      10200 |                                       joblib.externals.loky.backend._posix_reduction
import time:     10954 |      10954 |                                         joblib.externals.cloudpickle.cloudpickle
import time:      9670 |      20624 |                                       joblib.externals.cloudpickle
import time:     10314 |      41136 |                                     joblib.externals.loky.backend.reduction
import time:        66 |         66 |                                         faulthandler
import time:     27202 |      27202 |                                         joblib.externals.loky.backend.queues
import time:     10752 |      10752 |                                             psutil._common
import time:       733 |        733 |                                               resource
import time:      5495 |       5495 |                                               psutil._psposix
import time:      3951 |       3951 |                                               psutil._psutil_linux
import time:      3462 |       3462 |                                               psutil._psutil_posix
import time:      7246 |      20885 |                                             psutil._pslinux
import time:     17374 |      49010 |                                           psutil
import time:     54932 |     103942 |                                         joblib.externals.loky.backend.utils
import time:      7656 |       7656 |                                         joblib.externals.loky.initializers
import time:      6588 |     145452 |                                       joblib.externals.loky.process_executor
import time:      9189 |     154640 |                                     joblib.externals.loky.reusable_executor
import time:      9431 |       9431 |                                     joblib.externals.loky.cloudpickle_wrapper
import time:     18637 |     325723 |                                   joblib.externals.loky
import time:     43910 |     396467 |                                 joblib._cloudpickle_wrapper
import time:      5947 |       5947 |                                   joblib._utils
import time:       577 |        577 |                                   multiprocessing.pool
import time:      5105 |       5105 |                                       joblib.backports
import time:      3905 |       3905 |                                       joblib.disk
import time:      9244 |       9244 |                                         joblib.externals.loky.backend.spawn
import time:      8823 |      18067 |                                       joblib.externals.loky.backend.resource_tracker
import time:      1077 |       1077 |                                           lz4
import time:      5485 |       6561 |                                         joblib.compressor
import time:      4577 |       4577 |                                           joblib.numpy_pickle_utils
import time:      4244 |       8820 |                                         joblib.numpy_pickle_compat
import time:      5192 |      20572 |                                       joblib.numpy_pickle
import time:      4733 |      52380 |                                     joblib._memmapping_reducer
import time:      4765 |      57145 |                                   joblib.executor
import time:      5961 |       5961 |                                   joblib.pool
import time:      4737 |      74364 |                                 joblib._parallel_backends
import time:      3956 |       3956 |                                   joblib.logger
import time:      4539 |       8495 |                                 joblib._store_backends
import time:      4402 |       4402 |                                 joblib.hashing
import time:      1646 |       1646 |                                   pydoc
import time:      3409 |       3409 |                                   joblib.func_inspect
import time:      4929 |       9983 |                                 joblib.memory
import time:     14042 |      14042 |                                 joblib.parallel
import time:     30707 |     538456 |                               joblib
import time:     42306 |     580762 |                             sklearn.utils._joblib
import time:      7146 |       7146 |                                 sklearn.utils._bunch
import time:      8450 |      15595 |                               sklearn.utils._metadata_requests
import time:     14839 |      30434 |                             sklearn.utils.metadata_routing
import time:      8668 |       8668 |                             sklearn.utils._estimator_html_repr
import time:      6574 |       6574 |                                       scipy.stats._warnings_errors
import time:      9451 |       9451 |                                           numpy.testing._private
import time:     52005 |      52005 |                                           numpy.testing._private.utils
import time:     29957 |      29957 |                                           numpy.testing._private.extbuild
import time:     34766 |      34766 |                                           numpy.testing.overrides
import time:      5042 |     131220 |                                         numpy.testing
import time:      6551 |       6551 |                                             scipy.stats._distr_params
import time:      3503 |       3503 |                                                 scipy.optimize._minpack2
import time:      4866 |       8369 |                                               scipy.optimize._linesearch
import time:      1856 |       1856 |                                                 scipy.optimize._group_columns
import time:      2847 |       4702 |                                               scipy.optimize._numdiff
import time:      4000 |       4000 |                                               scipy.optimize._hessian_update_strategy
import time:      4124 |       4124 |                                               scipy.optimize._differentiable_functions
import time:      7651 |      28845 |                                             scipy.optimize._optimize
import time:      3616 |       3616 |                                                 scipy.optimize._trustregion
import time:      3049 |       6665 |                                               scipy.optimize._trustregion_dogleg
import time:      3942 |       3942 |                                               scipy.optimize._trustregion_ncg
import time:     11711 |      11711 |                                                   scipy.optimize._trlib._trlib
import time:      6986 |      18696 |                                                 scipy.optimize._trlib
import time:      3424 |      22120 |                                               scipy.optimize._trustregion_krylov
import time:      4313 |       4313 |                                               scipy.optimize._trustregion_exact
import time:      3818 |       3818 |                                                   scipy.optimize._constraints
import time:      1105 |       1105 |                                                         sksparse
import time:       123 |       1228 |                                                       sksparse.cholmod
import time:      5236 |       6463 |                                                     scipy.optimize._trustregion_constr.projections
import time:     10988 |      10988 |                                                     scipy.optimize._trustregion_constr.qp_subproblem
import time:      7159 |      24609 |                                                   scipy.optimize._trustregion_constr.equality_constrained_sqp
import time:      6454 |       6454 |                                                   scipy.optimize._trustregion_constr.canonical_constraint
import time:      7177 |       7177 |                                                   scipy.optimize._trustregion_constr.tr_interior_point
import time:      5683 |       5683 |                                                   scipy.optimize._trustregion_constr.report
import time:      9173 |      56911 |                                                 scipy.optimize._trustregion_constr.minimize_trustregion_constr
import time:      7105 |      64016 |                                               scipy.optimize._trustregion_constr
import time:      2574 |       2574 |                                                 scipy.optimize._lbfgsb
import time:      3549 |       6122 |                                               scipy.optimize._lbfgsb_py
import time:      2563 |       2563 |                                                 scipy.optimize._moduleTNC
import time:      4650 |       7213 |                                               scipy.optimize._tnc
import time:      2597 |       2597 |                                                 scipy.optimize._cobyla
import time:      3287 |       5883 |                                               scipy.optimize._cobyla_py
import time:      2794 |       2794 |                                                 scipy.optimize._slsqp
import time:      3675 |       6468 |                                               scipy.optimize._slsqp_py
import time:      4085 |     130824 |                                             scipy.optimize._minimize
import time:      2247 |       2247 |                                                 scipy.optimize._minpack
import time:      5136 |       5136 |                                                       scipy.optimize._lsq.common
import time:      4269 |       9404 |                                                     scipy.optimize._lsq.trf
import time:      4301 |       4301 |                                                     scipy.optimize._lsq.dogbox
import time:      7904 |      21608 |                                                   scipy.optimize._lsq.least_squares
import time:      3410 |       3410 |                                                       scipy.optimize._lsq.givens_elimination
import time:      4185 |       7594 |                                                     scipy.optimize._lsq.trf_linear
import time:      3111 |       3111 |                                                     scipy.optimize._lsq.bvls
import time:      4026 |      14731 |                                                   scipy.optimize._lsq.lsq_linear
import time:      6656 |      42994 |                                                 scipy.optimize._lsq
import time:      3450 |      48689 |                                               scipy.optimize._minpack_py
import time:      2911 |       2911 |                                               scipy.optimize._spectral
import time:      4009 |       4009 |                                               scipy.optimize._nonlin
import time:      3817 |      59424 |                                             scipy.optimize._root
import time:      1249 |       1249 |                                                 scipy.optimize._zeros
import time:      2337 |       3586 |                                               scipy.optimize._zeros_py
import time:      3026 |       6611 |                                             scipy.optimize._root_scalar
import time:      4259 |       4259 |                                               scipy.optimize.__nnls
import time:      8275 |      12534 |                                             scipy.optimize._nnls
import time:      6889 |       6889 |                                             scipy.optimize._basinhopping
import time:     36527 |      36527 |                                                   scipy.optimize._highs
import time:     24546 |      61073 |                                                 scipy.optimize._highs._highs_wrapper
import time:      2174 |       2174 |                                                 scipy.optimize._highs._highs_constants
import time:     13287 |      76533 |                                               scipy.optimize._linprog_highs
import time:      3374 |       3374 |                                                         scipy.linalg._interpolative
import time:      2885 |       6258 |                                                       scipy.linalg._interpolative_backend
import time:      2905 |       9163 |                                                     scipy.linalg.interpolative
import time:      2905 |      12068 |                                                   scipy.optimize._remove_redundancy
import time:      4331 |      16398 |                                                 scipy.optimize._linprog_util
import time:      1263 |       1263 |                                                 sksparse
import time:      1036 |       1036 |                                                   scikits
import time:        32 |       1067 |                                                 scikits.umfpack
import time:      3414 |      22141 |                                               scipy.optimize._linprog_ip
import time:      4918 |       4918 |                                               scipy.optimize._linprog_simplex
import time:      3190 |       3190 |                                                 scipy.optimize._bglu_dense
import time:      3532 |       6722 |                                               scipy.optimize._linprog_rs
import time:      3032 |       3032 |                                               scipy.optimize._linprog_doc
import time:     31736 |     145078 |                                             scipy.optimize._linprog
import time:      3422 |       3422 |                                             scipy.optimize._lsap
import time:      6054 |       6054 |                                             scipy.optimize._differentialevolution
import time:      4766 |       4766 |                                                 scipy.optimize._shgo_lib
import time:      4492 |       4492 |                                                 scipy.optimize._shgo_lib._vertex
import time:      7417 |      16674 |                                               scipy.optimize._shgo_lib._complex
import time:      3250 |      19924 |                                             scipy.optimize._shgo
import time:      3534 |       3534 |                                             scipy.optimize._dual_annealing
import time:      4665 |       4665 |                                             scipy.optimize._qap
import time:      2239 |       2239 |                                               scipy.optimize._direct
import time:      3423 |       5661 |                                             scipy.optimize._direct_py
import time:      3276 |       3276 |                                             scipy.optimize._milp
import time:      2922 |       2922 |                                             scipy.optimize.cobyla
import time:      3525 |       3525 |                                             scipy.optimize.lbfgsb
import time:      3179 |       3179 |                                             scipy.optimize.linesearch
import time:      2842 |       2842 |                                             scipy.optimize.minpack
import time:      3684 |       3684 |                                             scipy.optimize.minpack2
import time:      2794 |       2794 |                                             scipy.optimize.moduleTNC
import time:      2510 |       2510 |                                             scipy.optimize.nonlin
import time:      3316 |       3316 |                                             scipy.optimize.optimize
import time:      3633 |       3633 |                                             scipy.optimize.slsqp
import time:      2817 |       2817 |                                             scipy.optimize.tnc
import time:      2855 |       2855 |                                             scipy.optimize.zeros
import time:      6901 |       6901 |                                             scipy.integrate._quadrature
import time:     10127 |      10127 |                                               scipy.integrate._odepack
import time:      4137 |      14264 |                                             scipy.integrate._odepack_py
import time:      5743 |       5743 |                                               scipy.integrate._quadpack
import time:      6420 |      12162 |                                             scipy.integrate._quadpack_py
import time:      4832 |       4832 |                                               scipy.integrate._vode
import time:      2377 |       2377 |                                               scipy.integrate._dop
import time:      7424 |       7424 |                                               scipy.integrate._lsoda
import time:     12498 |      27129 |                                             scipy.integrate._ode
import time:      9725 |       9725 |                                             scipy.integrate._bvp
import time:      5318 |       5318 |                                                   scipy.integrate._ivp.common
import time:      4020 |       4020 |                                                   scipy.integrate._ivp.base
import time:      4603 |      13940 |                                                 scipy.integrate._ivp.bdf
import time:      4747 |       4747 |                                                 scipy.integrate._ivp.radau
import time:      4861 |       4861 |                                                   scipy.integrate._ivp.dop853_coefficients
import time:      4479 |       9340 |                                                 scipy.integrate._ivp.rk
import time:      5999 |       5999 |                                                 scipy.integrate._ivp.lsoda
import time:      8148 |      42172 |                                               scipy.integrate._ivp.ivp
import time:      5583 |      47754 |                                             scipy.integrate._ivp
import time:      3113 |       3113 |                                             scipy.integrate._quad_vec
import time:      3833 |       3833 |                                             scipy.integrate.dop
import time:     11655 |      11655 |                                             scipy.integrate.lsoda
import time:      7192 |       7192 |                                             scipy.integrate.vode
import time:      5159 |       5159 |                                             scipy.integrate.odepack
import time:      5899 |       5899 |                                             scipy.integrate.quadpack
import time:      9665 |       9665 |                                             scipy._lib._finite_differences
import time:      4135 |       4135 |                                             scipy.stats._constants
import time:      5308 |       5308 |                                             scipy.stats._censored_data
import time:     35170 |     686411 |                                           scipy.stats._distn_infrastructure
import time:      6841 |       6841 |                                               scipy.special.cython_special
import time:      8333 |      15174 |                                             scipy.stats._stats
import time:      3482 |       3482 |                                             scipy.stats._tukeylambda_stats
import time:      2913 |       2913 |                                             scipy.stats._ksstats
import time:      6655 |       6655 |                                               scipy.stats._boost.beta_ufunc
import time:      2634 |       2634 |                                               scipy.stats._boost.binom_ufunc
import time:      2500 |       2500 |                                               scipy.stats._boost.nbinom_ufunc
import time:      3121 |       3121 |                                               scipy.stats._boost.hypergeom_ufunc
import time:      3366 |       3366 |                                               scipy.stats._boost.ncf_ufunc
import time:      2889 |       2889 |                                               scipy.stats._boost.ncx2_ufunc
import time:      2701 |       2701 |                                               scipy.stats._boost.nct_ufunc
import time:      2052 |       2052 |                                               scipy.stats._boost.skewnorm_ufunc
import time:      2134 |       2134 |                                               scipy.stats._boost.invgauss_ufunc
import time:      7855 |      35903 |                                             scipy.stats._boost
import time:     47455 |     104925 |                                           scipy.stats._continuous_distns
import time:      8671 |       8671 |                                                     scipy.interpolate._fitpack
import time:     11026 |      11026 |                                                     scipy.interpolate.dfitpack
import time:     33631 |      53326 |                                                   scipy.interpolate._fitpack_impl
import time:      2750 |       2750 |                                                     scipy.interpolate._bspl
import time:      9174 |      11924 |                                                   scipy.interpolate._bsplines
import time:     45138 |     110387 |                                                 scipy.interpolate._fitpack_py
import time:      3105 |       3105 |                                                 scipy.interpolate._polyint
import time:      3453 |       3453 |                                                 scipy.interpolate._ppoly
import time:      3354 |       3354 |                                                 scipy.interpolate.interpnd
import time:     27121 |     147419 |                                               scipy.interpolate._interpolate
import time:      3939 |       3939 |                                               scipy.interpolate._fitpack2
import time:      2879 |       2879 |                                               scipy.interpolate._rbf
import time:      2422 |       2422 |                                                 scipy.interpolate._rbfinterp_pythran
import time:      2775 |       5197 |                                               scipy.interpolate._rbfinterp
import time:      3646 |       3646 |                                               scipy.interpolate._cubic
import time:      5018 |       5018 |                                               scipy.interpolate._ndgriddata
import time:      3373 |       3373 |                                               scipy.interpolate._pade
import time:      2908 |       2908 |                                                 scipy.interpolate._rgi_cython
import time:      3157 |       6064 |                                               scipy.interpolate._rgi
import time:      3597 |       3597 |                                               scipy.interpolate.fitpack
import time:      3976 |       3976 |                                               scipy.interpolate.fitpack2
import time:      2903 |       2903 |                                               scipy.interpolate.interpolate
import time:      2695 |       2695 |                                               scipy.interpolate.ndgriddata
import time:      2921 |       2921 |                                               scipy.interpolate.polyint
import time:      2871 |       2871 |                                               scipy.interpolate.rbf
import time:     18451 |     214941 |                                             scipy.interpolate
import time:      2951 |       2951 |                                             scipy.stats._biasedurn
import time:     10415 |     228305 |                                           scipy.stats._discrete_distns
import time:      5951 |       5951 |                                             scipy.stats._levy_stable.levyst
import time:      6968 |      12918 |                                           scipy.stats._levy_stable
import time:      2848 |       2848 |                                           scipy.stats._entropy
import time:     20362 |    1055767 |                                         scipy.stats.distributions
import time:      3022 |       3022 |                                           scipy._lib._bunch
import time:      8262 |       8262 |                                             scipy.stats._stats_pythran
import time:      7081 |      15343 |                                           scipy.stats._stats_mstats_common
import time:      4460 |      22825 |                                         scipy.stats._mstats_basic
import time:      2705 |       2705 |                                           scipy.stats._common
import time:       725 |        725 |                                                 uarray
import time:      3662 |       3662 |                                                     scipy._lib._uarray._uarray
import time:      7905 |      11567 |                                                   scipy._lib._uarray._backend
import time:      5070 |      16636 |                                                 scipy._lib._uarray
import time:      2655 |      20015 |                                               scipy._lib.uarray
import time:      7888 |      27902 |                                             scipy.fft._basic
import time:      4401 |       4401 |                                             scipy.fft._realtransforms
import time:      6280 |       6280 |                                             scipy.fft._fftlog
import time:      4593 |       4593 |                                             scipy.fft._fftlog_multimethods
import time:      6544 |       6544 |                                                   scipy.fft._pocketfft.pypocketfft
import time:      4279 |       4279 |                                                   scipy.fft._pocketfft.helper
import time:      8289 |      19111 |                                                 scipy.fft._pocketfft.basic
import time:      3467 |       3467 |                                                 scipy.fft._pocketfft.realtransforms
import time:      8168 |      30745 |                                               scipy.fft._pocketfft
import time:      3834 |      34578 |                                             scipy.fft._helper
import time:      3345 |       3345 |                                             scipy.fft._backend
import time:      5345 |      86440 |                                           scipy.fft
import time:      9231 |      98376 |                                         scipy.stats._hypotests
import time:      4437 |       4437 |                                             scipy._lib._docscrape
import time:      4423 |       8860 |                                           scipy.stats._axis_nan_policy
import time:      6236 |      15095 |                                         scipy.stats._resampling
import time:      3279 |       3279 |                                         scipy.stats._binomtest
import time:     16504 |    1343061 |                                       scipy.stats._stats_py
import time:      3097 |       3097 |                                       scipy.stats._variation
import time:      2301 |       2301 |                                         scipy.stats._statlib
import time:      3641 |       3641 |                                         scipy.stats._fit
import time:      2906 |       2906 |                                           scipy.stats._relative_risk
import time:      3395 |       3395 |                                           scipy.stats._crosstab
import time:      3839 |       3839 |                                           scipy.stats._odds_ratio
import time:      3190 |      13328 |                                         scipy.stats.contingency
import time:      7733 |      27001 |                                       scipy.stats._morestats
import time:      3912 |       3912 |                                           scipy.stats._sobol
import time:      4594 |       4594 |                                           scipy.stats._qmc_cy
import time:      4497 |      13002 |                                         scipy.stats._qmc
import time:      3821 |      16823 |                                       scipy.stats._multicomp
import time:      3696 |       3696 |                                       scipy.stats._binned_statistic
import time:      3037 |       3037 |                                         scipy.stats._mvn
import time:      3665 |       6701 |                                       scipy.stats._kde
import time:      2920 |       2920 |                                         scipy.stats._mstats_extras
import time:      3486 |       6405 |                                       scipy.stats.mstats
import time:      2821 |       2821 |                                       scipy.stats.qmc
import time:      4774 |       4774 |                                         scipy.stats._covariance
import time:      5789 |       5789 |                                           scipy.stats._rcont.rcont
import time:      5597 |      11386 |                                         scipy.stats._rcont
import time:      4631 |       4631 |                                         scipy.stats._qmvnt
import time:      6360 |      27150 |                                       scipy.stats._multivariate
import time:      3017 |       3017 |                                       scipy.stats._rvs_sampling
import time:      4031 |       4031 |                                       scipy.stats._page_trend_test
import time:      5631 |       5631 |                                       scipy.stats._mannwhitneyu
import time:      5542 |       5542 |                                       scipy.stats._sensitivity_analysis
import time:      4146 |       4146 |                                       scipy.stats._survival
import time:      3055 |       3055 |                                       scipy.stats.biasedurn
import time:      3860 |       3860 |                                       scipy.stats.kde
import time:      3779 |       3779 |                                       scipy.stats.morestats
import time:      2908 |       2908 |                                       scipy.stats.mstats_basic
import time:      2642 |       2642 |                                       scipy.stats.mstats_extras
import time:      4004 |       4004 |                                       scipy.stats.mvn
import time:      3157 |       3157 |                                       scipy.stats.statlib
import time:      3421 |       3421 |                                       scipy.stats.stats
import time:      5979 |    1498491 |                                     scipy.stats
import time:      4764 |       4764 |                                     threadpoolctl
import time:      7562 |       7562 |                                         sklearn.externals
import time:     10880 |      18442 |                                       sklearn.externals._packaging
import time:      5602 |       5602 |                                       sklearn.externals._packaging._structures
import time:      9836 |      33878 |                                     sklearn.externals._packaging.version
import time:      5239 |       5239 |                                     sklearn.utils.deprecation
import time:      6772 |    1549142 |                                   sklearn.utils.fixes
import time:      7968 |    1557109 |                                 sklearn.utils._array_api
import time:       261 |        261 |                                   sklearn.utils.collections
import time:       447 |        447 |                                   sklearn.utils.enum
import time:      5226 |       5933 |                                 sklearn.utils._isfinite
import time:      4942 |    1567984 |                               sklearn.utils.validation
import time:      9059 |    1577042 |                             sklearn.utils._param_validation
import time:      2972 |       2972 |                             sklearn.utils.class_weight
import time:      2897 |       2897 |                             sklearn.utils.discovery
import time:      2856 |       2856 |                             sklearn.utils.murmurhash
import time:     12623 |    2218249 |                           sklearn.utils
import time:      4834 |       4834 |                             sklearn.utils._available_if
import time:      2922 |       7755 |                           sklearn.utils._set_output
import time:      5143 |       5143 |                           sklearn.utils._tags
import time:      3535 |    2237569 |                         sklearn.base
import time:      2652 |       2652 |                           sklearn.utils._openmp_helpers
import time:      3810 |       6461 |                         sklearn.utils._show_versions
import time:      8426 |    2287141 |                       sklearn
import time:      3649 |       3649 |                         sklearn.utils._logistic_sigmoid
import time:      4055 |       4055 |                         sklearn.utils.sparsefuncs_fast
import time:      3332 |      11036 |                       sklearn.utils.extmath
import time:      2941 |       2941 |                                   sklearn.utils.sparsefuncs
import time:      3713 |       3713 |                                     sklearn.utils._encode
import time:      3670 |       3670 |                                     sklearn.utils._mask
import time:      5081 |      12462 |                                   sklearn.preprocessing._encoders
import time:     10552 |      25954 |                                 sklearn.preprocessing._data
import time:      2770 |       2770 |                                   sklearn.utils.stats
import time:      4544 |       7314 |                                 sklearn.preprocessing._discretization
import time:      4777 |       4777 |                                   sklearn.utils.metaestimators
import time:      4535 |       9311 |                                 sklearn.preprocessing._function_transformer
import time:      3411 |       3411 |                                   sklearn.utils.multiclass
import time:      5076 |       8487 |                                 sklearn.preprocessing._label
import time:      4455 |       4455 |                                   sklearn.preprocessing._csr_polynomial_expansion
import time:      5549 |      10004 |                                 sklearn.preprocessing._polynomial
import time:      2975 |       2975 |                                   sklearn.preprocessing._target_encoder_fast
import time:      3067 |       6041 |                                 sklearn.preprocessing._target_encoder
import time:      6385 |      73492 |                               sklearn.preprocessing
import time:        27 |      73519 |                             sklearn.preprocessing._data
import time:      2554 |       2554 |                               sklearn.utils._random
import time:      3666 |       6220 |                             sklearn.utils._seq_dataset
import time:      3354 |       3354 |                             sklearn.utils.parallel
import time:      7906 |      90997 |                           sklearn.linear_model._base
import time:      8383 |       8383 |                           sklearn.linear_model._bayes
import time:      2804 |       2804 |                                   sklearn.utils._response
import time:      3097 |       5900 |                                 sklearn.utils._plotting
import time:     12396 |      12396 |                                       sklearn.metrics.cluster._bicluster
import time:      5360 |       5360 |                                         sklearn.metrics.cluster._expected_mutual_info_fast
import time:      6421 |      11781 |                                       sklearn.metrics.cluster._supervised
import time:      3965 |       3965 |                                               sklearn.metrics._dist_metrics
import time:      4006 |       4006 |                                                   sklearn.metrics._pairwise_distances_reduction._datasets_pair
import time:       228 |        228 |                                                     sklearn.utils.collections
import time:       206 |        206 |                                                     sklearn.utils.enum
import time:      4724 |       5156 |                                                   sklearn.utils._cython_blas
import time:      3960 |      13121 |                                                 sklearn.metrics._pairwise_distances_reduction._base
import time:      6295 |       6295 |                                                 sklearn.metrics._pairwise_distances_reduction._middle_term_computer
import time:      3970 |       3970 |                                                 sklearn.utils._heap
